id	level	description
RF01250	Rfam	Small nucleolar RNA snR189
RF01251	Rfam	Small nucleolar RNA snR3
RF01252	Rfam	Small nucleolar RNA snR5
RF01253	Rfam	Small nucleolar RNA snR46
RF01254	Rfam	Small nucleolar RNA snR34
RF01255	Rfam	Small nucleolar RNA snR35
RF01256	Rfam	Small nucleolar RNA snR43
RF01257	Rfam	Small nucleolar RNA snR31
RF01258	Rfam	Small nucleolar RNA snR10
RF01259	Rfam	Small nucleolar RNA snR63
RF01260	Rfam	Small nucleolar RNA snR11
RF01261	Rfam	Small nucleolar RNA snR82
RF01262	Rfam	Small nucleolar RNA snR44
RF01263	Rfam	Small nucleolar RNA snR191
RF01264	Rfam	Small nucleolar RNA snR83
RF01265	Rfam	Small nucleolar RNA snR42
RF01266	Rfam	Small nucleolar RNA snR45
RF01267	Rfam	Small nucleolar RNA  snR37
RF01268	Rfam	Small Cajal body-specific RNA 2
RF01269	Rfam	Small nucleolar RNA snR80
RF01270	Rfam	Small nucleolar RNA snR84
RF01271	Rfam	Small nucleolar RNA snR30
RF01272	Rfam	Small nucleolar RNA snR86
RF01273	Rfam	Small nucleolar RNA sR34
RF01274	Rfam	Small nucleolar RNA sR45
RF01275	Rfam	Small nucleolar RNA sR22
RF01276	Rfam	Small nucleolar RNA sR53
RF01277	Rfam	Small nucleolar RNA U54
RF01278	Rfam	Small nucleolar RNA SNORD109A
RF01279	Rfam	Small nucleolar RNA snoR53Y
RF01280	Rfam	Small nucleolar RNA snoR14
RF01281	Rfam	Small nucleolar RNA snoR35
RF01283	Rfam	Small nucleolar RNA U30
RF01284	Rfam	Small nucleolar RNA snoR8a
RF01285	Rfam	Small nucleolar RNA U31b
RF01286	Rfam	Small nucleolar RNA snoR26
RF01287	Rfam	Small nucleolar RNA snoR27
RF01288	Rfam	Small nucleolar RNA snoR31
RF01289	Rfam	Small nucleolar RNA snoR17
RF01290	Rfam	Small nucleolar RNA SNORD10
RF01291	Rfam	Small nucleolar RNA SNORD97
RF01292	Rfam	Small nucleolar RNA snoR2/U65
RF01293	Rfam	Small nucleolar RNA ACA59
RF01294	Rfam	Small nucleolar RNA U89
RF01295	Rfam	Small Cajal body-specific RNA 7
RF01296	Rfam	Small nucleolar RNA U85
RF01297	Rfam	Small nucleolar RNA sR40
RF01298	Rfam	Small nucleolar RNA U25
RF01299	Rfam	Small nucleolar RNA SNORD2
RF01300	Rfam	Small nucleolar RNA U49
RF01301	Rfam	Small nucleolar RNA snoR4a
RF01302	Rfam	SnoRNA U36a
RF01303	Rfam	Small nucleolar RNA sR49
RF01304	Rfam	Small nucleolar RNA sR5
RF01305	Rfam	Small nucleolar RNA sR51
RF01306	Rfam	Small nucleolar RNA sR52
RF01307	Rfam	Small nucleolar RNA sR55
RF01308	Rfam	Small nucleolar RNA sR58
RF01309	Rfam	Small nucleolar RNA sR60
RF01310	Rfam	Small nucleolar RNA sR7
RF01311	Rfam	Small nucleolar RNA sR8
RF01312	Rfam	Small nucleolar RNA sR9
RF01313	Rfam	Avian HBV RNA encapsidation signal epsilon
RF01314	Rfam	microRNA mir-1227
RF01315	Rfam	CRISPR RNA direct repeat element
RF01316	Rfam	CRISPR RNA direct repeat element
RF01317	Rfam	CRISPR RNA direct repeat element
RF01318	Rfam	CRISPR RNA direct repeat element
RF01319	Rfam	CRISPR RNA direct repeat element
RF01320	Rfam	CRISPR RNA direct repeat element
RF01321	Rfam	CRISPR RNA direct repeat element
RF01322	Rfam	CRISPR RNA direct repeat element
RF01323	Rfam	CRISPR RNA direct repeat element
RF01324	Rfam	CRISPR RNA direct repeat element
RF01325	Rfam	CRISPR RNA direct repeat element
RF01326	Rfam	CRISPR RNA direct repeat element
RF01327	Rfam	CRISPR RNA direct repeat element
RF01328	Rfam	CRISPR RNA direct repeat element
RF01329	Rfam	CRISPR RNA direct repeat element
RF01330	Rfam	CRISPR RNA direct repeat element
RF01331	Rfam	CRISPR RNA direct repeat element
RF01332	Rfam	CRISPR RNA direct repeat element
RF01333	Rfam	CRISPR RNA direct repeat element
RF01334	Rfam	CRISPR RNA direct repeat element
RF01335	Rfam	CRISPR RNA direct repeat element
RF01336	Rfam	CRISPR RNA direct repeat element
RF01337	Rfam	CRISPR RNA direct repeat element
RF01338	Rfam	CRISPR RNA direct repeat element
RF01339	Rfam	CRISPR RNA direct repeat element
RF01340	Rfam	CRISPR RNA direct repeat element
RF01341	Rfam	CRISPR RNA direct repeat element
RF01342	Rfam	CRISPR RNA direct repeat element
RF01343	Rfam	CRISPR RNA direct repeat element
RF01344	Rfam	CRISPR RNA direct repeat element
RF01345	Rfam	CRISPR RNA direct repeat element
RF01346	Rfam	CRISPR RNA direct repeat element
RF01347	Rfam	CRISPR RNA direct repeat element
RF01348	Rfam	CRISPR RNA direct repeat element
RF01349	Rfam	CRISPR RNA direct repeat element
RF01350	Rfam	CRISPR RNA direct repeat element
RF01351	Rfam	CRISPR RNA direct repeat element
RF01352	Rfam	CRISPR RNA direct repeat element
RF01353	Rfam	CRISPR RNA direct repeat element
RF01354	Rfam	CRISPR RNA direct repeat element
RF01355	Rfam	CRISPR RNA direct repeat element
RF01356	Rfam	CRISPR RNA direct repeat element
RF01357	Rfam	CRISPR RNA direct repeat element
RF01358	Rfam	CRISPR RNA direct repeat element
RF01359	Rfam	CRISPR RNA direct repeat element
RF01360	Rfam	CRISPR RNA direct repeat element
RF01361	Rfam	CRISPR RNA direct repeat element
RF01362	Rfam	CRISPR RNA direct repeat element
RF01363	Rfam	CRISPR RNA direct repeat element
RF01364	Rfam	CRISPR RNA direct repeat element
RF01365	Rfam	CRISPR RNA direct repeat element
RF01366	Rfam	CRISPR RNA direct repeat element
RF01367	Rfam	CRISPR RNA direct repeat element
RF01368	Rfam	CRISPR RNA direct repeat element
RF01369	Rfam	CRISPR RNA direct repeat element
RF01370	Rfam	CRISPR RNA direct repeat element
RF01371	Rfam	CRISPR RNA direct repeat element
RF01372	Rfam	CRISPR RNA direct repeat element
RF01373	Rfam	CRISPR RNA direct repeat element
RF01374	Rfam	CRISPR RNA direct repeat element
RF01375	Rfam	CRISPR RNA direct repeat element
RF01376	Rfam	CRISPR RNA direct repeat element
RF01377	Rfam	CRISPR RNA direct repeat element
RF01378	Rfam	CRISPR RNA direct repeat element
RF01379	Rfam	CRISPR RNA direct repeat element
RF01380	Rfam	Human immunodeficiency virus type 1 major splice donor
RF01381	Rfam	HIV-1 stem-loop 3 Psi packaging signal
RF01382	Rfam	HIV-1 stem-loop 4 packaging signal
RF01383	Rfam	GRIK4 3 prime UTR element
RF01384	Rfam	Invasion gene-associated RNA
RF01385	Rfam	isrA Hfq binding RNA
RF01386	Rfam	isrB Hfq binding RNA
RF01387	Rfam	isrC Hfq binding RNA
RF01388	Rfam	isrD Hfq binding RNA
RF01389	Rfam	isrF Hfq binding RNA
RF01390	Rfam	isrG Hfq binding RNA
RF01391	Rfam	isrH Hfq binding RNA
RF01392	Rfam	isrI Hfq binding RNA
RF01393	Rfam	isrJ Hfq binding RNA
RF01394	Rfam	isrK Hfq binding RNA
RF01395	Rfam	isrL Hfq binding RNA
RF01396	Rfam	isrN Hfq binding RNA
RF01397	Rfam	isrO Hfq binding RNA
RF01398	Rfam	isrP Hfq binding RNA
RF01399	Rfam	isrQ Hfq binding RNA
RF01400	Rfam	istR Hfq binding RNA
RF01401	Rfam	rseX Hfq binding RNA
RF01402	Rfam	STnc150 Hfq binding RNA
RF01403	Rfam	STnc290 Hfq binding RNA
RF01404	Rfam	STnc440 Hfq binding RNA
RF01405	Rfam	STnc490k Hfq binding RNA
RF01406	Rfam	STnc500 Hfq binding RNA
RF01407	Rfam	STnc560 Hfq binding RNA
RF01408	Rfam	sraL Hfq binding RNA
RF01409	Rfam	STnc250 Hfq binding RNA
RF01410	Rfam	BsrC
RF01411	Rfam	BsrF
RF01412	Rfam	BsrG
RF01413	Rfam	microRNA miR-430
RF01414	Rfam	Class I RNA
RF01415	Rfam	Flavivirus 3'UTR stem loop IV
RF01416	Rfam	NrrF RNA
RF01417	Rfam	Retroviral 3'UTR stability element
RF01418	Rfam	HIV pol-1 stem loop
RF01419	Rfam	Antisense RNA which regulates isiA expression
RF01420	Rfam	Small nucleolar RNA snoR113
RF01421	Rfam	small nucleolar RNA snoR114
RF01422	Rfam	small nucleolar RNA  snoR116
RF01423	Rfam	small nucleolar RNA snoR117
RF01424	Rfam	small nucleolar RNA snoR118
RF01425	Rfam	small nucleolar RNA snoR121
RF01426	Rfam	small nucleolar RNA snoR126
RF01427	Rfam	small nucleolar RNA snoR127
RF01428	Rfam	small nucleolar RNA snoR128
RF01429	Rfam	small nucleolar RNA snoR130
RF01430	Rfam	small nucleolar RNA snoR134
RF01431	Rfam	small nucleolar RNA snoR135
RF01432	Rfam	small nucleolar RNA snoR143
RF01433	Rfam	small nucleolar RNA snoR137
RF01434	Rfam	small nucleolar RNA snR3
RF01435	Rfam	small nucleolar RNA snR5
RF01436	Rfam	small nucleolar RNA snR33
RF01437	Rfam	small nucleolar RNA snR10
RF01438	Rfam	small nucleolar RNA snR35
RF01439	Rfam	small nucleolar RNA snR36
RF01440	Rfam	small nucleolar RNA snR42
RF01441	Rfam	small nulceolar RNA snR46
RF01442	Rfam	small nucleolar RNA snR90
RF01443	Rfam	small nucleolar RNA snR91
RF01444	Rfam	small nucleolar RNA snR92
RF01445	Rfam	small nucleolar RNA snR94
RF01446	Rfam	small nucleolar RNA snR95
RF01447	Rfam	small nucleolar RNA snR98
RF01448	Rfam	small nucleolar RNA snR93
RF01449	Rfam	small nucleolar RNA snR100
RF01450	Rfam	small nucleolar RNA snR96
RF01451	Rfam	small nucleolar RNA snR97
RF01452	Rfam	small nucleolar RNA snR99
RF01453	Rfam	3'TE-DR1 translation enhancer element
RF01454	Rfam	5'UTR enhancer element
RF01455	Rfam	Stem loopII regulatory element in POLB
RF01456	Rfam	Vibrio regulatory RNA of OmpA
RF01457	Rfam	Listeria sRNA rli22
RF01458	Rfam	Listeria snRNA rli23
RF01459	Rfam	Listeria sRNA rliE
RF01460	Rfam	Listeria sRNA rliH
RF01461	Rfam	Listeria sRNA rli22
RF01462	Rfam	Listeria sRNA rli26
RF01463	Rfam	Listeria sRNA rli27
RF01464	Rfam	Listeria sRNA rliA
RF01465	Rfam	rli31
RF01466	Rfam	Listeria sRNA rli34
RF01467	Rfam	Listeria sRNA rli36
RF01468	Rfam	Listeria sRNA rli32
RF01469	Rfam	Listeria sRNA rli33
RF01470	Rfam	Listeria sRNA rli38
RF01471	Rfam	Listeria sRNA rliB
RF01472	Rfam	Listeria sRNA rli40
RF01473	Rfam	Listeria sRNA rli41
RF01474	Rfam	Listeia sRNA rli42
RF01475	Rfam	Listeria snRNA rli45
RF01476	Rfam	Listeria sRNA rliF
RF01477	Rfam	Listeria sRNA rli43
RF01478	Rfam	Listeria sRNA rli47
RF01479	Rfam	Listeria sRNA rli48
RF01480	Rfam	Listeria sRNA rli52
RF01481	Rfam	Listeria sRNA rli53
RF01482	Rfam	AdoCbl riboswitch
RF01483	Rfam	Listeria sRNA rli56
RF01484	Rfam	Listeria sRNA rli59
RF01485	Rfam	Listeria sRNA rli61
RF01486	Rfam	Listeria sRNA rli62
RF01487	Rfam	Listeria sRNA rliI
RF01488	Rfam	Listeria sRNA rli49
RF01489	Rfam	Listeria sRNA sbrA
RF01490	Rfam	Listeria snRNA rli51
RF01491	Rfam	Listeria sRNA rli54
RF01492	Rfam	Listeria sRNA rli28
RF01493	Rfam	Listeria sRNA rli37
RF01494	Rfam	Listeria sRNA rliD
RF01495	Rfam	Human acetyl-coA cholesterol acyltransferase mRNA
RF01496	Rfam	A. fumigatus sRNA Afu_182
RF01497	Rfam	ALIL pseudoknot
RF01498	Rfam	A. fumigatus snoRNA Afu_190
RF01499	Rfam	A. fumigatus snoRNA Afu_191
RF01500	Rfam	A. fumigatus snoRNA Afu_198
RF01501	Rfam	A. fimigatus snoRNA Afu_199
RF01502	Rfam	Fungal signal recognition particle RNA
RF01503	Rfam	A. fumigatus sRNA Afu_203
RF01504	Rfam	A. fumigatus sRNA Afu_254
RF01505	Rfam	A. fumigatus snoRNA Afu_264
RF01506	Rfam	A. fumigatus snoRNA Afu_294
RF01507	Rfam	A. fimigatus snoRNA Afu_298
RF01508	Rfam	Barley yellow dwarf virus 5'UTR
RF01509	Rfam	A. fumigatus snoRNA Afu_300
RF01510	Rfam	M. florum riboswitch
RF01511	Rfam	A. fumigatus snoRNA Afu_304
RF01512	Rfam	A. fumigatus sRNA Afu_309
RF01513	Rfam	A. fumigatus snoRNA Afu_335
RF01514	Rfam	A. fumigatus snoRNA Afu_513
RF01515	Rfam	A. fumigatus snoRNA Afu_514
RF01516	Rfam	Human herpesvirus 1 small nucleolar RNA
RF01517	Rfam	iscR stability element
RF01518	Rfam	NoRC assoicated RNA, pRNA
RF01519	Rfam	Cauldobacter sRNA CC0196
RF01520	Rfam	caulobacter sRNA CC0734
RF01521	Rfam	caulobacter sRNA CC1840
RF01522	Rfam	Trypanosomatid snoRNA TB10Cs1H1
RF01523	Rfam	Trypanosomatid snoRNA TB10Cs1H2
RF01524	Rfam	Trypanosomatid snoRNA TB10cs1H3
RF01525	Rfam	Trypanosomatid snoRNA TB10Cs2H1
RF01526	Rfam	C. elegans snoRNA ceN106
RF01527	Rfam	caulobacter sRNA CC3510
RF01528	Rfam	caulobacter sRNA CC3513
RF01529	Rfam	Cauldobacter sRNA CC3552
RF01530	Rfam	caulobacter sRNA CC3664
RF01531	Rfam	Trypanosomatid snoRNA TB10Cs3H1
RF01532	Rfam	Trypanosomatid snoRNA TB10Cs3H2
RF01533	Rfam	Trypanosomatid snoRNA TB10Cs4H3
RF01534	Rfam	Trypanosomatid snoRNA TB10Cs4H4
RF01535	Rfam	Trypanosomatid snoRNA TB10Cs5H2
RF01536	Rfam	Trypanosomatid snoRNA TB10Cs5H3
RF01537	Rfam	Trypanosomatid snoRNA TB11Cs2H1
RF01538	Rfam	Trypanosomatid snoRNA TB11Cs3H1
RF01539	Rfam	Trypanosomatid snoRNA TB11Cs4H1
RF01540	Rfam	Trypanosomatid snoRNA TB11Cs4H2
RF01541	Rfam	Trypanosomatid snoRNA TB11Cs4H3
RF01542	Rfam	Trypanosomatid snoRNA TB11Cs5H1
RF01543	Rfam	Trypanosomatid snoRNA TB11Cs5H2
RF01544	Rfam	Trypanosomatid snoRNA TB11Cs5H3
RF01545	Rfam	Trypanosomatid snoRNA TB3Cs2H1
RF01546	Rfam	Trypanosomatid snoRNA TB6Cs1H1
RF01547	Rfam	Trypanosomatid snoRNA TB6Cs1H3
RF01548	Rfam	Trypanosomatid snoRNA TB6Cs1H4
RF01549	Rfam	Trypanosomatid snoRNA TB8Cs2H1
RF01550	Rfam	Trypanosomatid snoRNA TB8Cs3H1
RF01551	Rfam	Trypanosomatid snoRNA TB8Cs4H2
RF01552	Rfam	Trypanosomatid snoRNA TB9Cs1H2
RF01553	Rfam	Trypanosomatid snoRNA TB9Cs1H3
RF01554	Rfam	Trypanosomatid snoRNA TB9Cs2H1
RF01555	Rfam	Trypanosomatid snoRNA TB9Cs3H1
RF01556	Rfam	Trypanosomatid snoRNA TB9Cs3H2
RF01557	Rfam	Trypanosomatid snoRNA TB9Cs4H1
RF01558	Rfam	Trypanosomatid snoRNA TB9Cs4H2
RF01559	Rfam	D. discoideum snoRNA DdR1
RF01560	Rfam	D. discoideum snoRNA DdR10
RF01561	Rfam	D. discoideum snoRNA DdR11
RF01562	Rfam	D. discoideum snoRNA DdR12
RF01563	Rfam	D. discoideum snoRNA DdR13
RF01564	Rfam	D. discoideum snoRNA DdR14
RF01565	Rfam	D. discoideum snoRNA DdR15
RF01566	Rfam	D. discoideum snoRNA DdR16
RF01567	Rfam	D. discoideum snoRNA DdR17
RF01568	Rfam	D. discoideum snoRNA DdR18
RF01569	Rfam	D. discoideum snoRNA DdR2
RF01570	Rfam	D. discoideum signal recognition particle
RF01571	Rfam	D. discoideum class II sRNA
RF01572	Rfam	D. discoideum snoRNA DdR4
RF01573	Rfam	D. discoideum snoRNA DdR5
RF01574	Rfam	D. discoideum snoRNA DdR6
RF01575	Rfam	D. discoideum snoRNA Dd7
RF01576	Rfam	D. discoideum snoRNA DdR8
RF01577	Rfam	Plasmodium RNase_P
RF01578	Rfam	Plasmodium RNA of unkown function RUF1
RF01579	Rfam	Plasmodium RNA of unknown function RUF2
RF01580	Rfam	Plasmodium RNA of unkown function RU6-F3
RF01581	Rfam	Plasmodium RNA of unkown function RUF6-5
RF01582	Rfam	RNA of unknown function RUF4
RF01583	Rfam	small nucleolar RNA snoR01
RF01584	Rfam	small nucleolar RNA snoR03
RF01585	Rfam	small nucleolar RNA snoR07
RF01586	Rfam	small nucleolar RNA snoR09
RF01587	Rfam	small nucleolar RNA snoR10
RF01588	Rfam	small nucleolar RNA snoR13
RF01589	Rfam	small nucleolar RNA snoR11
RF01590	Rfam	small nucleolar RNA snoR14
RF01591	Rfam	small nucleolar RNA snoR15
RF01592	Rfam	small nucleolar RNA snoR17
RF01593	Rfam	small nucleolar RNA snoR16
RF01594	Rfam	small nucleolar RNA snoR18
RF01595	Rfam	small nucleolar RNA snoR19
RF01596	Rfam	small nucleolar RNA snoR20
RF01597	Rfam	small nucleolar RNA snoR22
RF01598	Rfam	small nucleolar RNA snoR23
RF01599	Rfam	small nucleolar RNA snoR24
RF01600	Rfam	small nucleolar RNA snoR25
RF01601	Rfam	small nucleolar RNA snoR26
RF01602	Rfam	small nucleolar RNA snoR27
RF01603	Rfam	small nucleolar RNA snoR29
RF01604	Rfam	small nucleolar RNA snoR28
RF01605	Rfam	small nucleolar RNA snoR30
RF01606	Rfam	small nucleolar RNA snoR31
RF01607	Rfam	C. elegans snoRNA ceN100
RF01608	Rfam	C. elegans snoRNA ceN80
RF01609	Rfam	C. elegans snoRNA ceN103
RF01610	Rfam	C. elegans snoRNA ceN104
RF01611	Rfam	C. elegans snoRNA ceN108
RF01612	Rfam	C. elegans snoRNA ceN105
RF01613	Rfam	C. elegans snoRNA ceN109
RF01614	Rfam	C. elgans snoRNA ceN110
RF01615	Rfam	C. elegans snoRNA ceN111
RF01617	Rfam	C. elegans snoRNA ceN113
RF01618	Rfam	C. elegans snoRNA ceN114
RF01619	Rfam	C. elegans sRNA ceN115
RF01620	Rfam	C. elegans snoRNA ceN125
RF01621	Rfam	C. elegans snoRNA ceN126
RF01622	Rfam	C. elegans snoRNA ceN22
RF01623	Rfam	C. elegans sRNA ceN23-1
RF01624	Rfam	C. elegans snoRNA ceN27
RF01625	Rfam	C. elegans snoRNA ceN28
RF01626	Rfam	C. elegans snoRNA ceN30
RF01627	Rfam	C. elegans snoRNA ceN36-1
RF01628	Rfam	C. elegans snoRNA ceN38
RF01629	Rfam	C. elegans snoRNA ceN39
RF01630	Rfam	C. elegans snoRNA ceN40
RF01631	Rfam	C. elegans snoRNA ceN41
RF01632	Rfam	C. elegans snoRNA ceN42
RF01633	Rfam	C. elegans snoRNA ceN43
RF01634	Rfam	C. elegans snoRNA ceN44
RF01635	Rfam	C. elegans snoRNA ceN45
RF01636	Rfam	C. elegans snoRNA ceN46
RF01637	Rfam	C. elegans snoRNA ceN47
RF01638	Rfam	C. elegans snoRNA ceN48
RF01639	Rfam	C. elegans snoRNA ceN49
RF01640	Rfam	C. elegans snoRNA ceN51
RF01641	Rfam	C. elegans snoRNA ceN53
RF01642	Rfam	C. elegans snoRNA ceN54
RF01643	Rfam	C. elegans sRNA ceN56
RF01644	Rfam	C. elegans snoRNA ceN59
RF01645	Rfam	C. elegans snoRNA ceN58
RF01646	Rfam	C. elegans snoRNA ceN63
RF01647	Rfam	C. elegans snoRNA ceN61
RF01648	Rfam	C. elegans snoRNA ceN65
RF01649	Rfam	C. elegans snoRNA ceN67
RF01650	Rfam	C. elegans snoRNA ceN48
RF01651	Rfam	C. elegans snoRNA ceN69
RF01652	Rfam	C. elegans snoRNA ceN70
RF01653	Rfam	C. elegans snoRNA ceN80
RF01654	Rfam	C. elegans snoRNA ceN82
RF01655	Rfam	C. elegans snoRNA ceN84
RF01656	Rfam	C. elegans sRNA ceN72-3_ceN74-2
RF02278	Rfam	Betaproteobacteria toxic small RNA
RF01658	Rfam	C. elegans snoRNA ceN81
RF01659	Rfam	C. elegans snoRNA ceN86
RF01660	Rfam	C. elegans snoRNA ceN88
RF01661	Rfam	C. elegans snoRNA  ceN92
RF01662	Rfam	C. elegans snoRNA ceN89
RF01663	Rfam	C. elegans sRNA ceN93
RF01664	Rfam	C. elegans snoRNA ceN101
RF01665	Rfam	Pseudomonas sRNA P13
RF01666	Rfam	Drosophila rox2 ncRNA
RF01667	Rfam	Drosophila rox1 ncRNA
RF01668	Rfam	Pseudomonas sRNA P10
RF01669	Rfam	Pseudomonas sRNA P14
RF01670	Rfam	Pseudomonas sRNA P17
RF01671	Rfam	Pseudomonas sRNA P18
RF01672	Rfam	Psudomonas sRNA P2
RF01673	Rfam	PhrS
RF02273	Rfam	FsrA
RF01674	Rfam	Pseudomonas sRNA P27
RF01675	Rfam	Pseudomonas sRNA CrcZ
RF01676	Rfam	Pseudomonas sRNA P31
RF01677	Rfam	Pseudomonas sRNA P35
RF01678	Rfam	Pseudomonas sRNA P37
RF01679	Rfam	Pseudomonas sRNA P36
RF01680	Rfam	Pseudomonas sRNA P5
RF01681	Rfam	Pseudomonas sRNA  P4
RF01682	Rfam	Pseudomonas sRNA P8
RF01683	Rfam	Pseudomonas sRNA P6
RF01684	Rfam	MALAT1-associated small cytoplasmic RNA/MEN beta RNA
RF01685	Rfam	6S-Flavo RNA
RF01686	Rfam	Acido-1 RNA
RF01687	Rfam	Acido-Lenti-1 RNA
RF01688	Rfam	Actino-pnp RNA
RF01689	Rfam	AdoCbl variant RNA
RF01690	Rfam	Bacillaceae-1 RNA
RF01691	Rfam	Bacillus-plasmid RNA
RF01692	Rfam	Bacteroidete tryptophan peptide leader RNA
RF01693	Rfam	Bacteroidales-1 RNA
RF01694	Rfam	Bacteroides-1 RNA
RF01695	Rfam	C4 antisense RNA
RF01696	Rfam	Chlorobi-1 RNA
RF01697	Rfam	Chlorobi-RRM RNA
RF01698	Rfam	Chloroflexi-1 RNA
RF01699	Rfam	Clostridiales-1 RNA
RF01700	Rfam	Collinsella-1 RNA
RF01701	Rfam	Cyano-1 RNA
RF01702	Rfam	Cyano-2 RNA
RF01703	Rfam	Dictyoglomi-1 RNA
RF01704	Rfam	Downstream peptide RNA
RF01705	Rfam	Flavo-1 RNA
RF01706	Rfam	Gut-1 RNA
RF01707	Rfam	JUMPstart RNA
RF01708	Rfam	L17 ribosomal protein downstream element
RF01709	Rfam	Lacto-rpoB RNA
RF01710	Rfam	Lacto-usp RNA
RF01711	Rfam	Lnt RNA
RF01712	Rfam	Methylobacterium-1 RNA
RF01713	Rfam	Moco-II RNA
RF01714	Rfam	Ocean-V RNA
RF01715	Rfam	Pedo-repair RNA
RF01716	Rfam	PhotoRC-I RNA
RF01717	Rfam	PhotoRC-II RNA
RF01718	Rfam	Polynucleobacter-1 RNA
RF01719	Rfam	Pseudomon-1 RNA
RF01720	Rfam	Pseudomon-Rho RNA
RF01721	Rfam	Pseudomon-groES RNA
RF01722	Rfam	Pyrobac-1 RNA
RF01723	Rfam	Rhizobiales-2 RNA
RF01724	Rfam	SAM-Chlorobi RNA
RF01725	Rfam	SAM-I/IV variant riboswitch
RF01726	Rfam	SAM-II long loop
RF01727	Rfam	SAM/SAH riboswitch
RF01728	Rfam	STAXI RNA
RF01729	Rfam	Termite-flg RNA
RF01730	Rfam	Termite-leu RNA
RF01731	Rfam	TwoAYGGAY RNA
RF01732	Rfam	asd RNA
RF01733	Rfam	atoC RNA
RF01734	Rfam	crcB RNA
RF01735	Rfam	epsC RNA
RF01736	Rfam	flg-Rhizobiales RNA
RF01737	Rfam	flpD RNA
RF01738	Rfam	gabT RNA
RF01739	Rfam	glnA RNA
RF01740	Rfam	gyrA RNA
RF01741	Rfam	hopC RNA
RF01742	Rfam	lactis-plasmid RNA
RF01743	Rfam	leu/phe leader RNA from Lactococcus lactis
RF01744	Rfam	livK RNA
RF01745	Rfam	manA RNA
RF01746	Rfam	mraW RNA
RF01747	Rfam	msiK RNA
RF01748	Rfam	nuoG RNA
RF01749	Rfam	pan motif
RF01750	Rfam	pfl RNA
RF01751	Rfam	potC RNA
RF01752	Rfam	psaA RNA
RF01753	Rfam	psbNH RNA
RF01754	Rfam	radC RNA
RF01755	Rfam	rmf RNA
RF01756	Rfam	rne-II RNA
RF01757	Rfam	sbcD RNA
RF01758	Rfam	sucA-II RNA
RF01759	Rfam	sucC RNA
RF01760	Rfam	traJ-II RNA
RF01761	Rfam	wcaG RNA
RF01762	Rfam	Whalefall-1 RNA
RF01763	Rfam	ykkC-III RNA
RF01764	Rfam	yjdF RNA
RF01765	Rfam	srg1
RF01766	Rfam	cspA thermoregulator
RF01767	Rfam	SMK box translational riboswitch
RF01768	Rfam	ribosomal frameshift site
RF01769	Rfam	Enterobacteria greA leader
RF01770	Rfam	Gammaprotebacteria rimP leader
RF01771	Rfam	Enterobacteria rnk leader
RF01772	Rfam	Pseudomonas rnk leader
RF01773	Rfam	Pseudomonas rpsL leader
RF01774	Rfam	Rickettsia rpsL leader
RF01775	Rfam	RNA S.aureus Orsay G
RF01776	Rfam	RNA anti-toxin A
RF01778	Rfam	Embryonic ventral forebrain-2 long ncRNA
RF01779	Rfam	AS1726 sRNA
RF01780	Rfam	AS1890 sRNA
RF01781	Rfam	ASdes TB sRNA
RF01782	Rfam	ASpks TB sRNA
RF01783	Rfam	M. tuberculosis B11
RF01784	Rfam	bablM sRNA
RF01785	Rfam	ribosomal frameshift site
RF01786	Rfam	Cyclic di-GMP-II riboswitch
RF01787	Rfam	drz-agam-1 riboswitch
RF01788	Rfam	drz-agam-2-2 riboswitch
RF01789	Rfam	Epstein-Barr virus EBER1
RF01790	Rfam	ribosomal frameshift site
RF01791	Rfam	F6 TB sRNA
RF01792	Rfam	ribosomal frameshift site
RF01793	Rfam	ffh sRNA
RF01794	Rfam	sok antitoxin
RF01795	Rfam	FourU thermometer RNA element
RF01796	Rfam	Fumarate/nitrate reductase regulator sRNA
RF01797	Rfam	Fst antitoxin sRNA
RF01798	Rfam	G2
RF01800	Rfam	growth arrested DNA-damage inducible gene 7
RF01802	Rfam	Herpesvirus saimiri U RNA1/RNA2
RF01803	Rfam	Editing element of GABA-3 exon 9
RF01804	Rfam	Lambda phage CIII thermoregulator element
RF01807	Rfam	GIR1 branching ribozyme
RF01808	Rfam	MicX Vibrio cholerae sRNA
RF01809	Rfam	SymR antitoxin
RF01810	Rfam	pntA sRNA
RF01811	Rfam	Plasmid transferred anti-sense RNA
RF01812	Rfam	Pxr regulatory sRNA
RF01813	Rfam	rdlD antitoxin
RF01814	Rfam	rhtB sRNA
RF01815	Rfam	rpsB sRNA
RF01816	Rfam	RNA Staph. aureus A
RF01817	Rfam	RNA Staph. aureus A
RF01818	Rfam	RNA Staph. aureus C
RF01819	Rfam	RNA Staph. aureus D
RF01820	Rfam	RNA Staph. aureus E
RF01821	Rfam	RNA Staph. aureus H
RF01822	Rfam	RNA Staph. aureus A
RF01823	Rfam	rpsL sRNA
RF01824	Rfam	RNA of unknown function 20
RF01825	Rfam	RNA of unknown function 21
RF01826	Rfam	SAM-V riboswitch
RF01827	Rfam	SAR11_0636 sRNA
RF01828	Rfam	Small pathogenicity island RNA D
RF01829	Rfam	sR6 snoRNA
RF01830	Rfam	Salmonella enterica Typhi npcRNA 44
RF01831	Rfam	THF riboswitch
RF01832	Rfam	Repression of heat shock gene expression (ROSE) element
RF01833	Rfam	ribosomal frameshift site
RF01834	Rfam	ribosomal frameshift site
