SeqID	Architecture
283160	81321
84276	_gap_
27343	52113,_gap_,47802,81585,81301
26595	81321
2918	_gap_,53822,_gap_
390271	81321
283162	81321
26493	81321
54868	_gap_
1605	_gap_,49313,111006,_gap_,49313,_gap_
219858	81321
25830	52540
10591	_gap_,52309
390275	_gap_,81321
2905	53822,53850,_gap_
84630	56112,_gap_
116337	_gap_
150379	52151
8927	_gap_,57903,_gap_,57903,_gap_
10864	_gap_,103473
80339	52151,_gap_
327	_gap_,50993,53474
168850	_gap_,57667,_gap_,57667,_gap_,57667,_gap_
79784	_gap_,52540,_gap_,90257,90257,90257,90257,_gap_,90257,_gap_,90257,_gap_
54414	_gap_,52266,_gap_
25813	_gap_
57179	_gap_
79571	_gap_
6468	81383,50978
53340	47391,_gap_
401262	57716,57716,57716,57716
381	52540
4900	_gap_
4485	_gap_,57414,57440,57440,57440,57440,50494
29780	47576,_gap_
23584	48726,48726,_gap_
24149	_gap_
124590	48403,_gap_,47769
90952	_gap_,48726,48726,_gap_
2253	_gap_,50353,_gap_
29999	50405,50405,50405,50405
89845	_gap_,90123,52540,_gap_,90123,52540
92736	_gap_
192286	_gap_
1212	_gap_
347741	_gap_
79684	_gap_
10360	_gap_,69203,_gap_
283987	_gap_
64221	_gap_,48726,48726,48726,48726,48726,49265,_gap_,49265,_gap_
23197	46934,_gap_,52833,_gap_,54236
10724	51445,_gap_,55729
63891	_gap_,49899,_gap_,57850
27044	50199,50199,50199,50199,63748,50199
65989	_gap_,57196,57196,57196,57196,_gap_
22838	_gap_,57850
64098	47576,_gap_
30850	_gap_
93643	_gap_
54825	49313,49313,49313,49313,49313,49313,49313,49313,49313,_gap_
3396	_gap_,110916
54538	48726,48726,_gap_,49265,_gap_
64101	_gap_,52058,48726,_gap_
30819	_gap_,47473
10476	161065
3952	47266
55131	54928,54928,_gap_,54928,_gap_,54928,_gap_
114787	_gap_
9476	50630
23510	_gap_,54695,_gap_
6620	118375
9121	103473,_gap_
7376	_gap_,57716,_gap_,48508
401399	_gap_
253314	55418
221424	52047,_gap_
386724	52058,48726,_gap_
9533	_gap_,56553,55257
85352	_gap_
3614	_gap_,51412,51412
29925	53448,51161
26262	_gap_,48652,_gap_
79637	48371
84247	_gap_
30833	56784
55615	74788
220296	_gap_,48726,48726,_gap_
51155	_gap_
9807	_gap_,56104
79591	48371,_gap_
5424	_gap_,53098,56672
90249	_gap_,48726,48726,82895,_gap_,47986
389118	_gap_,49313,49313,49313,49313,_gap_
3101	53067,53067,53067,53067
25844	_gap_
6613	54236
79803	_gap_
8861	_gap_
389119	_gap_
55798	_gap_,53335
79902	_gap_
7318	69572,69572,_gap_
51720	_gap_
553158	_gap_,52087,48350
6689	_gap_,46785
29923	_gap_
10293	57850,_gap_,46579,_gap_
23082	_gap_,54928,_gap_
4606	_gap_,48726,_gap_,48726,48726,48726,48726,49265,_gap_,48726,49265,48726
57510	_gap_,48371,_gap_
23779	52087,52087,48350
84691	_gap_
23163	48464,89009,_gap_,49348
63876	_gap_,46689,_gap_
9221	_gap_
23567	_gap_,57667,57667,57667,57667
112703	_gap_
79012	56112,_gap_
9638	_gap_
112885	_gap_,57903,_gap_
2264	48726,48726,48726,_gap_,56112
83401	_gap_
611	81321
5309	_gap_,46689,_gap_
64753	_gap_
8729	_gap_,48371,48425,_gap_
126119	_gap_
554235	51735,55347
3703	_gap_
94030	_gap_,52058,48726,_gap_
4791	49417,81296,_gap_,48403,47986,_gap_
84258	_gap_,49562,49562
60386	103506
10762	_gap_,50729
5429	56672,100879,_gap_
2318	47576,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296
342918	_gap_
1111	56112,_gap_
64324	_gap_,63748,_gap_,57903,_gap_,57903,63748,82199,57903,_gap_
84315	_gap_
50944	_gap_,48403,_gap_,50044,50156,_gap_,47769
54676	_gap_,52540,50447,50465
9296	_gap_,159468
3663	46785,_gap_,49879,_gap_
10180	_gap_,141571,_gap_,54928,_gap_,54928,_gap_
2885	50044,55550,50044
6320	_gap_,56436
5662	_gap_,48425,50729,_gap_
2854	81321
53917	52540
93650	53254
9587	_gap_
79176	81383,52047
7380	_gap_
84798	_gap_
56	_gap_
23534	_gap_,48371,_gap_
55007	_gap_
83463	_gap_,47459,_gap_
79004	_gap_
3816	50494
10181	_gap_,54928,90209,54928,_gap_
57513	48403,50044,_gap_,47769,47769,_gap_
55168	_gap_,46911,_gap_
340348	_gap_,48652,_gap_
79946	_gap_
6608	_gap_,63501,_gap_
55554	50494
79847	103473,_gap_
160065	_gap_
27166	_gap_
7422	_gap_,57501,57593
23382	_gap_,52283,51735
399967	_gap_
10121	53067,53067
100169851	_gap_
10960	49899,_gap_
399968	_gap_
2192	_gap_,57196,57196,57184,57184,_gap_
219844	_gap_
83480	_gap_,55120,_gap_
57464	_gap_
6405	_gap_,101912,103575,48726,_gap_
29118	_gap_,52540
10636	_gap_,48097,_gap_,54236,54236,_gap_
51684	103359,_gap_
221416	_gap_
4899	_gap_
64928	50193
81603	57850,_gap_,57845,_gap_
50937	48726,48726,48726,48726,48726,_gap_,49265,_gap_,49265,_gap_
55362	_gap_
6569	_gap_
403	52540
7328	54495
345456	55770
283989	_gap_
2771	_gap_,47895,52540
2161	57440,57196,_gap_,57440,_gap_,50494
54838	_gap_
51530	_gap_
1586	_gap_,48264
2870	48097,56112,_gap_
11131	_gap_,54001,49758,47473
3993	50978,50978,_gap_
84881	_gap_,55120
25814	48371
119032	_gap_
2030	_gap_,103473
79607	_gap_
132228	_gap_
23008	_gap_,117281,101898
7866	_gap_,48371
57412	53335,_gap_
6734	64356,_gap_,47364,52540
84928	_gap_
80758	_gap_
54805	_gap_,54631,_gap_
1627	55753,_gap_
7477	_gap_
136263	_gap_
55572	_gap_,51905,_gap_
1358	54897,53187
22978	_gap_,56784,_gap_
8372	51445
400931	_gap_
9400	_gap_,52540,_gap_
5465	_gap_,57716,48508
51200	54897,53187
24142	_gap_,55729,_gap_
3326	55874,_gap_,54211,_gap_,110942
114609	_gap_,52200
9260	50156,_gap_,57716,57716,57716,57716
3373	51445
93979	54897,53187
28960	_gap_,102860,54197
9118	_gap_,64593,90257,_gap_,64593,_gap_
84108	_gap_,57850,54236
8692	51445,_gap_
6484	_gap_
79930	_gap_,50729,50729,_gap_
1357	54897,53187
347734	_gap_,103481
11334	_gap_
6877	_gap_,160897,_gap_,50978
11186	57889,_gap_,54236,_gap_
4794	_gap_,48403
95681	_gap_,52821,_gap_
10343	_gap_,49723,_gap_
51428	_gap_,52540,52540
84833	_gap_
55020	48452,_gap_
441151	_gap_
22984	_gap_,50249,50249,50249,50249,50249,50249,50249,_gap_,50249,50249,50249,50249,48452,48452,_gap_
3691	103575,_gap_,53300,_gap_,57196,57196,69687,_gap_,141072,49265,_gap_,49265,_gap_
51512	_gap_
4232	53474
57505	55681,101353,50447,55186,_gap_
51364	_gap_,144232
221409	_gap_
54540	_gap_
51063	_gap_
3817	50494
55687	52402,_gap_
255022	_gap_
119395	_gap_
10641	_gap_
988	46689,_gap_
9148	_gap_,57850
2113	_gap_,47769,_gap_,46785
8464	47113,_gap_
9644	64268,50044,50044,_gap_,50044,_gap_,50044,_gap_,50044
54732	_gap_
114960	_gap_
9620	_gap_,49313,49313,49313,49313,49313,49313,49313,49313,49313,_gap_,57184,49899,49899,57196,57196,_gap_,57196,_gap_,81321,_gap_
11285	53448
2313	_gap_,47769,_gap_,46785,_gap_
11068	_gap_
4289	49785,_gap_,117281,50965,_gap_
9748	56112,_gap_
11070	144091,_gap_
9254	_gap_,53300,_gap_
3758	81324,81296,_gap_
5653	50494
1308	_gap_
23151	_gap_
53405	_gap_,52833,47616
2584	54211,55060
91584	_gap_,101912,103575,_gap_,103575,81296,81296,81296,81296,_gap_,48350
219833	_gap_
63970	_gap_
22875	53649
5626	_gap_,46689,_gap_
653316	_gap_
51161	_gap_
64781	_gap_,111331,_gap_
59084	53649
119392	_gap_
9743	_gap_,64268,50044,48350,_gap_
5650	50494
10231	_gap_,54928,_gap_
80217	_gap_,50978,_gap_
25771	_gap_,47923,47923
51302	48264
51409	53335
286023	_gap_
54927	_gap_
23138	_gap_
64777	_gap_,57850
9481	103506
11202	_gap_,50494
1154	_gap_,55550,158235
7867	56112
60412	_gap_
201294	_gap_,49562,_gap_,49562,_gap_
101927722	_gap_
9446	52833,47616
25817	_gap_
55651	55315
1795	50044,_gap_,48371,_gap_
8538	_gap_,46689,_gap_
284366	50494
3182	_gap_,54928,54928,_gap_
221400	63748,_gap_,63748,_gap_,63748,_gap_,63748,_gap_,63748,_gap_,63748,_gap_,63748,_gap_
119391	52833,47616
348645	_gap_
120224	_gap_
7941	_gap_,53474
5655	50494
136332	_gap_,52058,52540,_gap_
29890	_gap_,54928,_gap_,54928,_gap_,100939
4798	_gap_
23774	_gap_,57903,_gap_,47370,_gap_,63748
85007	53383
84912	_gap_
23558	50729,_gap_
85450	_gap_
11012	50494
221395	_gap_,82671,48726,_gap_,48726,_gap_
231	51430
56980	_gap_,82199,_gap_,57667,57667,57667,57667,_gap_
159686	_gap_
23132	_gap_,52540,_gap_,52540,_gap_
9889	_gap_,57667,_gap_,57667,_gap_,57667,_gap_,57667,140996,_gap_,53098,_gap_
91522	_gap_
22986	_gap_,110296,_gap_,49299,49299,_gap_
51368	55136,_gap_
43849	50494
114815	_gap_,110296,_gap_,49299,49299,_gap_
57396	_gap_,56112
57016	51430
91107	57850,_gap_,57845,_gap_,49899
79174	_gap_,57184
6940	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667
266977	_gap_
441282	51430
2912	_gap_,53822,_gap_
201292	57850,57845,_gap_,49899
80108	_gap_,57667,57667,57667,57667,57667,57667,57667
285676	109640,_gap_,57667,57667,57667,57667,57667,57667,57667
64978	_gap_,49777,_gap_
669	53254
2916	_gap_,53822,_gap_
7511	_gap_,53092,_gap_,55920
800	_gap_
401067	_gap_
43847	50494
415116	56112
400935	_gap_
389123	_gap_
90353	_gap_,52402,_gap_
389124	_gap_
27242	_gap_,57586,57586,_gap_,47986,_gap_
30832	109640,_gap_,57667,57667,57667,57667,57667,57667,57667
132141	_gap_
9509	_gap_,55486,82895,_gap_,82895,82895,82895,_gap_
9136	_gap_,50978
23209	_gap_
23607	50044,50044,_gap_,50044,_gap_
27036	48726,48726,48726,_gap_
80230	_gap_,140741,_gap_,57903
334	_gap_,56491,89811,_gap_,57362,109843,_gap_
222611	_gap_
340351	_gap_,53187,_gap_
54456	_gap_,52540
221393	_gap_,81321
51	56645,47203,47203
945	48726,48726,_gap_
118442	81321,_gap_
78996	_gap_
57060	54791,54791,54791,_gap_
3187	54928,54928,_gap_,54928,_gap_
284369	48726,_gap_
442213	_gap_,82866,_gap_,82866
402665	48726,48726,48726
4594	51703,52242
100134934	_gap_
2109	_gap_,52402
6768	_gap_,82671,49854,49854,57424,57424,57424,57424,50494
55281	_gap_
120	_gap_,53639,_gap_
56666	_gap_
29062	_gap_,50978
1018	56112
55166	_gap_
125875	_gap_
4818	_gap_
80305	_gap_
3982	_gap_
89790	48726,48726,48726,48726,48726,_gap_
89858	48726,48726,48726,48726,_gap_
285679	_gap_
83642	_gap_
346673	_gap_,47459,_gap_
6730	_gap_
85378	_gap_
7180	55797,_gap_,57546
4601	_gap_,47459,_gap_
646019	_gap_
821	_gap_,49899,49899,63887,_gap_
25864	53474
11095	_gap_,55486,82895,_gap_,82895
8811	81321,_gap_
83933	52768,52768
23165	_gap_
353174	63712,90112
27181	48726,48726,48726,_gap_
170689	_gap_,55486,82895,_gap_,82895,82895
23265	_gap_,74788
399979	_gap_,64268,_gap_
167	55797,57546
1847	52821,52799
9794	_gap_
647087	_gap_
946	48726,48726,48726,_gap_
4056	161084
9126	52540,_gap_,75553,_gap_
26266	_gap_
50863	48726,48726,48726
245928	_gap_
245927	_gap_
245913	_gap_
11282	_gap_
389558	_gap_
6300	56112
245915	_gap_
83741	_gap_
136319	48403
8878	54277,57850,_gap_,46934
7021	_gap_
1129	81321,_gap_
5314	_gap_,81296,56988,81296,81296,81296,_gap_,81296,81296,_gap_,51126,_gap_,51126,_gap_
2302	_gap_,46785,_gap_
114804	_gap_,57850,_gap_
8778	48726,48726,48726,48726,_gap_
100049587	48726,48726,48726,_gap_
5600	56112
219938	_gap_
100526760	53474,53187,55031,_gap_
283991	46934,_gap_
51149	_gap_
84074	_gap_
23654	101912,103575,_gap_,81296,81296,81296,_gap_,48350
3605	57501
27250	48371,48371
112744	57501
4172	_gap_,50249,_gap_,52540,_gap_
100996419	_gap_
23061	_gap_,47923,47923,_gap_,47473,_gap_
2358	81321,_gap_
5764	_gap_,57288,57288
2359	81321,_gap_
6159	_gap_
84765	109640,_gap_,57667,57667,57667,57667,57667,_gap_
23310	_gap_,48371,_gap_
8877	_gap_,111331,_gap_
1849	_gap_,52821,52799
255426	48366
85315	_gap_
8036	_gap_,52058,52058
64764	_gap_,57959,_gap_
5601	56112,_gap_
114327	_gap_,47473
25886	50978,_gap_
211	_gap_,53383
6718	51430
112936	_gap_
65251	109640,_gap_,57667,57667,57667,57667,57667,_gap_
9697	_gap_
63893	_gap_,54495,_gap_
150	_gap_,81321,_gap_
29087	_gap_,88697
28978	_gap_
8805	57850,_gap_,57845,_gap_,57903,47370,_gap_
79898	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,_gap_
2939	52833,47616
9945	56235,53697
54106	_gap_,52058,_gap_,52058,_gap_,52200
9701	48371,_gap_
11344	55753,55753,_gap_
57678	_gap_,69593,_gap_
57472	52058,56219,_gap_
27034	56645,47203
136306	103473
79651	_gap_,144091,_gap_
59348	109640,_gap_,57667,57667,57667,57667,_gap_
284370	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
9668	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667
92304	_gap_
221357	52833,47616
2324	48726,_gap_,48726,48726,48726,48726,48726,_gap_,56112,_gap_
6975	_gap_
112937	51445,_gap_,49785
80335	50978
6305	_gap_,50729,_gap_,52799,_gap_,50729
50617	_gap_
2940	52833,47616
132158	82544
2941	52833,47616
89944	51445,_gap_,49785
51703	_gap_,56801,_gap_
155006	_gap_
22858	56112,_gap_
10610	_gap_
57670	_gap_
134083	81321
4245	_gap_,53448
79924	_gap_
55808	_gap_
26268	_gap_,116846,81383,_gap_
92092	_gap_
27087	53448
56829	_gap_,117839,56399
91289	_gap_
64429	_gap_
79989	48452,48452
23210	51197,_gap_
8521	90073,_gap_
143187	47661,58038
80110	109640,_gap_,57667,57667,57667,57667,57667,57667,57667
29781	_gap_
8314	54001,_gap_
60481	_gap_
51533	_gap_,57903,_gap_
284371	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
2729	_gap_,55931,_gap_
254048	_gap_
124512	53335
6427	54928,_gap_
9997	_gap_,52833
154791	_gap_
1890	_gap_,47648,52418,54680
51631	_gap_
401265	_gap_,54695,_gap_,117281
56920	101912,103575,48726,_gap_
55227	52058,52058,_gap_
79157	103473
7134	47473
3026	_gap_,57196,57196,57440,50494
11188	64268,_gap_,52075,_gap_
346689	_gap_,56436
154790	_gap_,56436
28996	_gap_,56112,_gap_
90317	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
440836	_gap_
146664	_gap_
90523	_gap_
79908	48726,48726,49899
113730	_gap_,117281
644186	_gap_
10917	48726,_gap_,49899
6397	_gap_,46938,52087,101576,_gap_
23166	_gap_,82153,82153,_gap_,82153,82153,_gap_,57196,82153,82153,_gap_,56436,82153,_gap_
1375	_gap_,52777,52777
386593	56112
1120	_gap_,56112
27283	_gap_,54001
153579	48726,_gap_,49899
64943	_gap_,56784,_gap_
3062	_gap_,81321,_gap_
389400	_gap_,110035,110035,_gap_
26693	81321
285659	81321
54511	_gap_,51569
81786	57850,57845,_gap_,49899
64761	_gap_,117839,56399
55193	47370,47370,_gap_,47370,47370,47370,47370,_gap_,47095,_gap_
90933	57850,_gap_,57850,57845,_gap_,49899
80853	57903,51197,_gap_
10801	_gap_,52540
81578	53300,49899,_gap_
84255	103473
10399	_gap_,50978
147657	109640,_gap_,57667,57667,57667,57667,57667,57667,57667
57690	_gap_,46934,_gap_,54928,_gap_
26354	_gap_,52540,_gap_
401409	52540
162963	109640,_gap_,57667,57667,57667,57667,57667
23608	_gap_,90229,90229,_gap_,90229,57850,_gap_
11322	_gap_
55830	_gap_,53448
410	53649
400713	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667
27147	_gap_
79949	50729,_gap_
9937	_gap_,56281
84436	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667
90956	_gap_,56112
49	_gap_,50494,_gap_
11158	52540
4708	_gap_
28972	_gap_
147138	_gap_
153	_gap_,81321,_gap_
81399	81321
729759	81321
26683	81321
147658	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667
55088	_gap_
673	_gap_,54236,57889,_gap_,56112
3697	_gap_,53300,_gap_
51650	_gap_
100141515	_gap_
3699	_gap_,53300,_gap_
56165	_gap_,144232,_gap_,63748,_gap_,63748,_gap_,63748,_gap_,63748,_gap_
388558	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
3700	_gap_,53300,_gap_
57189	_gap_
494551	_gap_,56112
221336	_gap_
55769	_gap_,57667,57667,57667,57667,57667,57667,57667,57667
6742	50249
84632	_gap_,50729,_gap_,50729,_gap_
57691	_gap_,53098,_gap_
26036	_gap_
389125	_gap_
50831	81321
3983	_gap_,57716,57716,57716,57716,57716,57716,_gap_,47050
375346	_gap_
100526772	_gap_
54429	81321
136242	50494
51460	_gap_,63748,63748,63748,63748,_gap_,47769
125061	53474
81856	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667
51715	52540
7576	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
332	57924,57924
91869	_gap_
130075	81321
23601	56436
5580	49562,57889,57889,_gap_,56112
202559	_gap_,54791,_gap_
5726	81321
57700	_gap_
51557	_gap_,54368,55931
9021	55550,158235
142940	_gap_,55120
7086	_gap_,52518,52518,52922
136541	50494
7803	52799
26033	_gap_,49854,117281,117281,_gap_,56436,_gap_,57196,_gap_
9489	_gap_,56024,56024,_gap_
23469	_gap_,57903,_gap_,46942,_gap_
162967	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667
2674	_gap_,110035,_gap_
346007	_gap_,57196,_gap_,57196,_gap_,57196,57184,57196,57196,57196,57196,57196,57196,57184,57196,57196,_gap_,49899,49899,57196,49899,49899,49899
374355	_gap_
776	_gap_,81324,_gap_,81324,_gap_,81324,_gap_,81324,_gap_
119548	53474,49723
125893	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667
5406	53474,49723
5644	50494
5407	53474,49723
9267	_gap_,48425,50729
55540	_gap_
90338	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
93973	_gap_,53067,53067,_gap_
259217	_gap_,53067,_gap_,53067,_gap_
58515	_gap_
387712	_gap_,54826,_gap_,51604,_gap_
55799	_gap_,53300,_gap_
57602	_gap_,54001,_gap_
57698	_gap_
577	_gap_,82895,82895,82895,82895,_gap_
11023	_gap_,46689,_gap_
55788	_gap_
55503	48403,_gap_
338567	81324,81324
7077	50242
6571	_gap_,103473
57408	52058,_gap_
100653515	_gap_
7474	_gap_
3959	56487,_gap_
55786	109640,_gap_,57667,57667,57667,57667,57667,57667,57667
2018	_gap_,46689,_gap_
26059	_gap_,57997,_gap_
22841	49562,_gap_,144270
124583	_gap_,101887
135927	_gap_
3792	_gap_,55486,_gap_
285331	_gap_
1297	49899,_gap_
114897	_gap_,49842
135924	81321
346517	81321
5304	81296
259285	81321
84671	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
259286	81321
23272	_gap_
146713	_gap_,54928,_gap_
340719	_gap_
57579	_gap_,53474
8661	_gap_
135932	_gap_
835	47986,52129
84733	54160,_gap_
50650	_gap_,48065,50729,_gap_
1180	_gap_,81340,_gap_,54631,_gap_
8535	54160,_gap_
119559	_gap_
60682	57863,_gap_
125058	_gap_,47923,47923,_gap_
342926	109640,_gap_,57667,57667,57667,57667,57667,57667
9715	_gap_
353324	_gap_
55036	_gap_
54756	_gap_,52200,_gap_
317701	_gap_,81321
7791	_gap_,57716,57716,_gap_
10935	_gap_,52833
2548	_gap_,57492,74650,51445,51011,_gap_
317703	81321
79627	_gap_
112401	57924,_gap_
22999	_gap_,57903,_gap_,50156,_gap_,49562,_gap_,49562
2869	48097,56112,_gap_
91664	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
8820	_gap_,46689
26060	103657,50729,_gap_,50729,_gap_
2041	49785,57184,49265,_gap_,56112,47769
153657	_gap_,48452
6001	48097
9775	_gap_,52540
338398	81321
259287	81321
285966	_gap_,52317,_gap_
142686	_gap_,48403,_gap_,158235
9747	_gap_,52317,_gap_
170958	109640,_gap_,57667,57667,57667,57667,57667,57667
79092	47986,_gap_,50156,_gap_,52540
135948	81321
26211	81321
9531	51045,_gap_,63491,_gap_
91661	109640,_gap_,57667,57667,57667,57667,57667,57667
135946	81321
56479	_gap_,81324,_gap_
22876	_gap_
393046	81321
392138	81321
346525	81321
442361	81321
135941	81321
100128553	_gap_
445328	_gap_
402317	81321
346528	81321
55422	109640,_gap_,57667,57667,57667,57667,57667,57667,57667
401427	81321
79892	_gap_
100142659	_gap_
6448	53649
7984	_gap_,48065,50729,50044
11196	_gap_,47769,_gap_
284129	_gap_,52091
378	52540
196051	48317
80759	_gap_
100129128	_gap_
135935	_gap_,46689,_gap_
27010	63999,63862
201627	_gap_
404216	_gap_
55717	50978,_gap_,50978,_gap_
7871	49879,_gap_
26047	49785,49899,49899,57196,56496,49899,49899,_gap_
340168	54791
503834	46689,_gap_
154288	54791,_gap_
91662	47986,52540,_gap_,52047
55510	_gap_,54791,_gap_,52540
202865	_gap_
8454	74788,75632,46785
2263	_gap_,48726,48726,48726,_gap_,56112,_gap_
91663	_gap_
2146	_gap_,82199
25821	51905,_gap_
4884	_gap_,49899
57521	_gap_,48371,_gap_,50978
5582	57889,57889,49562,_gap_,56112
9601	52833,52833,52833,52833,52833
2317	47576,_gap_,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296,81296
1915	52540,50447,50465
136051	109640,_gap_,57667,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,_gap_
59284	_gap_
59283	_gap_
57541	_gap_,109640,_gap_,57667,57667,57667,57667,57667,_gap_
59285	_gap_
284415	48726,_gap_
155054	109640,_gap_,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667,57667
8427	_gap_,109640,_gap_,57667,57667,57667
7988	_gap_,109640,_gap_,57667,_gap_,57667
100289678	_gap_,109640,_gap_,57667,_gap_,57667,57667
11101	_gap_,55729,_gap_
29844	_gap_
27153	_gap_,109640,_gap_,57667,_gap_,57667,57667,57667,57667
9625	_gap_,56112,_gap_
1776	56219
26121	_gap_,89124,_gap_
155061	_gap_,109640,_gap_,57667,57667,57667,_gap_
22994	_gap_
54780	_gap_
57406	53474
146705	48464,_gap_
10579	_gap_
11102	160350
4849	_gap_
168544	_gap_,57667,57667,57667,_gap_,57667,57667,57667,57667
124565	_gap_
54899	64268,56112,_gap_
284186	_gap_
71	53067,53067
5162	52518,52922
79143	_gap_
200845	54695,_gap_
8309	56645,47203,47203
118663	_gap_,54695,_gap_
59338	50729,50729,_gap_
11170	_gap_
6203	55174
643641	109640,_gap_,109640,_gap_,53098,53098,_gap_
131177	_gap_
155066	_gap_
5654	57184,100895,50494,50156
200844	_gap_
25794	50405,50405,_gap_,50405,_gap_
653857	53067,53067
26503	_gap_,103473
65999	52058
1755	_gap_,56487,56487,56487,56487,56487,56487,56487,56487,56487,56487,56487,56487,56487,49854,56487,49854,_gap_
135228	_gap_,81296,48239,49410,_gap_
113763	_gap_
5919	54403,_gap_
2272	54197
29803	_gap_,57667,57667,57667,57667,57667,_gap_,57667,57667,57667,57667
1303	49265,53300,49265,53300,49265,_gap_,49265,_gap_,49265,53300,49265,_gap_,49265,_gap_,49265,_gap_,49265,49265,49265,53300,49899,_gap_
5793	_gap_,51069,49265,_gap_,52799,52799
339229	_gap_
57415	_gap_
339231	52540
9146	48464,57903,_gap_
55079	_gap_,57667,57667,57667,_gap_
285971	_gap_,57667,57667,_gap_,57667,57667,57667,_gap_,57667,57667
8618	_gap_,50729,_gap_
353514	48726,48726,_gap_
155038	52540,52540,52540
168537	52540
55303	52540
6182	_gap_,48300,54736
474344	_gap_,52540
132204	_gap_
26157	52540,_gap_
170575	52540
57348	_gap_
1347	_gap_,81419
399814	_gap_
132200	_gap_
28959	_gap_
80145	_gap_
50624	_gap_,49854,49854,_gap_
116729	48403
5034	52833,52833,52833,52833
6314	_gap_
55754	_gap_
196792	_gap_
55365	_gap_
114823	_gap_
118670	_gap_
9861	48452,46785
80007	_gap_
27145	_gap_
26	54416,54416,49998
118672	52540
26054	_gap_,54001,_gap_
56999	_gap_,55486,82895,_gap_,82895,_gap_,82895,82895,82895,82895,82895,_gap_,82895,82895,82895,82895,82895,82895,82895,_gap_
148170	_gap_
3904	48726
64376	_gap_,57667,57667,_gap_,57667
3757	55785,_gap_,81324,_gap_,51206,_gap_
90011	48726,48726,48726,_gap_
10189	_gap_,54928,_gap_
36	_gap_,56645,47203
4846	_gap_,56512,52218,_gap_,63380,_gap_,52343,_gap_
51529	57850,_gap_
9223	50156,52540,51045,51045,_gap_,50156,_gap_,50156,_gap_,50156,_gap_,50156,_gap_,50156,_gap_
4646	_gap_,52540,_gap_
340784	_gap_,46689,_gap_
3167	_gap_,46689,_gap_
9184	50978
11194	_gap_,90123,52540
119587	_gap_,49785,53187,49464
11024	48726,48726,48726,48726,_gap_
51363	_gap_,52540
115286	103506
3617	_gap_,82671,_gap_,82671,_gap_
51547	_gap_,52467,_gap_
3351	_gap_,81321,_gap_
134728	_gap_
4942	53383
4097	47454,57959,_gap_
55023	_gap_,50978,_gap_,47370,47370,_gap_
26018	52058,52058,_gap_,48726,48726,48726,_gap_
9311	_gap_
5831	51735,48179
64077	56784
9679	_gap_
1020	56112
84541	54695,_gap_,117281
8801	56059,52210
23172	_gap_
407738	_gap_
6522	_gap_,55804,_gap_
255275	_gap_
3802	48726,48726,_gap_
54764	90209,_gap_,90209,_gap_
147111	_gap_
151647	_gap_
3811	48726,48726,48726,_gap_
285203	_gap_
79058	54236,_gap_,54236,_gap_
167691	_gap_
387718	_gap_
7110	_gap_
3812	48726,48726,48726,_gap_
26098	_gap_
83699	52833
10922	_gap_
6785	_gap_
2204	48726,48726,_gap_
7272	48452,_gap_,56112
9039	69572
201255	52047,_gap_
5881	52540
118856	_gap_,47090,55486,50923
83590	_gap_,54236,_gap_
10550	_gap_
7390	69618
51181	51735
116988	_gap_,52540,50729,_gap_,57863,48403
594	52518,52922
56203	_gap_,52047
5986	_gap_
199713	47986,52540,_gap_,52047,_gap_
23150	_gap_,54236,47031,50729,_gap_
2873	_gap_,46785,_gap_
55603	_gap_
56647	_gap_
25998	48403,50985,_gap_,54695,_gap_,54695,_gap_
4286	_gap_,47459,_gap_
55760	_gap_,52540,_gap_
55655	47986,52540,_gap_,52047,_gap_
2636	_gap_,46689,_gap_
136371	_gap_,48403,_gap_,158235
92565	49265,48403
2194	_gap_,53901,_gap_,52151,55048,_gap_,53335,_gap_,50129,51735,51735,47336,53474
10061	_gap_,52540,52540
7162	_gap_,52058,_gap_
90025	_gap_
