id	level	description
81496	sf	Cytochrome c1 subunit of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase), transmembrane anchor
81502	sf	ISP transmembrane anchor
81508	sf	Ubiquinone-binding protein QP-C of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81514	sf	Subunit X (non-heme 7 kDa protein) of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81518	sf	Subunit XI (6.4 kDa protein) of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81524	sf	14 kDa protein of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81531	sf	Non-heme 11 kDa protein of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81536	sf	Subunit III of photosystem I reaction centre, PsaF
81540	sf	Subunit VIII of photosystem I reaction centre, PsaI
81544	sf	Subunit IX of photosystem I reaction centre, PsaJ
81548	sf	Subunit XII of photosystem I reaction centre, PsaM
81552	sf	Subunit PsaX of photosystem I reaction centre
81558	sf	Photosystem I subunits PsaA/PsaB
81563	sf	Photosystem I reaction center subunit X, PsaK
81568	sf	Photosystem I reaction center subunit XI, PsaL
81573	sf	F1F0 ATP synthase subunit B, membrane domain
81585	sf	PsbU/PolX domain-like
81593	sf	Nucleotidyltransferase substrate binding subunit/domain
81597	sf	Iron-sulfur subunit of formate dehydrogenase N, transmembrane anchor
81601	sf	Protein serine/threonine phosphatase 2C, C-terminal domain
81606	sf	PP2C-like
81624	sf	N-terminal domain of MutM-like DNA repair proteins
81631	sf	PAP/OAS1 substrate-binding domain
81648	sf	a domain/subunit of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
81653	sf	Calcium ATPase, transduction domain A
81660	sf	Metal cation-transporting ATPase, ATP-binding domain N
81665	sf	Calcium ATPase, transmembrane domain M
81698	sf	FF domain
81710	sf	Plasmid maintenance system epsilon/zeta, antidote epsilon subunit
81730	sf	beta-catenin-interacting protein ICAT
81736	sf	Group V grass pollen allergen
81761	sf	X-Prolyl dipeptidyl aminopeptidase PepX, N-terminal domain
81767	sf	Pre-protein crosslinking domain of SecA
81778	sf	Crustacean CHH/MIH/GIH neurohormone
81783	sf	C-terminal domain of DFF45/ICAD (DFF-C domain)
81790	sf	Myosin phosphatase inhibitor 17kDa protein, CPI-17
81799	sf	Putative methyltransferase TM0872, insert domain
81811	sf	Helical domain of Sec23/24
81822	sf	RuBisCo LSMT C-terminal, substrate-binding domain
81832	sf	SopE-like GEF domain
81837	sf	BEACH domain
81853	sf	Family 10 polysaccharide lyase
81872	sf	BRCA2 helical domain
81878	sf	BRCA2 tower domain
81886	sf	Helical scaffold and wing domains of SecA
81891	sf	Poly A polymerase C-terminal region-like
81901	sf	HCP-like
81923	sf	Double Clp-N motif
81930	sf	Orange carotenoid protein, N-terminal domain
81935	sf	N-terminal domain of bifunctional PutA protein
81982	sf	Antigen MPT63/MPB63 (immunoprotective extracellular protein)
81986	sf	Tp47 lipoprotein, middle and C-terminal domains
81995	sf	beta-sandwich domain of Sec23/24
82004	sf	N-utilization substance G protein NusG, insert domain
82026	sf	Calcium-mediated lectin
82046	sf	Viral chemokine binding protein m3
82051	sf	Obg GTP-binding protein N-terminal domain
82057	sf	Prokaryotic SH3-related domain
82061	sf	BAH domain
82093	sf	Heme chaperone CcmE
82109	sf	MIR domain
82114	sf	Riboflavin kinase-like
82153	sf	FAS1 domain
82171	sf	DPP6 N-terminal domain-like
82185	sf	Histone H3 K4-specific methyltransferase SET7/9 N-terminal domain
82199	sf	SET domain
82215	sf	C-terminal autoproteolytic domain of nucleoporin nup98
82220	sf	Tp47 lipoprotein, N-terminal domain
82282	sf	Homocysteine S-methyltransferase
82317	sf	Swiveling domain of dehydratase reactivase alpha subunit
82544	sf	GckA/TtuD-like
82549	sf	DAK1/DegV-like
82602	sf	Nuclease A inhibitor (NuiA)
82607	sf	YbaB-like
82615	sf	Polo-box domain
82649	sf	SufE/NifU
82653	sf	Probable GTPase Der, C-terminal domain
82657	sf	BolA-like
82671	sf	SEA domain
82679	sf	N-utilization substance G protein NusG, N-terminal domain
82689	sf	Mechanosensitive channel protein MscS (YggB), C-terminal domain
82693	sf	Multidrug efflux transporter AcrB pore domain; PN1, PN2, PC1 and PC2 subdomains
82697	sf	PurS-like
82704	sf	AlbA-like
82708	sf	R3H domain
82714	sf	Multidrug efflux transporter AcrB TolC docking domain; DN and DC subdomains
82754	sf	C-terminal, gelsolin-like domain of Sec23/24
82771	sf	GIY-YIG endonuclease
82784	sf	OsmC-like
82808	sf	Replication modulator SeqA, C-terminal DNA-binding domain
82829	sf	MesJ substrate recognition domain-like
82856	sf	L-A virus major coat protein
82861	sf	Mechanosensitive channel protein MscS (YggB), transmembrane region
82866	sf	Multidrug efflux transporter AcrB transmembrane domain
82895	sf	TSP-1 type 1 repeat
82910	sf	Apical membrane antigen 1
82919	sf	Zn-finger domain of Sec23/24
82927	sf	Cysteine-rich DNA binding domain, (DM domain)
82931	sf	Tumor suppressor gene product Apc
82936	sf	Apolipoprotein A-II
82941	sf	Membrane ion ATPase
82986	sf	BRCA2 BRC4 repeat
82993	sf	Bhpbr3, the Baff-binding loop of br3 embedded in a beta-hairpin peptide
82998	sf	N-terminal fragment of gastric H/K-ATPase
83003	sf	Barstar fragment
83008	sf	Cannabinoid receptor 1 (CB1) fragment
83018	sf	Artificial ankyrin repeat proteins
88633	sf	Positive stranded ssRNA viruses
88645	sf	ssDNA viruses
88648	sf	Group I dsDNA viruses
88650	sf	Satellite viruses
88659	sf	Sigma3 and sigma4 domains of RNA polymerase sigma factors
88688	sf	Families 57/38 glycoside transferase middle domain
88697	sf	PUA domain-like
88713	sf	Glycoside hydrolase/deacetylase
88723	sf	PIN domain-like
88798	sf	N-terminal, heterodimerisation domain of RBP7 (RpoE)
88802	sf	Pre-PUA domain
88874	sf	Receptor-binding domain of short tail fibre protein gp12
88946	sf	Sigma2 domain of RNA polymerase sigma factors
89000	sf	post-HMGL domain-like
89009	sf	GAT-like domain
89028	sf	Cobalamin adenosyltransferase-like
89043	sf	Soluble domain of poliovirus core protein 3a
89064	sf	Replisome organizer (g39p helicase loader/inhibitor protein)
89069	sf	N-terminal, cytoplasmic domain of anti-sigmaE factor RseA
89082	sf	Antibiotic binding domain of TipA-like multidrug resistance regulators
89095	sf	GatB/YqeY motif
89124	sf	Nop domain
89155	sf	TorD-like
89162	sf	Gametocyte protein Pfg27
89232	sf	Hypothetical protein TM1070
89260	sf	Collagen-binding domain
89360	sf	HesB-like domain
89372	sf	Fucose-specific lectin
89392	sf	Prokaryotic lipoproteins and lipoprotein localization factors
89428	sf	Adsorption protein p2
89433	sf	Baseplate structural protein gp8
89442	sf	Hypothetical protein YojF
89447	sf	AbrB/MazE/MraZ-like
89550	sf	PHP domain-like
89562	sf	RraA-like
89623	sf	Ribose/Galactose isomerase RpiB/AlsB
89733	sf	L-sulfolactate dehydrogenase-like
89796	sf	CoA-transferase family III (CaiB/BaiF)
89807	sf	Dodecin-like
89811	sf	Amyloid beta a4 protein copper binding domain (domain 2)
89817	sf	Mago nashi protein
89837	sf	Doublecortin (DC)
89872	sf	Inhibitor of vertebrate lysozyme, Ivy
89890	sf	Proguanylin
89895	sf	FYSH domain
89915	sf	DNA-binding protein Tfx
89919	sf	Ribosome-binding factor A, RbfA
89942	sf	eEF1-gamma domain
89946	sf	Hypothetical protein VC0424
89957	sf	MTH1187/YkoF-like
89963	sf	YajQ-like
89975	sf	Hypothetical protein Yml108w
90002	sf	Hypothetical protein YjiA, C-terminal domain
90064	sf	Hypothetical protein TM0875
90073	sf	GCM domain
90096	sf	Subunits of heterodimeric actin filament capping protein Capz
90112	sf	Neurotransmitter-gated ion-channel transmembrane pore
90123	sf	ABC transporter transmembrane region
90148	sf	DPY module
90183	sf	Mollusk pheromone
90188	sf	Somatomedin B domain
90193	sf	Notch domain
90209	sf	Ran binding protein zinc finger-like
90229	sf	CCCH zinc finger
90234	sf	Zinc finger domain of DNA polymerase-alpha
90242	sf	Dimerization motif of sir4
90246	sf	Head morphogenesis protein gp7
90250	sf	Troponin coil-coiled subunits
90257	sf	Myosin rod fragments
90270	sf	Angiotensin
90276	sf	Antimicrobial peptide HP(2-20)
90291	sf	Transducin gamma-t1 subunit rhodopsin bound fragment (res. 60-71)
90298	sf	TBP-binding domain of the transcription factor IIIb Brf1 subunit
90303	sf	Ubiquitin interacting motif (UIM)
90308	sf	TPR domain-based design
90315	sf	Metalloporphyrin-binding designed peptides
100879	sf	Lesion bypass DNA polymerase (Y-family), little finger domain
100895	sf	Kazal-type serine protease inhibitors
100897	sf	Plant proteinase inhibitors
100899	sf	Leucocin-like bacteriocin
100904	sf	Designed trimeric coiled-coil
100909	sf	IP3 receptor type 1 binding core, domain 2
100910	sf	Chemosensory protein Csp2
100920	sf	Heat shock protein 70kD (HSP70), peptide-binding domain
100934	sf	Heat shock protein 70kD (HSP70), C-terminal subdomain
100939	sf	SPOC domain-like
100950	sf	NagB/RpiA/CoA transferase-like
100957	sf	Dimerization cofactor of HNF-1 alpha
100966	sf	Translation initiation factor 2 beta, aIF2beta, N-terminal domain
100985	sf	Sporulation inhibitor Sda
101059	sf	B-form DNA mimic Ocr
101082	sf	Typo IV secretion system protein TraC
101089	sf	Phosphoprotein XD domain
101094	sf	Staphylocoagulase
101112	sf	Oxygen-evolving enhancer protein 3,
101116	sf	Flagellar export chaperone FliS
101125	sf	Colicin D immunity protein
101148	sf	Plant invertase/pectin methylesterase inhibitor
101152	sf	Mob1/phocein
101156	sf	Nonstructural protein ns2, Nep, M1-binding domain
101160	sf	Dimerisation domain of CENP-B
101166	sf	Docking domain A of the erythromycin polyketide synthase (DEBS)
101173	sf	Docking domain B of the erythromycin polyketide synthase (DEBS)
101215	sf	KaiA/RbsU domain
101224	sf	HAND domain of the nucleosome remodeling ATPase ISWI
101233	sf	PWI domain
101238	sf	XPC-binding domain
101257	sf	Flavivirus capsid protein C
101262	sf	Methenyltetrahydrofolate cyclohydrolase-like
101278	sf	N-terminal domain of adenylylcyclase associated protein, CAP
101283	sf	GRIP domain
101288	sf	L27 domain
101307	sf	YutG-like
101312	sf	Invasion protein A (SipA) , C-terminal actin binding domain
101322	sf	YcfC-like
101327	sf	YgfB-like
101332	sf	Hypothetical protein MTH393
101344	sf	Superantigen MAM
101353	sf	Putative anticodon-binding domain of alanyl-tRNA synthetase (AlaRS)
101386	sf	all-alpha NTP pyrophosphatases
101391	sf	Hsp90 co-chaperone CDC37
101399	sf	P40 nucleoprotein
101420	sf	C-terminal domain of Ku80
101424	sf	Hypothetical protein ST1625
101447	sf	Formin homology 2 domain (FH2 domain)
101473	sf	DhaL-like
101478	sf	ADP-ribosylglycohydrolase
101489	sf	Eukaryotic initiation factor 4f subunit eIF4g, eIF4e-binding domain
101494	sf	Stathmin
101498	sf	Anti-sigma factor FlgM
101542	sf	Fungal immunomodulatory protein, FIP
101546	sf	ASF1-like
101576	sf	Supernatant protein factor (SPF), C-terminal domain
101596	sf	Dextranase, N-terminal domain
101601	sf	Smp-1-like
101606	sf	Superantigen (mitogen) Ypm
101690	sf	PAZ domain
101697	sf	Hypothetical protein YfhH
101738	sf	SspB-like
101744	sf	Rof/RNase P subunit-like
101751	sf	Hydrophobin II, HfbII
101756	sf	Hypothetical protein YgiW
101790	sf	Aminomethyltransferase beta-barrel domain
101801	sf	Surface presentation of antigens (SPOA)
101816	sf	Replicase NSP9
101821	sf	Aminopeptidase/glucanase lid domain
101852	sf	Bacterial fluorinating enzyme, C-terminal domain
101874	sf	YceI-like
101887	sf	Apyrase
101898	sf	NHL repeat
101904	sf	GyrA/ParC C-terminal domain-like
101908	sf	Putative isomerase YbhE
101912	sf	Sema domain
101931	sf	Pym (Within the bgcn gene intron protein, WIBG), N-terminal domain
101936	sf	DNA-binding pseudobarrel domain
101941	sf	NAC domain
101960	sf	Stabilizer of iron transporter SufD
101967	sf	Adhesin YadA, collagen-binding domain
101999	sf	Trimeric adhesin
102031	sf	AXH domain
102110	sf	(2r)-phospho-3-sulfolactate synthase ComA
102114	sf	Radical SAM enzymes
102198	sf	Putative cyclase
102215	sf	Creatininase
102220	sf	DNA polymerase III psi subunit
102324	sf	F420-dependent methylenetetrahydromethanopterin dehydrogenase (MTD)
102400	sf	DNA polymerase III chi subunit
102405	sf	MCP/YpsA-like
102414	sf	Alpha-2,3/8-sialyltransferase CstII
102462	sf	Peptidyl-tRNA hydrolase II
102522	sf	Bacterial fluorinating enzyme, N-terminal domain
102546	sf	RbsD-like
102588	sf	LmbE-like
102645	sf	CoaB-like
102705	sf	NIF3 (NGG1p interacting factor 3)-like
102712	sf	JAB1/MPN domain
102735	sf	Trigger factor ribosome-binding domain
102741	sf	Obg GTP-binding protein C-terminal domain
102816	sf	Putative dsDNA mimic
102824	sf	Colicin D/E5 nuclease domain
102829	sf	Cell division protein ZapA-like
102848	sf	NSFL1 (p97 ATPase) cofactor p47, SEP domain
102860	sf	mRNA decapping enzyme DcpS N-terminal domain
102875	sf	Chromosomal protein MC1
102886	sf	Coproporphyrinogen III oxidase
102891	sf	Hypothetical protein Ta1206
103007	sf	Hypothetical protein TT1725
103025	sf	Folate-binding domain
103032	sf	Hypothetical protein YwqG
103039	sf	CheC-like
103054	sf	General secretion pathway protein M, EpsM
103063	sf	Hypothetical protein YoaG
103068	sf	Nucleocapsid protein dimerization domain
103084	sf	Holliday junction resolvase RusA
103088	sf	OmpA-like
103107	sf	Hypothetical protein c14orf129, hspc210
103111	sf	Activator of Hsp90 ATPase, Aha1
103145	sf	Tombusvirus P19 core protein, VP19
103165	sf	Ta1353-like
103190	sf	Sensory domain-like
103196	sf	Roadblock/LC7 domain
103239	sf	MoaD-related protein, C-terminal domain
103243	sf	KA1-like
103247	sf	TT1751-like
103256	sf	Hypothetical protein TM0160
103263	sf	Chorismate synthase, AroC
103277	sf	Hypothetical protein HI1480
103359	sf	Suppressor of Fused, N-terminal domain
103365	sf	Hypothetical protein PH1602
103370	sf	NinB
103378	sf	2-methylcitrate dehydratase PrpD
103383	sf	Antivirulence factor
103388	sf	Virulence-associated V antigen
103409	sf	39 kda initiator binding protein, IBP39, C-terminal domains
103417	sf	Major capsid protein VP5
103431	sf	Cytochrome f subunit of the cytochrome b6f complex, transmembrane anchor
103436	sf	PetL subunit of the cytochrome b6f complex
103441	sf	PetM subunit of the cytochrome b6f complex
103446	sf	PetG subunit of the cytochrome b6f complex
103451	sf	PetN subunit of the cytochrome b6f complex
103456	sf	Preprotein translocase SecE subunit
103460	sf	Sec-beta subunit
103464	sf	Oligosaccharyltransferase subunit ost4p
103473	sf	MFS general substrate transporter
103481	sf	Multidrug resistance efflux transporter EmrE
103486	sf	V-type ATP synthase subunit C
103491	sf	Preprotein translocase SecY subunit
103501	sf	Respiratory nitrate reductase 1 gamma chain
103506	sf	Mitochondrial carrier
103511	sf	Chlorophyll a-b binding protein
103515	sf	Autotransporter
103565	sf	Bubble protein
103575	sf	Plexin repeat
103580	sf	Necrosis inducing protein 1, NIP1
103589	sf	Mini-collagen I, C-terminal domain
103612	sf	SBT domain
103623	sf	Hypothetical protein Ta0289 C-terminal domain
103637	sf	CCHHC domain
103642	sf	Sec-C motif
103647	sf	TSP type-3 repeat
103652	sf	G protein-binding domain
103657	sf	BAR/IMD domain-like
103661	sf	Proline/betaine transporter ProP, C-terminal cytoplasmic domain
103675	sf	Bacteriophage T4 3D cryo-EM reconstruction
103682	sf	Ep-cadherin
103687	sf	Transferrin receptor-transferrin complex
103692	sf	Signal recognition particle (SRP) complex
103727	sf	Penaeidin-3a
103737	sf	ATP synthase beta chain, mitochondrial prepeptide
103749	sf	Proto-oncogene tyrosine-protein kinase lck CD4/CD8 interacting region
103759	sf	Metal-binding peptide from MerP
103764	sf	Marinostatin, MstI
103769	sf	Cross-reactive peptides from 60S acidic ribosomal protein p2
103775	sf	New fold designs
103780	sf	In vitro evolution products
103790	sf	Carboxypeptidase A prodomain-based design
109604	sf	HD-domain/PDEase-like
109631	sf	Transcriptional repressor TraM
109635	sf	DnaK suppressor protein DksA, alpha-hairpin domain
109640	sf	KRAB domain (Kruppel-associated box)
109709	sf	KorB DNA-binding domain-like
109715	sf	DEK C-terminal domain
109728	sf	Hypothetical protein AF0491, middle domain
109732	sf	HBS1-like domain
109736	sf	FGAM synthase PurL, linker domain
109747	sf	Glycogen synthesis protein GlgS
109751	sf	Alpha-hemoglobin stabilizing protein AHSP
109755	sf	PhoU-like
109770	sf	Nickel-containing superoxide dismutase, NiSOD
109775	sf	Mannose-6-phosphate receptor binding protein 1 (Tip47), C-terminal domain
109779	sf	Domain from hypothetical 2610208m17rik protein
109797	sf	Bacteriocin immunity protein-like
109801	sf	Hypothetical protein D-63
109805	sf	Phenylalanine zipper
109839	sf	Cag-Z
109843	sf	CAPPD, an extracellular domain of amyloid beta A4 protein
109854	sf	DinB/YfiT-like putative metalloenzymes
109859	sf	NblA-like
109880	sf	A middle domain of Talin 1
109885	sf	I/LWEQ domain
109905	sf	Surp module (SWAP domain)
109910	sf	YgfY-like
109915	sf	Hypothetical protein YhaI
109920	sf	Hypothetical protein At3g22680
109925	sf	Lissencephaly-1 protein (Lis-1, PAF-AH alpha) N-terminal domain
109993	sf	VPS9 domain
109998	sf	Triger factor/SurA peptide-binding domain-like
110004	sf	Glycolipid transfer protein, GLTP
110009	sf	Hypothetical protein MG354
110014	sf	Her-1
110019	sf	ERO1-like
110035	sf	GDNF receptor-like
110069	sf	ApaG-like
110083	sf	Peptidylarginine deiminase Pad4, middle domain
110087	sf	DR1885-like metal-binding protein
110111	sf	Ctag/Cox11
110132	sf	BTV NS2-like ssRNA-binding domain
110217	sf	DNA-binding protein LAG-1 (CSL)
110221	sf	AbfB domain
110296	sf	Oligoxyloglucan reducing end-specific cellobiohydrolase
110304	sf	Coronavirus RNA-binding domain
110324	sf	Ribosomal L27 protein-like
110391	sf	GlpP-like
110395	sf	CutC-like
110399	sf	ThiG-like
110455	sf	Toprim domain
110581	sf	Indigoidine synthase A-like
110710	sf	TTHA0583/YokD-like
110738	sf	Glycerate kinase I
110783	sf	Hypothetical protein MTH677
110814	sf	TmoB-like
110836	sf	Hypothetical protein SAV1430
110849	sf	ParB/Sulfiredoxin
110857	sf	Gamma-glutamyl cyclotransferase-like
110916	sf	Peptidyl-tRNA hydrolase domain-like
110921	sf	2-isopropylmalate synthase LeuA, allosteric (dimerisation) domain
110942	sf	HSP90 C-terminal domain
110993	sf	eIF-2-alpha, C-terminal domain
110997	sf	Sporulation related repeat
111006	sf	Dystroglycan, domain 2
111038	sf	YjbQ-like
111057	sf	Hypothetical protein PF0899
111064	sf	Hut operon positive regulatory protein HutP
111069	sf	Hypothetical protein yfbM
111074	sf	Bacillus phage protein
111126	sf	Ligand-binding domain in the NO signalling and Golgi transport
111148	sf	YggX-like
111171	sf	Rbstp2229 protein
111249	sf	Sulfolobus fructose-1,6-bisphosphatase-like
111265	sf	Hemolytic lectin CEL-III, C-terminal domain
111278	sf	SSo0622-like
111283	sf	Putative modulator of DNA gyrase, PmbA/TldD
111304	sf	Recombination protein RecR
111321	sf	AF1104-like
111326	sf	Urocanase
111331	sf	NAD kinase/diacylglycerol kinase-like
111337	sf	QueA-like
111342	sf	CbiD-like
111347	sf	Rap/Ran-GAP
111352	sf	Ammonium transporter
111357	sf	Mitochondrial ATP synthase coupling factor 6
111364	sf	Tsx-like channel
111369	sf	HlyD-like secretion proteins
111379	sf	VP4 membrane interaction domain
111384	sf	OmpH-like
111388	sf	Pollen allergen ole e 6
111418	sf	Hormone receptor domain
111423	sf	Resistin
111430	sf	YAP1 redox domain
111469	sf	Geminin coiled-coil domain
111474	sf	Coronavirus S2 glycoprotein
111479	sf	Fzo-like conserved region
111485	sf	clathrin assemblies
111490	sf	anthrax toxin protective antigen-receptor complex
111517	sf	NTR, cyclotide processing element
111524	sf	HMG-box transcription factor 1 fragments
111529	sf	MAD protein fragments
111534	sf	Fragments of TNF receptors
111539	sf	Ezrin-radixin-moesin binding phosphoprotein 50 (ebp50) fragments
111555	sf	Designed EF-hand type cation-binding loop
116726	sf	TrkA C-terminal domain-like
116734	sf	DNA methylase specificity domain
116738	sf	NADH pyrophosphatase intervening domain
116742	sf	eIF2alpha middle domain-like
116768	sf	DNA-binding domain of EIN3-like
116820	sf	Rps17e-like
116842	sf	XseB-like
116846	sf	MIT domain
116854	sf	Avirulence protein AvrPto
116858	sf	Hypothetical membrane protein Ta0354, soluble domain
116878	sf	TrmE connector domain
116907	sf	Hook domain
116915	sf	Hypothetical protein YqbG
116922	sf	YugE-like
116927	sf	EspA/CesA-like
116942	sf	RNA-binding protein She2p
116960	sf	YfbU-like
116965	sf	Hypothetical protein MPN330
117018	sf	ATP-dependent DNA ligase DNA-binding domain
117023	sf	DNA primase DnaG, C-terminal domain
117066	sf	Accessory protein X4 (ORF8, ORF7a)
117070	sf	LEA14-like
117074	sf	Hypothetical protein PA1324
117100	sf	Beta-galactosidase LacA, domain 3
117125	sf	Putative glucosidase YicI, C-terminal domain
117130	sf	CsrA-like
117143	sf	Flagellar hook protein flgE
117281	sf	Kelch motif
117289	sf	Nucleoporin domain
117396	sf	TM1631-like
117457	sf	FumA C-terminal domain-like
117773	sf	GTF2I-like repeat
117778	sf	D-lysine 5,6-aminomutase beta subunit KamE, N-terminal domain
117782	sf	YbjQ-like
117839	sf	WWE domain
117856	sf	AF0104/ALDC/Ptd012-like
117892	sf	Band 7/SPFH domain
117916	sf	Fe-S cluster assembly (FSCA) domain-like
117987	sf	CRISPR-associated protein
117991	sf	YbeD/HP0495-like
118001	sf	YehU-like
118010	sf	TM1457-like
118104	sf	RalF, C-terminal domain
118116	sf	DNA mismatch repair protein MutL
118173	sf	Phosphoprotein M1, C-terminal domain
118196	sf	YaeB-like
118203	sf	Vacuolar ATP synthase subunit C
118208	sf	Viral ssDNA binding protein
118215	sf	Proton glutamate symport protein
118220	sf	Connexin43
118251	sf	Variant surface glycoprotein MITAT 1.2, VSG 221, C-terminal domain
118290	sf	WRKY DNA-binding domain
118310	sf	AN1-like Zinc finger
118352	sf	HSP33 redox switch-like
118359	sf	Expressed protein At2g23090/F21P24.15
118370	sf	Vasodilator-stimulated phosphoprotein, VASP, tetramerisation domain
118375	sf	Synuclein
118391	sf	Anticancer peptides
118396	sf	Ilarvirus coat protein N-terminal fragment
140102	sf	ISY1 domain-like
140106	sf	Calcyclin-binding protein-like
140111	sf	Endosomal sorting complex assembly domain
140121	sf	SPy1572-like
140125	sf	Rabenosyn-5 Rab-binding domain-like
140129	sf	MxiH-like
140319	sf	IscX-like
140356	sf	PPK N-terminal domain-like
140361	sf	MIT domain-like
140367	sf	Coronavirus NSP7-like
140371	sf	Vng1086c-like
140376	sf	ChaB-like
140383	sf	BSD domain-like
140404	sf	EF2458-like
140415	sf	YppE-like
140423	sf	MW0975(SA0943)-like
140427	sf	VPS28 C-terminal domain-like
140453	sf	EsxAB dimer-like
140459	sf	PE/PPE dimer-like
140478	sf	LemA-like
140482	sf	MAST3 pre-PK domain-like
140486	sf	PA2201 N-terminal domain-like
140490	sf	Nqo1C-terminal domain-like
140496	sf	HP1531-like
140500	sf	BAS1536-like
140506	sf	FHV B2 protein-like
140560	sf	TM0693-like
140566	sf	FlgN-like
140570	sf	MukF C-terminal domain-like
140576	sf	HIV integrase-binding domain
140581	sf	TraM-like
140586	sf	Dcp2 domain-like
140591	sf	Type III secretion system domain
140607	sf	EF2947-like
140612	sf	EB1 dimerisation domain-like
140652	sf	YozE-like
140657	sf	Hyaluronidase post-catalytic domain-like
140663	sf	TTHA0068-like
140670	sf	YoaC-like
140683	sf	SP0561-like
140688	sf	YfmB-like
140693	sf	IpaD-like
140713	sf	Phage replication organizer domain
140718	sf	Mediator hinge subcomplex-like
140726	sf	AF0941-like
140731	sf	PA2201 C-terminal domain-like
140736	sf	Rv1873-like
140741	sf	RUN domain-like
140746	sf	SipA N-terminal domain-like
140753	sf	PG0816-like
140804	sf	YidB-like
140809	sf	Rhabdovirus nucleoprotein-like
140856	sf	USP8 N-terminal domain-like
140860	sf	Pseudo ankyrin repeat-like
140864	sf	TROVE domain-like
140869	sf	GUN4-like
140914	sf	PriB N-terminal domain-like
140919	sf	DNA terminal protein
140924	sf	Duffy binding domain-like
140931	sf	Fic-like
140959	sf	Indolic compounds 2,3-dioxygenase-like
140979	sf	Topoisomerase V catalytic domain-like
140984	sf	PTPA-like
140990	sf	FtsH protease domain-like
140996	sf	Hermes dimerisation domain
141000	sf	Glu-tRNAGln amidotransferase C subunit
141004	sf	RelB-like
141066	sf	ICP-like
141072	sf	CalX-like
141086	sf	Agglutinin HPA-like
141091	sf	L21p-like
141099	sf	Atu1913-like
141130	sf	Acetamidase/Formamidase-like
141251	sf	Kinase-associated protein B-like
141255	sf	YccV-like
141259	sf	CarD-like
141300	sf	GatD N-terminal domain-like
141318	sf	TM0957-like
141322	sf	NfeD domain-like
141371	sf	PilZ domain-like
141447	sf	PA2021-like
141452	sf	Hcp1-like
141457	sf	BH3618-like
141480	sf	Extracellular hemoglobin linker subunit, receptor domain
141488	sf	YdhA-like
141493	sf	Allene oxide cyclase-like
141523	sf	L,D-transpeptidase catalytic domain-like
141530	sf	PTSIIA/GutA-like
141562	sf	At5g01610-like
141571	sf	Pentapeptide repeat-like
141658	sf	Bacteriophage trimeric proteins domain
141666	sf	'SARS ORF9b-like
141673	sf	MOSC N-terminal domain-like
141678	sf	MAL13P1.257-like
141694	sf	AF2212/PG0164-like
141729	sf	FimD N-terminal domain-like
141734	sf	HisI-like
141739	sf	MFPT repeat-like
141868	sf	EAL domain-like
141986	sf	LD-carboxypeptidase A C-terminal domain-like
142019	sf	Nqo1 FMN-binding domain-like
142338	sf	CofD-like
142433	sf	CinA-like
142535	sf	AF0625-like
142695	sf	RibA-like
142754	sf	NadA-like
142764	sf	YgbK-like
142795	sf	CAC2185-like
142823	sf	ComB-like
142877	sf	EndoU-like
142887	sf	PhtA domain-like
142897	sf	TFB5-like
142906	sf	YjbR-like
142913	sf	YktB/PF0168-like
142921	sf	WGR domain-like
142984	sf	Nqo1 middle domain-like
143011	sf	RelE-like
143021	sf	Ns1 effector domain-like
143026	sf	Kinetochore globular domain
143034	sf	L35p-like
143076	sf	Coronavirus NSP8-like
143081	sf	BB1717-like
143100	sf	TTHA1013/TTHA0281-like
143113	sf	NAP-like
143120	sf	YefM-like
143212	sf	Rv2632c-like
143243	sf	Nqo5-like
143410	sf	DOPA-like
143414	sf	CcmK-like
143422	sf	Transposase IS200-like
143430	sf	TTP0101/SSO1404-like
143437	sf	THUMP domain-like
143447	sf	AMMECR1-like
143456	sf	VC0467-like
143469	sf	ImmE5-like
143477	sf	TM1622-like
143492	sf	Prenyltransferase-like
143503	sf	PUG domain-like
143517	sf	TRCF domain-like
143548	sf	Serine metabolism enzymes domain
143555	sf	FwdE-like
143560	sf	MK0786-like
143567	sf	YkuJ-like
143575	sf	GAS2 domain-like
143579	sf	GK1464-like
143587	sf	SARS receptor-binding domain-like
143592	sf	TTHA1528-like
143597	sf	YojJ-like
143602	sf	STIV B116-like
143631	sf	ApbE-like
143724	sf	PHP14-like
143737	sf	YeeU-like
143744	sf	GlcG-like
143749	sf	Phage tail protein-like
143791	sf	DUSP-like
143800	sf	L28p-like
143842	sf	YwmB-like
143847	sf	XisI-like
143856	sf	DeoB insert domain-like
143865	sf	CorA soluble domain-like
143870	sf	PF0523-like
143875	sf	ERH-like
143880	sf	NE0471 N-terminal domain-like
143885	sf	RGC domain-like
143968	sf	UbiD C-terminal domain-like
143975	sf	IlvD/EDD N-terminal domain-like
143985	sf	L,D-transpeptidase pre-catalytic domain-like
143990	sf	YbiA-like
143995	sf	AF2331-like
144000	sf	Oxysterol-binding protein-like
