SeqID	Architecture
ENSP00000401936	53927,_gap_
ENSP00000391399	53927,_gap_
ENSP00000394423	_gap_,57603,57603,57603,57603,57603,57603,57440,57440,57603,57603,57603,49265,_gap_,49265,_gap_,49265,49265,49265,_gap_,49265,_gap_,49265,_gap_,49265,_gap_,49265,57603,57603,57603,_gap_
ENSP00000346839	_gap_,57603,57603,57603,57603,57603,57603,57440,57440,57603,57603,57603,49265,_gap_,49265,_gap_,49265,49265,49265,49265,_gap_,49265,_gap_,49265,49265,49265,_gap_,49265,57603,57603,57603,_gap_
ENSP00000323534	_gap_,57603,57603,57603,57603,57603,57603,57440,57440,57603,57603,57603,49265,_gap_,49265,_gap_,49265,49265,49265,49265,_gap_,49265,_gap_,49265,49265,49265,_gap_,49265,57603,57603,57603,_gap_
ENSP00000338200	_gap_,57603,57603,57603,57603,57603,57603,57440,57440,57603,57603,57603,49265,_gap_,49265,_gap_,49265,49265,49265,49265,_gap_,49265,_gap_,49265,_gap_,49265,_gap_,49265,57603,57603,57603,_gap_
ENSP00000350534	_gap_,57603,57603,57603,57603,57603,57603,57440,57440,57603,57603,57603,49265,_gap_,49265,_gap_,49265,49265,49265,_gap_,49265,_gap_,49265,_gap_,49265,49265,57603,57603,57603,_gap_
ENSP00000410422	_gap_,57603,57603,57603,57603,57603,57603,57440,57440,57603,57603,57603,49265,_gap_,49265,_gap_,49265,49265,49265,49265,_gap_,49265,_gap_,49265,_gap_,49265,_gap_,49265,57603,57603,57603,_gap_
ENSP00000415018	_gap_,57603,57603,57603,57603,57603,57603,57440,57440,57603,57603,57603,49265,_gap_,49265,_gap_,49265,49265,49265,_gap_,49265,_gap_,49265,_gap_,49265,_gap_,49265,57603,57603,57603,_gap_
ENSP00000399538	_gap_,57603,57603,57603,57603,57603,57603,57440,57440,57603,57603,57603,49265,_gap_,49265,_gap_,49265,49265,49265,49265,_gap_,49265,_gap_,49265,_gap_,49265,49265,57603,57603,57603,_gap_
ENSP00000348285	_gap_,57603,57603,57603,57603,57603,57603,57440,57440,57603,57603,57603,49265,_gap_,49265,_gap_,49265,49265,49265,_gap_,49265,_gap_,49265,_gap_,49265,_gap_,49265,57603,57603,57603,_gap_
ENSP00000416139	49265,49265,49265,_gap_,49265,_gap_,49265,_gap_,49265,57603,57603,57603,_gap_
ENSP00000392565	49265,_gap_
ENSP00000398907	_gap_,57603,57603,57603,57603,57603,57603,57440,57440,57603,57603,57603,_gap_
ENSP00000352696	_gap_,57603,57603,57603,57603,57603,57603,57440,57440,57603,57603,57603,49265,_gap_,49265,_gap_,49265,49265,49265,49265,_gap_,49265,_gap_,49265,_gap_,49265,_gap_,49265,57603,57603,57603,_gap_
ENSP00000263268	_gap_
ENSP00000484331	_gap_
ENSP00000411076	_gap_
ENSP00000413302	_gap_
ENSP00000404470	_gap_
ENSP00000395512	51735
ENSP00000265322	51735
ENSP00000400798	_gap_
ENSP00000295658	_gap_
ENSP00000384100	_gap_
ENSP00000401305	_gap_
ENSP00000412524	_gap_
ENSP00000413257	_gap_
ENSP00000375977	53300,100939,101420
ENSP00000375978	53300,100939,101420
ENSP00000401318	53300
ENSP00000395108	_gap_
ENSP00000273067	_gap_,57850,_gap_
ENSP00000405077	_gap_
ENSP00000349823	_gap_,52540,52540
ENSP00000350940	_gap_,52540,52540
ENSP00000398969	_gap_
ENSP00000394410	_gap_
ENSP00000402967	_gap_
ENSP00000392997	_gap_
ENSP00000375974	_gap_,52540,52540
ENSP00000390248	_gap_
ENSP00000400473	52540
ENSP00000418082	57829
ENSP00000388690	57829
ENSP00000410080	57829
ENSP00000410240	57829
ENSP00000401698	_gap_
ENSP00000233809	57184,57610
ENSP00000389646	_gap_,57610
ENSP00000400308	_gap_
ENSP00000233813	57184,57610
ENSP00000413474	57184,_gap_
ENSP00000236979	_gap_
ENSP00000392689	_gap_
ENSP00000389455	_gap_
ENSP00000171887	52799,49562,_gap_,55550,50729
ENSP00000394171	_gap_,55550,50729
ENSP00000408724	52799,49562,_gap_,55550,50729
ENSP00000484271	52799,49562,_gap_,55550,50729
ENSP00000406016	52799,49562,_gap_,55550,50729
ENSP00000405460	57889,52799,49562,_gap_
ENSP00000400383	52799,49562,_gap_
ENSP00000308321	52799,49562,_gap_
ENSP00000414704	49562,_gap_
ENSP00000395615	52799
ENSP00000404477	_gap_
ENSP00000411349	_gap_
ENSP00000393925	_gap_
ENSP00000410091	140741
ENSP00000363270	140741,_gap_
ENSP00000345900	140741,_gap_,57903
ENSP00000413686	_gap_,81321
ENSP00000392348	_gap_,81321
ENSP00000410506	_gap_
ENSP00000416815	_gap_
ENSP00000319635	_gap_,81321
ENSP00000415148	_gap_,81321
ENSP00000392698	_gap_,81321
ENSP00000295683	81321
ENSP00000295685	69645,69645
ENSP00000327137	69645,69645
ENSP00000401070	69645
ENSP00000396475	69645
ENSP00000412632	69645
ENSP00000411612	69645,_gap_
ENSP00000248450	_gap_,50978
ENSP00000403343	_gap_,50978
ENSP00000416394	_gap_,50978
ENSP00000396295	50998
ENSP00000393818	50978
ENSP00000248451	_gap_
ENSP00000273077	_gap_,56281
ENSP00000258362	_gap_,56281
ENSP00000414400	56281
ENSP00000258412	_gap_
ENSP00000380025	_gap_
ENSP00000409738	_gap_
ENSP00000401491	_gap_
ENSP00000404709	_gap_
ENSP00000414572	_gap_
ENSP00000399987	_gap_
ENSP00000399345	_gap_
ENSP00000406744	_gap_
ENSP00000412518	_gap_
ENSP00000410136	_gap_
ENSP00000410771	_gap_
ENSP00000403462	_gap_
ENSP00000395614	_gap_
ENSP00000394946	_gap_
ENSP00000408729	_gap_
ENSP00000413624	_gap_
ENSP00000289388	_gap_,47391
ENSP00000233202	_gap_
ENSP00000346320	_gap_
ENSP00000392248	56784
ENSP00000273062	56784
ENSP00000404301	56784
ENSP00000403256	56784
ENSP00000411308	_gap_,56784
ENSP00000248444	55753,82754,82754,55753,55753,55753,47050
ENSP00000412657	55753
ENSP00000375962	_gap_,55753,55753,55753,47050
ENSP00000409270	55753,82754,82754
ENSP00000394030	55753,55753
ENSP00000258399	_gap_,54001,_gap_
ENSP00000393662	_gap_,54001,_gap_
ENSP00000396585	_gap_,54001,_gap_
ENSP00000400902	_gap_,54001,_gap_
ENSP00000345043	_gap_
ENSP00000273064	48371
ENSP00000443687	48371
ENSP00000415607	_gap_
ENSP00000392394	_gap_
ENSP00000295701	48371
ENSP00000396938	_gap_
ENSP00000388631	50729,47473,51695,49562
ENSP00000396942	50729,47473,51695,49562
ENSP00000406040	_gap_
ENSP00000415725	_gap_
ENSP00000391850	50729
ENSP00000396185	50729,47473,51695,49562
ENSP00000403935	51695
ENSP00000404481	49562
ENSP00000398798	_gap_,57667,57667,_gap_,57667,57667,_gap_,57667,_gap_,57667,57667,_gap_,57667,57667,57667,57667,57667,_gap_
ENSP00000408643	_gap_,57667,57667,_gap_,57667,57667,_gap_,57667,_gap_,57667,57667,_gap_,57667,57667,57667,57667,57667,_gap_
ENSP00000397456	_gap_
ENSP00000405477	_gap_
ENSP00000415156	_gap_,57667,_gap_
ENSP00000400424	_gap_
ENSP00000391599	_gap_
ENSP00000391007	_gap_
ENSP00000395440	_gap_
ENSP00000398957	_gap_
ENSP00000352219	_gap_,52540
ENSP00000375957	_gap_,52540
ENSP00000375958	_gap_,52540
ENSP00000375959	_gap_,52540
ENSP00000404999	_gap_,52540
ENSP00000406494	_gap_,52540
ENSP00000413908	_gap_,52540
ENSP00000412729	52540
ENSP00000397293	_gap_
ENSP00000416169	52540
ENSP00000389402	52540
ENSP00000295704	54495,57850,_gap_
ENSP00000403582	54495
ENSP00000295709	56112,48371,_gap_,48371
ENSP00000394095	56112,48371,_gap_,48371
ENSP00000375954	56112,_gap_,48371
ENSP00000400055	56112
ENSP00000403527	56112
ENSP00000406184	_gap_
ENSP00000409688	_gap_
ENSP00000404719	_gap_
ENSP00000393332	_gap_,56059,_gap_
ENSP00000411228	_gap_
ENSP00000258398	_gap_,56059,_gap_
ENSP00000375951	_gap_,56059,_gap_
ENSP00000391342	_gap_
ENSP00000396555	_gap_,56059,_gap_
ENSP00000405485	_gap_
ENSP00000415197	_gap_
ENSP00000407434	_gap_
ENSP00000392103	56059
ENSP00000415845	56059,_gap_
ENSP00000400068	_gap_
ENSP00000258415	_gap_,48264
ENSP00000404945	_gap_
ENSP00000392671	48264
ENSP00000233944	_gap_,54631,54631
ENSP00000397133	_gap_,54631,54631
ENSP00000436068	_gap_,54631,54631
ENSP00000419272	_gap_,54631
ENSP00000416100	_gap_
ENSP00000233948	_gap_
ENSP00000258411	_gap_
ENSP00000388812	_gap_
ENSP00000304250	_gap_,47954,_gap_
ENSP00000295727	_gap_,46785,_gap_
ENSP00000295728	_gap_,49695,_gap_
ENSP00000375946	_gap_,49695,_gap_
ENSP00000395120	_gap_,49695
ENSP00000340776	_gap_
ENSP00000409117	_gap_
ENSP00000394019	_gap_
ENSP00000386945	_gap_,49354,_gap_
ENSP00000386258	_gap_,49354,_gap_
ENSP00000393483	_gap_
ENSP00000396836	_gap_
ENSP00000295729	_gap_
ENSP00000413746	_gap_
ENSP00000295731	55166,51294
ENSP00000387290	_gap_
ENSP00000349313	_gap_
ENSP00000408966	_gap_
ENSP00000394896	_gap_
ENSP00000407201	_gap_
ENSP00000408421	_gap_
ENSP00000320919	_gap_
ENSP00000295738	_gap_
ENSP00000386473	_gap_
ENSP00000404697	_gap_
ENSP00000386989	_gap_
ENSP00000388907	_gap_
ENSP00000393192	_gap_
ENSP00000406546	_gap_
ENSP00000353698	_gap_
ENSP00000386277	_gap_
ENSP00000410109	_gap_
ENSP00000405997	_gap_
ENSP00000403898	_gap_
ENSP00000399261	_gap_
ENSP00000414547	_gap_
ENSP00000395249	_gap_
ENSP00000273048	_gap_
ENSP00000394606	_gap_
ENSP00000391284	_gap_
ENSP00000411247	_gap_
ENSP00000400760	118310
ENSP00000386399	118310,118310
ENSP00000386824	118310,118310
ENSP00000289528	118310,118310,_gap_
ENSP00000386898	118310,118310,_gap_
ENSP00000411334	118310,118310,_gap_
ENSP00000409931	118310,118310,_gap_
ENSP00000387179	118310,118310,_gap_
ENSP00000386847	118310,118310
ENSP00000387312	118310,118310
ENSP00000386370	118310,118310,_gap_
ENSP00000388773	118310
ENSP00000416138	_gap_
ENSP00000265316	_gap_,90123,52540
ENSP00000295750	_gap_,90123,52540
ENSP00000414646	_gap_
ENSP00000404006	_gap_
ENSP00000392988	_gap_
ENSP00000401811	_gap_
ENSP00000398528	_gap_
ENSP00000355173	_gap_
ENSP00000379983	_gap_
ENSP00000386710	_gap_
ENSP00000386482	_gap_
ENSP00000386535	_gap_
ENSP00000400234	_gap_
ENSP00000396404	_gap_
ENSP00000401530	_gap_
ENSP00000404750	_gap_
ENSP00000409164	_gap_
ENSP00000390704	_gap_
ENSP00000393708	_gap_
ENSP00000398425	_gap_
ENSP00000406785	_gap_
ENSP00000413569	_gap_
ENSP00000416435	_gap_
ENSP00000394345	_gap_
ENSP00000321617	_gap_,48403
ENSP00000386337	_gap_,48403
ENSP00000394359	_gap_
ENSP00000386815	_gap_,48403
ENSP00000404113	_gap_
ENSP00000406514	_gap_
ENSP00000399667	_gap_
ENSP00000394652	_gap_
ENSP00000295759	51445,_gap_,49785
ENSP00000375939	51445,_gap_,49785
ENSP00000386354	51445,49785
ENSP00000396263	_gap_
ENSP00000387703	51445
ENSP00000400738	51445
ENSP00000404698	_gap_
ENSP00000392018	_gap_
ENSP00000379964	56112
ENSP00000386928	56112
ENSP00000386309	56112
ENSP00000387156	_gap_,56112
ENSP00000386553	56112
ENSP00000248437	52490,55307
ENSP00000375938	52490,55307
ENSP00000396212	52490,55307
ENSP00000408194	52490
ENSP00000416992	52490
ENSP00000396061	52490
ENSP00000404740	52490
ENSP00000338019	46565,_gap_
ENSP00000414796	46565,_gap_
ENSP00000375936	46565,_gap_
ENSP00000395173	46565
ENSP00000375937	46565,_gap_
ENSP00000392790	46565
ENSP00000387951	46565
ENSP00000295718	_gap_,52799
ENSP00000386638	_gap_,52799
ENSP00000396842	52799
ENSP00000475591	_gap_
ENSP00000388429	_gap_
ENSP00000395379	_gap_
ENSP00000408036	_gap_
ENSP00000396464	_gap_
ENSP00000397105	_gap_
ENSP00000330269	_gap_
ENSP00000375933	_gap_
ENSP00000410684	_gap_,101821,53187
ENSP00000317252	_gap_,101821,53187
ENSP00000363071	_gap_,64593,_gap_,64593,_gap_
ENSP00000311684	48726,_gap_,48726,48726,48726,48726,48726,_gap_,48726,48726,56112,_gap_,48726,49265,_gap_,56112
ENSP00000393134	_gap_
ENSP00000383902	_gap_
ENSP00000397514	_gap_
ENSP00000410986	_gap_
ENSP00000379926	_gap_,48726,48726
ENSP00000406530	_gap_
ENSP00000414549	_gap_
ENSP00000387344	_gap_
ENSP00000379917	48726
ENSP00000379919	48726
ENSP00000379920	48726
ENSP00000390353	56112,48726,48726
ENSP00000315925	53448,_gap_
ENSP00000340760	53448,_gap_
ENSP00000350949	53448,_gap_
ENSP00000363016	53448,_gap_
ENSP00000363027	53448,_gap_
ENSP00000396750	53448
ENSP00000411060	53448
ENSP00000326627	_gap_
ENSP00000350786	_gap_
ENSP00000243776	_gap_
ENSP00000362998	_gap_
ENSP00000343507	_gap_
ENSP00000362990	_gap_
ENSP00000388087	_gap_
ENSP00000415186	_gap_
ENSP00000385636	48726,48726,48726,48726,48726,49265,_gap_,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726
ENSP00000362983	48726,48726,48726,48726,48726,49265,_gap_,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726,48726
ENSP00000403665	48726,48726,48726,48726,48726
ENSP00000362980	48726,48726,48726,48726,48726,49265,48726,48726,48726,48726
ENSP00000289656	48726,49265,48726,48726,48726,48726
ENSP00000243786	_gap_,57501
ENSP00000389383	_gap_,52075,_gap_
ENSP00000394192	_gap_
ENSP00000403923	_gap_
ENSP00000406371	_gap_
ENSP00000295641	_gap_,52075,_gap_
ENSP00000314006	_gap_,55804,_gap_
ENSP00000350756	_gap_,55804,_gap_
ENSP00000362865	_gap_,55804,_gap_
ENSP00000273063	_gap_,55804,_gap_
ENSP00000396863	_gap_,55804
ENSP00000414722	_gap_,55804
ENSP00000403160	_gap_,55804
ENSP00000398628	_gap_
ENSP00000281821	49785,_gap_,49265,_gap_,56112,47769
ENSP00000386829	49785,_gap_,49265,_gap_,56112,47769
ENSP00000386276	49785,_gap_,49265,_gap_,56112,47769
ENSP00000408145	56112
ENSP00000395917	_gap_,49265
ENSP00000401405	_gap_,49265
ENSP00000391517	_gap_
ENSP00000410158	49785
ENSP00000404089	49785
ENSP00000375921	_gap_,46689,_gap_,46689,_gap_
ENSP00000342092	_gap_,46689,_gap_,46689,_gap_
ENSP00000343052	_gap_,46689,_gap_,46689,_gap_
ENSP00000375922	_gap_,46689,_gap_,46689,_gap_
ENSP00000338767	_gap_,46689,_gap_,46689,_gap_
ENSP00000386817	_gap_,46689,_gap_
ENSP00000258387	_gap_,46689,_gap_
ENSP00000386750	_gap_,46689,_gap_,46689,_gap_
ENSP00000295226	_gap_
ENSP00000407652	_gap_
ENSP00000315137	48317
ENSP00000281828	46955,56037,46955,55681
ENSP00000406674	_gap_
ENSP00000350012	_gap_,56801,_gap_
ENSP00000375918	_gap_,56801,_gap_
ENSP00000416913	_gap_
ENSP00000404182	56801
ENSP00000385157	56801
ENSP00000304133	_gap_
ENSP00000394702	_gap_
ENSP00000415468	_gap_
ENSP00000397155	64356
ENSP00000401705	64356
ENSP00000333888	64356
ENSP00000379891	64356
ENSP00000379890	64356
ENSP00000399738	64356
ENSP00000387199	64356
ENSP00000388738	64356
ENSP00000233055	50978,57903,_gap_
ENSP00000395416	50978
ENSP00000258383	_gap_,69065,54768
ENSP00000258405	56574
ENSP00000386412	56574
ENSP00000386969	56574
ENSP00000408452	56574
ENSP00000399655	56574
ENSP00000394518	_gap_
ENSP00000415786	56574
ENSP00000243806	_gap_
ENSP00000374524	_gap_
ENSP00000386895	_gap_
ENSP00000264414	74788,75632,46785
ENSP00000400558	75632
ENSP00000386525	74788,75632,46785
ENSP00000387200	74788,75632,46785
ENSP00000410575	75632,46785
ENSP00000400935	74788
ENSP00000343601	74788,75632,46785
ENSP00000258390	_gap_,50729,_gap_
ENSP00000386694	_gap_,50729,_gap_
ENSP00000395178	_gap_
ENSP00000394552	_gap_
ENSP00000397389	_gap_
ENSP00000272907	_gap_
ENSP00000304895	50729,50729,_gap_
ENSP00000400765	144091
ENSP00000344779	144091,_gap_
ENSP00000375914	144091,_gap_
ENSP00000410384	_gap_
ENSP00000414801	_gap_
ENSP00000399694	144091
ENSP00000388847	144091
ENSP00000397298	_gap_
ENSP00000387269	_gap_
ENSP00000379866	_gap_,56436,56436
ENSP00000379823	_gap_,56436,56436
ENSP00000302781	_gap_
ENSP00000390165	_gap_
ENSP00000304898	_gap_
ENSP00000302037	_gap_
ENSP00000346498	_gap_
ENSP00000386964	_gap_
ENSP00000415996	_gap_
ENSP00000304134	_gap_
ENSP00000386641	_gap_
ENSP00000338412	_gap_
ENSP00000411386	_gap_
ENSP00000391829	_gap_
ENSP00000407547	_gap_
ENSP00000415313	_gap_
ENSP00000303028	_gap_
ENSP00000416565	_gap_
ENSP00000312059	57863,_gap_
ENSP00000387154	57863,_gap_
ENSP00000362775	57863,_gap_
ENSP00000387218	57863,_gap_
ENSP00000405429	_gap_
ENSP00000396469	_gap_
ENSP00000387282	57863,_gap_
ENSP00000264387	_gap_
ENSP00000387149	_gap_
ENSP00000258403	_gap_,103473
ENSP00000397393	_gap_,103473
ENSP00000386298	_gap_
ENSP00000399001	103473
ENSP00000400627	_gap_
ENSP00000398349	_gap_
ENSP00000386273	_gap_,54117
ENSP00000351671	_gap_,54117
ENSP00000362770	_gap_,50978
ENSP00000311899	_gap_,50978
ENSP00000394853	_gap_
ENSP00000403670	_gap_
ENSP00000375909	_gap_
ENSP00000339886	_gap_
ENSP00000375907	_gap_,50729
ENSP00000283937	_gap_,50729
ENSP00000386826	50729
ENSP00000375908	_gap_,50729
ENSP00000345229	_gap_,57196,57196,_gap_,57196,57184,57184,_gap_
ENSP00000283943	_gap_,48371,117839,_gap_,56204
ENSP00000373696	_gap_,48371,117839,_gap_,56204
ENSP00000373697	48371,117839,_gap_,56204
ENSP00000408330	56204
ENSP00000386388	_gap_
ENSP00000400967	_gap_
ENSP00000409460	_gap_
ENSP00000414385	_gap_
ENSP00000389827	_gap_
ENSP00000362756	_gap_,81383
ENSP00000283946	_gap_,81383
ENSP00000386673	_gap_,81383
ENSP00000295190	_gap_,103473
ENSP00000400352	_gap_,103473
ENSP00000395775	_gap_,103473
ENSP00000389726	_gap_
ENSP00000396834	_gap_
ENSP00000258381	_gap_,63763,57903,47370
ENSP00000351488	_gap_,63763,57903,47370
ENSP00000375902	_gap_,63763
ENSP00000258382	_gap_,63763
ENSP00000387172	_gap_
ENSP00000393992	_gap_
ENSP00000399978	_gap_
ENSP00000375899	_gap_,63763,57903,47370
ENSP00000342096	_gap_,63763,57903,47370
ENSP00000362749	_gap_
ENSP00000395195	_gap_,63763,57903
ENSP00000395223	_gap_
ENSP00000397911	_gap_,63763,57903,47370
ENSP00000264052	_gap_,63763,47095,47095,_gap_
ENSP00000391616	_gap_
ENSP00000387311	_gap_
ENSP00000386404	_gap_
ENSP00000343023	_gap_,63763,57903,47370
ENSP00000386427	_gap_,63763
ENSP00000386998	_gap_
ENSP00000400277	_gap_
ENSP00000416563	_gap_
ENSP00000393679	63763,57903,47370
ENSP00000258418	48371
ENSP00000386238	48371
ENSP00000386642	48371
ENSP00000390655	_gap_
ENSP00000322730	_gap_
ENSP00000335121	_gap_
ENSP00000322100	_gap_
ENSP00000375893	81321
ENSP00000375894	81321
ENSP00000410267	81321
ENSP00000482381	81321
ENSP00000412768	81321
ENSP00000388741	_gap_
ENSP00000388895	_gap_
ENSP00000399514	_gap_
ENSP00000403804	_gap_
ENSP00000395644	_gap_
ENSP00000404510	_gap_
ENSP00000411374	_gap_
ENSP00000362743	_gap_
ENSP00000309474	_gap_,48371,_gap_
ENSP00000400483	_gap_
ENSP00000406141	_gap_
ENSP00000362738	_gap_,48371,_gap_
ENSP00000386932	_gap_,48371,_gap_
ENSP00000390967	_gap_
ENSP00000410061	48371
ENSP00000258400	_gap_,81321,_gap_
ENSP00000258417	_gap_,48371
ENSP00000387391	_gap_
ENSP00000407146	_gap_
ENSP00000392086	48371
ENSP00000413932	48371
ENSP00000411778	48371
ENSP00000388527	48371
ENSP00000287590	_gap_
ENSP00000359406	_gap_
ENSP00000318195	_gap_,54928,54928,54928,_gap_
ENSP00000349410	54928,_gap_,54928,54928
ENSP00000401620	_gap_
ENSP00000392747	_gap_
ENSP00000413775	_gap_
ENSP00000401322	_gap_
ENSP00000305877	_gap_,81321,_gap_
ENSP00000315557	_gap_
ENSP00000400406	_gap_
ENSP00000386645	_gap_
ENSP00000386819	_gap_
ENSP00000344547	_gap_
ENSP00000386519	_gap_
ENSP00000387102	_gap_
ENSP00000406903	_gap_
ENSP00000392732	_gap_
ENSP00000287600	81296
ENSP00000387108	81296
ENSP00000272995	_gap_
ENSP00000386567	_gap_
ENSP00000386438	_gap_
ENSP00000386527	_gap_
ENSP00000484579	_gap_
ENSP00000401235	_gap_
ENSP00000409591	_gap_
ENSP00000401682	_gap_
ENSP00000401211	_gap_
ENSP00000412548	_gap_
ENSP00000401110	_gap_
ENSP00000391207	_gap_
ENSP00000388499	_gap_
ENSP00000386880	_gap_
ENSP00000362710	_gap_
ENSP00000400739	_gap_
ENSP00000403300	_gap_
ENSP00000295440	_gap_
ENSP00000387159	_gap_
ENSP00000273009	50249,_gap_,50249
ENSP00000374655	50249,_gap_,50249,_gap_
ENSP00000386594	50249,_gap_
ENSP00000388999	50249,_gap_
ENSP00000390467	50249
ENSP00000391175	50249,_gap_
ENSP00000315569	50249,50249,_gap_,50249,_gap_
ENSP00000386799	50249,50249,_gap_,50249,_gap_
ENSP00000415419	_gap_,50249,_gap_
ENSP00000392754	_gap_
ENSP00000401700	_gap_
ENSP00000408764	_gap_
ENSP00000375881	53649
ENSP00000295453	53649
ENSP00000295463	53649
ENSP00000413068	_gap_
ENSP00000412683	55486,_gap_
ENSP00000302051	_gap_,55486,_gap_
ENSP00000386333	_gap_,55486,_gap_
ENSP00000408819	63712
ENSP00000404950	63712
ENSP00000258385	63712,90112
ENSP00000398143	63712
ENSP00000410801	63712
ENSP00000374145	63712,90112
ENSP00000374143	63712,90112
ENSP00000386186	46689,46689,_gap_
ENSP00000258416	55418
ENSP00000386996	55418
ENSP00000387336	55418
ENSP00000387328	55418
ENSP00000386876	55418
ENSP00000386424	55418
ENSP00000386983	55418
ENSP00000390904	55418
ENSP00000389578	_gap_
ENSP00000386556	47473
ENSP00000264059	_gap_,47473
ENSP00000395119	_gap_
ENSP00000386243	47473
ENSP00000386685	47473
ENSP00000401073	47473
ENSP00000396590	_gap_
ENSP00000362664	_gap_,55277,_gap_
ENSP00000386537	_gap_,55277,_gap_
ENSP00000402712	_gap_
ENSP00000386765	_gap_,55277,_gap_
ENSP00000413612	_gap_
ENSP00000402053	_gap_
ENSP00000407161	_gap_
ENSP00000396958	_gap_
ENSP00000404195	_gap_,55277,_gap_
ENSP00000387070	_gap_,55277,_gap_
ENSP00000387170	_gap_,55277,_gap_
ENSP00000410297	_gap_,55277,_gap_
ENSP00000392991	_gap_
ENSP00000399064	_gap_
ENSP00000392218	_gap_
ENSP00000395299	_gap_
ENSP00000400076	_gap_
ENSP00000390325	_gap_
ENSP00000398055	_gap_
ENSP00000387276	_gap_
ENSP00000389322	_gap_
ENSP00000415037	_gap_
ENSP00000233826	81324,81296,_gap_
ENSP00000386251	81324,81296,_gap_
ENSP00000386408	81324
ENSP00000416896	81324
ENSP00000407284	81324,81296
ENSP00000401100	_gap_
ENSP00000333208	_gap_
ENSP00000386804	_gap_
ENSP00000387130	_gap_
ENSP00000409616	_gap_
ENSP00000264051	_gap_,48065,50729,50044
ENSP00000387591	_gap_,50729
ENSP00000401063	48065
ENSP00000412614	48065
ENSP00000407544	_gap_,48065
ENSP00000387033	_gap_,48065
ENSP00000405053	_gap_
ENSP00000362653	_gap_,48065,50729,50044
ENSP00000386846	_gap_
ENSP00000233840	50939
ENSP00000409018	55550,_gap_
ENSP00000415253	55550,_gap_
ENSP00000397421	56219,_gap_
ENSP00000400151	56219,_gap_
ENSP00000405338	56219,_gap_
ENSP00000414835	_gap_
ENSP00000397512	_gap_
ENSP00000375872	_gap_,50978
ENSP00000409215	_gap_
ENSP00000362625	_gap_,50978
ENSP00000375876	_gap_
ENSP00000398773	_gap_
ENSP00000412046	_gap_
ENSP00000375875	_gap_,50978
ENSP00000375873	_gap_,50978
ENSP00000318259	_gap_,50978
ENSP00000408937	81296
ENSP00000386444	81296,_gap_,81296,_gap_
ENSP00000409475	81296
ENSP00000404733	_gap_
ENSP00000264057	50729,57889,57889,_gap_,111331,_gap_,47769
ENSP00000407938	50729,57889
ENSP00000395530	50729
ENSP00000386455	50729,57889,57889,_gap_,111331,_gap_,47769
ENSP00000390970	111331,_gap_
ENSP00000251722	_gap_,54001,_gap_
ENSP00000387898	_gap_,54001,_gap_
ENSP00000407696	_gap_
ENSP00000394133	_gap_
ENSP00000388121	_gap_
ENSP00000386664	_gap_
ENSP00000408853	_gap_
ENSP00000394154	_gap_,54001
ENSP00000415434	_gap_,54001,_gap_
ENSP00000362549	53756
ENSP00000343838	53756
ENSP00000362544	53756
ENSP00000346768	53756
ENSP00000362525	53756
ENSP00000420181	53756
ENSP00000362523	53756
ENSP00000389637	53756
ENSP00000386107	53756
ENSP00000401541	53756
ENSP00000303174	53756
ENSP00000362513	53756
ENSP00000362508	53756
ENSP00000408608	53756
ENSP00000418532	53756
ENSP00000304845	53756
ENSP00000392128	_gap_
ENSP00000404614	_gap_
ENSP00000409355	_gap_
ENSP00000395207	_gap_
ENSP00000414109	_gap_
ENSP00000393253	_gap_
ENSP00000414051	_gap_
ENSP00000403668	_gap_
ENSP00000407208	_gap_
ENSP00000401944	_gap_
ENSP00000323926	_gap_
ENSP00000396745	_gap_
ENSP00000347956	_gap_
ENSP00000386771	_gap_
ENSP00000414198	_gap_
ENSP00000390609	_gap_
ENSP00000168148	54403,_gap_
ENSP00000362466	54403,_gap_
ENSP00000417036	54403,_gap_
ENSP00000375057	52540
ENSP00000339754	52540
ENSP00000340237	50044,_gap_
ENSP00000375867	50044,_gap_
ENSP00000386862	50044,_gap_
ENSP00000403251	50044
ENSP00000387995	_gap_
ENSP00000415391	50044,_gap_
ENSP00000414740	_gap_
ENSP00000387174	52540,_gap_
ENSP00000307634	52540,50729,_gap_,57863,48403
ENSP00000338378	52540,50729,_gap_,57863,48403
ENSP00000385492	52540
ENSP00000386897	_gap_,52540,50729,_gap_,57863,48403
ENSP00000403482	50729,_gap_
ENSP00000393838	50729,57863
ENSP00000302251	_gap_,46689,_gap_
ENSP00000386532	_gap_,48403,_gap_,158235
ENSP00000411434	48403
ENSP00000410021	_gap_,48403
ENSP00000387347	_gap_,52540,_gap_
ENSP00000254653	_gap_,52540
ENSP00000390964	_gap_
ENSP00000407213	_gap_,52540,_gap_
ENSP00000405945	_gap_,81321
ENSP00000272928	_gap_,81321
ENSP00000346340	_gap_
ENSP00000375865	_gap_
ENSP00000387212	_gap_
ENSP00000388655	_gap_
ENSP00000413696	_gap_
ENSP00000295550	53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,_gap_,53300,53300,_gap_,49265,57362
ENSP00000418285	53300,53300,53300,53300,53300,53300,53300,_gap_,53300,53300,_gap_,49265,57362
