id	level	description
IPR007826	InterPro	Photosystem II PsbM
IPR007828	InterPro	Inositol oxygenase
IPR007831	InterPro	General secretory system II, protein E, N-terminal
IPR007832	InterPro	RNA polymerase Rpc34
IPR007833	InterPro	Capsule polysaccharide biosynthesis
IPR007836	InterPro	Ribosomal protein L41
IPR007839	InterPro	GTP cyclohydrolase III
IPR007845	InterPro	Haemin-degrading HemS/ChuX domain
IPR007848	InterPro	Methyltransferase small domain
IPR007849	InterPro	ATPase assembly factor ATP10, mitochondria
IPR007853	InterPro	Zinc finger, DNL-type
IPR007855	InterPro	RNA-dependent RNA polymerase, eukaryotic-type
IPR007856	InterPro	Saposin-like type B, 1
IPR007857	InterPro	Protein arginine N-methyltransferase PRMT5
IPR007859	InterPro	Electron transfer flavoprotein-ubiquinone oxidoreductase
IPR007860	InterPro	DNA mismatch repair protein MutS, connector domain
IPR007861	InterPro	DNA mismatch repair protein MutS, clamp
IPR007862	InterPro	Adenylate kinase, active site lid domain
IPR007864	InterPro	Urease accessory protein UreE, C-terminal domain
IPR007865	InterPro	Aminopeptidase P, N-terminal
IPR007866	InterPro	TRIC channel
IPR007867	InterPro	Glucose-methanol-choline oxidoreductase, C-terminal
IPR007868	InterPro	Hom-end-associated Hint
IPR007869	InterPro	Homing endonuclease PI-Sce
IPR007871	InterPro	Methyltransferase TRM13
IPR007873	InterPro	Glycosyltransferase, ALG3
IPR007874	InterPro	Septum formation inhibitor MinC, N-terminal
IPR007875	InterPro	Sprouty
IPR007876	InterPro	Neuraminyllactose-binding hemagglutinin
IPR007880	InterPro	Spiralin
IPR007882	InterPro	Microtubule-associated protein 6
IPR007887	InterPro	NTF2-like N-terminal transpeptidase
IPR007889	InterPro	DNA binding HTH domain, Psq-type
IPR007900	InterPro	Transcription initiation factor TFIID component TAF4
IPR007902	InterPro	Centromere protein Chl4/mis15/CENP-N
IPR007904	InterPro	APOBEC-like, C-terminal
IPR007905	InterPro	Emopamil-binding protein
IPR007925	InterPro	Relaxosome protein TraM
IPR007933	InterPro	Transcription activator CII
IPR007934	InterPro	Alpha-L-arabinofuranosidase B
IPR007935	InterPro	Tobravirus 2B
IPR007937	InterPro	RNA polymerase, 22kDa subunit, poxviral
IPR007938	InterPro	Baculovirus occlusion-derived virus envelope, E25
IPR007939	InterPro	Copper resistance B precursor
IPR007943	InterPro	Aspartyl beta-hydroxylase/Triadin domain
IPR007944	InterPro	Flagellar transcriptional activator FlhC
IPR007945	InterPro	Neuroendocrine 7B2 precursor
IPR007956	InterPro	Malonyl-CoA decarboxylase
IPR007958	InterPro	Scorpion short chain toxin, chloride channel inhibitor
IPR007960	InterPro	Mammalian taste receptor
IPR007961	InterPro	Herpesvirus latent membrane 1
IPR007962	InterPro	Bombinin
IPR007965	InterPro	Alpha-tubulin N-acetyltransferase
IPR007971	InterPro	Bundlin
IPR007973	InterPro	Pilus assembly TraE
IPR007977	InterPro	Poxvirus P21 membrane
IPR007978	InterPro	Baculovirus occlusion-derived virus envelope EC27
IPR007980	InterPro	Ribosomal protein VAR1
IPR007982	InterPro	Tombusvirus movement
IPR007984	InterPro	DNA-directed RNA polymerase, 19kDa subunit, poxviral
IPR007988	InterPro	Sperm antigen HE2
IPR007990	InterPro	Seminal vesicle autoantigen
IPR007992	InterPro	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, CybS
IPR008000	InterPro	Rhamnose mutarotase
IPR008001	InterPro	Macrophage colony stimulating factor-1
IPR008006	InterPro	Peptidase M26, N-terminal domain
IPR008013	InterPro	GATA-type transcription activator, N-terminal
IPR008017	InterPro	Atracotoxin, delta
IPR008018	InterPro	Bacteriophage tail attachment protein FII
IPR008019	InterPro	Apolipoprotein C-II
IPR008025	InterPro	PKC-activated phosphatase-1 inhibitor
IPR008026	InterPro	Herpesvirus ICP47
IPR008027	InterPro	Cytochrome b-c1 complex subunit 9
IPR008028	InterPro	Sarcolipin
IPR008029	InterPro	Bacteriophage T7, Gp3, endodeoxynuclease I
IPR008031	InterPro	Monomethylamine methyltransferase MtmB
IPR008034	InterPro	Delta-hemolysin
IPR008035	InterPro	L-proline 3-hydroxylase, C-terminal
IPR008036	InterPro	Conotoxin, mu-type
IPR008037	InterPro	Proteinase inhibitor I19, pacifastin
IPR008041	InterPro	Peptidase C23
IPR008043	InterPro	Peptidase C21
IPR008045	InterPro	DNA replication licensing factor Mcm2
IPR008046	InterPro	DNA replication licensing factor Mcm3
IPR008047	InterPro	Mini-chromosome maintenance complex protein 4
IPR008048	InterPro	DNA replication licensing factor Mcm
IPR008049	InterPro	DNA replication licensing factor Mcm6
IPR008050	InterPro	DNA replication licensing factor Mcm7
IPR008051	InterPro	Voltage gated sodium channel, alpha-1 subunit
IPR008052	InterPro	Voltage gated sodium channel, alpha-4 subunit, mammalian
IPR008053	InterPro	Voltage gated sodium channel, alpha-5 subunit
IPR008054	InterPro	Voltage gated sodium channel, alpha-8 subunit
IPR008055	InterPro	Neurotensin/neuromedin N
IPR008056	InterPro	Tapasin
IPR008057	InterPro	Gamma-aminobutyric-acid A receptor, Rho
IPR008058	InterPro	Gamma-aminobutyric-acid A receptor, Rho1
IPR008059	InterPro	Gamma-aminobutyric-acid A receptor, Rho2
IPR008060	InterPro	Glycine receptor beta
IPR008061	InterPro	Potassium channel, inwardly rectifying, Kir5
IPR008062	InterPro	Inward rectifier potassium channel 13
IPR008063	InterPro	Fas receptor
IPR008064	InterPro	Tumor necrosis factor ligand superfamily member 15
IPR008065	InterPro	FMRFamide-related peptide
IPR008066	InterPro	Cytochrome P450, E-class, group I, CYP1
IPR008067	InterPro	Cytochrome P450, E-class, group I, CYP2A-like
IPR008068	InterPro	Cytochrome P450, E-class, group I, CYP2B-like
IPR008069	InterPro	Cytochrome P450, E-class, group I, CYP2D-like
IPR008070	InterPro	Cytochrome P450, E-class, group I, CYP2E-like
IPR008071	InterPro	Cytochrome P450, E-class, group I, CYP2J-like
IPR008072	InterPro	Cytochrome P450, E-class, CYP3A
IPR008073	InterPro	Potassium channel subfamily K member 15
IPR008074	InterPro	Two pore domain potassium channel, TRAAK
IPR008076	InterPro	Cyanate hydratase
IPR008077	InterPro	GPCR, family 2, brain-specific angiogenesis inhibitor
IPR008078	InterPro	GPCR, family 2, Ig-hepta receptor
IPR008079	InterPro	Voltage-dependent calcium channel, L-type, beta-3 subunit
IPR008080	InterPro	Parvalbumin
IPR008083	InterPro	CD34 antigen
IPR008086	InterPro	Proteinase inhibitor I15, leech antistasin
IPR008087	InterPro	Autoimmune regulator, AIRE
IPR008088	InterPro	Alpha giardin
IPR008089	InterPro	Nucleotide sugar epimerase
IPR008092	InterPro	Ribosomal protein S29, mitochondrial
IPR008093	InterPro	T cell antigen CD28
IPR008094	InterPro	Claudin-15
IPR008095	InterPro	MHC class II transactivator
IPR008096	InterPro	Cytotoxic T-lymphocyte antigen 4
IPR008097	InterPro	CX3C chemokine ligand 1
IPR008098	InterPro	Gamma-aminobutyric-acid A receptor delta subunit
IPR008099	InterPro	Gamma-aminobutyric-acid A receptor epsilon subunit
IPR008100	InterPro	Gamma-aminobutyric-acid A receptor pi subunit
IPR008101	InterPro	Gamma-aminobutyric-acid A receptor theta subunit
IPR008102	InterPro	Histamine H4 receptor
IPR008103	InterPro	KiSS-1 peptide receptor
IPR008104	InterPro	Macrophage infectivity potentiator
IPR008105	InterPro	C chemokine ligand 1
IPR008108	InterPro	Phosphatase IpgD/SopB
IPR008109	InterPro	P2Y13 purinoceptor
IPR008110	InterPro	Porphyromonas gingivalis fimbrillin protein
IPR008111	InterPro	RNA-binding motif protein 8
IPR008112	InterPro	Relaxin receptor
IPR008113	InterPro	Septin 2
IPR008114	InterPro	Septin 3
IPR008115	InterPro	Septin 7
IPR008116	InterPro	Sequence-specific single-strand DNA-binding protein
IPR008120	InterPro	Dense granule Gra7 protein
IPR008121	InterPro	Transcription factor AP-2 alpha, N-terminal
IPR008122	InterPro	Transcription factor AP-2 beta
IPR008123	InterPro	Transcription factor AP-2 gamma
IPR008124	InterPro	Streptokinase
IPR008126	InterPro	Outer membrane adhesion, Yersinia
IPR008127	InterPro	Glycine receptor alpha
IPR008128	InterPro	Glycine receptor alpha1
IPR008129	InterPro	Glycine receptor alpha2
IPR008130	InterPro	Glycine receptor alpha3
IPR008131	InterPro	Early E3 14.5kDa protein
IPR008132	InterPro	5-hydroxytryptamine 3 receptor
IPR008133	InterPro	5-hydroxytryptamine 3 receptor, A subunit
IPR008134	InterPro	5-hydroxytryptamine 3 receptor, B subunit
IPR008141	InterPro	Alanine dehydrogenase
IPR008142	InterPro	Alanine dehydrogenase/NAD(P) transhydrogenase, conserved site-1
IPR008143	InterPro	Alanine dehydrogenase/pyridine nucleotide transhydrogenase, conserved site-2
IPR008144	InterPro	Guanylate kinase-like
IPR008145	InterPro	Guanylate kinase/L-type calcium channel beta subunit
IPR008146	InterPro	Glutamine synthetase, catalytic domain
IPR008147	InterPro	Glutamine synthetase, beta-Grasp
IPR008148	InterPro	DNA photolyase, class 2
IPR008152	InterPro	Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain
IPR008155	InterPro	Amyloidogenic glycoprotein
IPR008156	InterPro	Annexin, type X
IPR008157	InterPro	Annexin, type XI
IPR008158	InterPro	Protein translocase SEC61 complex,  gamma subunit
IPR008162	InterPro	Inorganic pyrophosphatase
IPR008168	InterPro	Cytochrome c, class IC
IPR008174	InterPro	Galanin
IPR008175	InterPro	Galanin precursor
IPR008176	InterPro	Gamma thionin
IPR008177	InterPro	Gamma Purothionin
IPR008179	InterPro	Phosphoribosyl-ATP pyrophosphohydrolase
IPR008180	InterPro	Deoxyuridine triphosphate nucleotidohydrolase/Deoxycytidine triphosphate deaminase
IPR008181	InterPro	Deoxyuridine triphosphate nucleotidohydrolase
IPR008183	InterPro	Aldose 1-/Glucose-6-phosphate 1-epimerase
IPR008187	InterPro	Vpu protein
IPR008189	InterPro	rRNA small subunit methyltransferase I
IPR008193	InterPro	DNA-directed RNA polymerase Rpb11, 13-16kDa subunit, conserved site
IPR008195	InterPro	Ribosomal protein L34Ae
IPR008197	InterPro	Whey acidic protein-type  4-disulphide core
IPR008200	InterPro	Neuromedin U, C-terminal
IPR008205	InterPro	Geranylgeranylglyceryl phosphate synthase/Heptaprenylglyceryl phosphate synthase
IPR008207	InterPro	Signal transduction histidine kinase, phosphotransfer (Hpt) domain
IPR008209	InterPro	Phosphoenolpyruvate carboxykinase, GTP-utilising
IPR008210	InterPro	Phosphoenolpyruvate carboxykinase, N-terminal
IPR008213	InterPro	CpcD-like domain
IPR008215	InterPro	Tachykinin
IPR008216	InterPro	Protachykinin
IPR008218	InterPro	ATPase, V1 complex, subunit F
IPR008219	InterPro	Proline dehydrogenase
IPR008220	InterPro	Homoserine acetyltransferase
IPR008221	InterPro	Urease
IPR008223	InterPro	Urease, gamma-beta subunit
IPR008225	InterPro	Coenzyme F420:L-glutamate ligase, bacterial and archeal
IPR008229	InterPro	tRNA nucleotidyltransferase, archaea
IPR008238	InterPro	Chorismate mutase, AroQ class, eukaryotic type
IPR008242	InterPro	Bifunctional P-protein, chorismate mutase/prephenate dehydratase
IPR008244	InterPro	Bifunctional chorismate mutase/prephenate dehydrogenase T-protein
IPR008248	InterPro	Signal transduction response regulator, chemotaxis, CheB
IPR008250	InterPro	P-type ATPase, A  domain
IPR008251	InterPro	Chromo shadow domain
IPR008252	InterPro	Peptidase S15, X-Pro dipeptidyl-peptidase
IPR008253	InterPro	Marvel domain
IPR008254	InterPro	Flavodoxin/nitric oxide synthase
IPR008255	InterPro	Pyridine nucleotide-disulphide oxidoreductase, class-II, active site
IPR008256	InterPro	Peptidase S1B
IPR008257	InterPro	Renal dipeptidase family
IPR008259	InterPro	FMN-dependent alpha-hydroxy acid dehydrogenase, active site
IPR008261	InterPro	Iodothyronine deiodinase, active site
IPR008263	InterPro	Glycoside hydrolase, family 16, active site
IPR008264	InterPro	Beta-glucanase
IPR008265	InterPro	Lipase, GDSL, active site
IPR008266	InterPro	Tyrosine-protein kinase, active site
IPR008268	InterPro	Peptidase S16, active site
IPR008269	InterPro	Peptidase S16, Lon C-terminal
IPR008270	InterPro	Glycoside hydrolase, family 25, active site
IPR008271	InterPro	Serine/threonine-protein kinase, active site
IPR008272	InterPro	4-hydroxybenzoyl-CoA thioesterase, active site
IPR008274	InterPro	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding
IPR008276	InterPro	Concentrative nucleoside transporter
IPR008278	InterPro	4'-phosphopantetheinyl transferase superfamily
IPR008279	InterPro	PEP-utilising enzyme, mobile domain
IPR008280	InterPro	Tubulin/FtsZ, C-terminal
IPR008283	InterPro	Peptidase M17, leucyl aminopeptidase, N-terminal
IPR008284	InterPro	Molybdenum cofactor biosynthesis, conserved site
IPR008286	InterPro	Orn/Lys/Arg decarboxylase, C-terminal
IPR008288	InterPro	NAD+ ADP-ribosyltransferase
IPR008289	InterPro	Pentafunctional AroM protein
IPR008290	InterPro	Phosphatidylinositol 3-kinase, Vps34 type
IPR008291	InterPro	Glucoamylase, starch-binding
IPR008292	InterPro	Haptoglobin
IPR008294	InterPro	Meprin alpha/beta subunit
IPR008296	InterPro	Proteinase inhibitor I2, tissue factor pathway inhibitor
IPR008297	InterPro	Notch
IPR008300	InterPro	Propanediol utilisation protein
IPR008310	InterPro	UPF0735 ACT domain-containing protein
IPR008330	InterPro	Peptidase M17, peptidase B
IPR008331	InterPro	Ferritin/DPS protein domain
IPR008332	InterPro	Methylguanine DNA methyltransferase, ribonuclease-like domain
IPR008334	InterPro	5'-Nucleotidase, C-terminal
IPR008335	InterPro	Eukaryotic molybdopterin oxidoreductase
IPR008336	InterPro	DNA topoisomerase I, DNA binding, eukaryotic-type
IPR008337	InterPro	Capsule biosynthesis protein CapB
IPR008338	InterPro	Capsule biosynthesis protein CapC
IPR008339	InterPro	Dishevelled family
IPR008340	InterPro	Dishevelled-1
IPR008341	InterPro	Dishevelled-2
IPR008342	InterPro	Dishevelled-3
IPR008343	InterPro	Mitogen-activated protein (MAP) kinase phosphatase
IPR008344	InterPro	Transient receptor potential cation channel subfamily V member 5/6
IPR008345	InterPro	Transient receptor potential channel, vanilloid 6
IPR008346	InterPro	Transient receptor potential cation channel subfamily V member 5
IPR008347	InterPro	Transient receptor potential channel, vanilloid 1-4
IPR008348	InterPro	Transient receptor potential channel, vanilloid 4
IPR008349	InterPro	Mitogen-activated protein (MAP) kinase, ERK1/2
IPR008350	InterPro	Mitogen-activated protein (MAP) kinase, ERK3/4
IPR008351	InterPro	Mitogen-activated protein (MAP) kinase, JNK
IPR008352	InterPro	Mitogen-activated protein (MAP) kinase, p38
IPR008353	InterPro	Peptidase S1B, exfoliative toxin
IPR008355	InterPro	Interferon gamma receptor alpha subunit
IPR008356	InterPro	Protein-tyrosine phosphatase, KIM-containing
IPR008357	InterPro	Lantibiotic leader peptide-processing serine protease
IPR008358	InterPro	Signal transduction histidine kinase/phosphatase, lantibiotic regulatory protein MprB
IPR008359	InterPro	Linker-for-activation of T cells (LAT) protein
IPR008361	InterPro	Melanin-concentrating hormone receptor
IPR008362	InterPro	Melanin-concentrating hormone 2 receptor
IPR008363	InterPro	Paraoxonase1
IPR008364	InterPro	Paraoxonase2
IPR008365	InterPro	Prostanoid receptor
IPR008366	InterPro	Nuclear factor of activated T cells (NFAT)
IPR008367	InterPro	Regucalcin
IPR008368	InterPro	Voltage-dependent calcium channel, gamma subunit
IPR008369	InterPro	Voltage-dependent calcium channel, gamma-5 subunit
IPR008370	InterPro	Voltage-dependent calcium channel, gamma-6 subunit
IPR008371	InterPro	Voltage-dependent calcium channel, gamma-7 subunit
IPR008372	InterPro	Voltage-dependent calcium channel, gamma-8 subunit
IPR008373	InterPro	Saposin
IPR008374	InterPro	SF-assemblin
IPR008375	InterPro	Staphylococcus aureus exotoxin
IPR008377	InterPro	Trypanosome sialidase
IPR008379	InterPro	Band 4.1, C-terminal
IPR008381	InterPro	ACN9
IPR008384	InterPro	ARP2/3 complex, 20kDa subunit (P20-Arc)
IPR008386	InterPro	ATPase, F0 complex, subunit E, mitochondrial
IPR008387	InterPro	ATPase, F0 complex, subunit F6, mitochondrial
IPR008388	InterPro	ATPase, V1 complex, subunit S1
IPR008389	InterPro	ATPase, V0 complex, subunit e1/e2
IPR008392	InterPro	Drosophila accessory gland-specific peptide 26Ab
IPR008393	InterPro	Adenovirus late L2 mu core
IPR008397	InterPro	Alginate lyase domain
IPR008399	InterPro	Anthrax toxin receptor, C-terminal
IPR008400	InterPro	Anthrax toxin receptor, extracellular
IPR008402	InterPro	Anaphase-promoting complex, subunit  15/MND2
IPR008403	InterPro	Apolipoprotein CIII
IPR008404	InterPro	Apovitellenin I
IPR008405	InterPro	Apolipoprotein L
IPR008409	InterPro	Pre-mRNA-splicing factor SPF27
IPR008410	InterPro	Cellulose synthase operon C, C-terminal
IPR008411	InterPro	Bovine immunodeficiency virus surface envelope
IPR008412	InterPro	Bone sialoprotein II
IPR008414	InterPro	Hemolysin BL-binding component
IPR008415	InterPro	Nucleopolyhedrovirus late expression factor 3
IPR008417	InterPro	B-cell receptor-associated protein 29/31
IPR008422	InterPro	Homeobox KN domain
IPR008424	InterPro	Immunoglobulin C2-set
IPR008425	InterPro	Cyclin-dependent kinase inhibitor 3
IPR008426	InterPro	Centromere protein H
IPR008428	InterPro	Chondroitin N-acetylgalactosaminyltransferase
IPR008431	InterPro	Cyclic nucleotide phosphodiesterase
IPR008432	InterPro	Cytochrome c oxidase subunit Vc
IPR008433	InterPro	Cytochrome C oxidase, subunit VIIB
IPR008434	InterPro	Magnesium-protoporphyrin IX monomethyl ester aerobic oxidative cyclase
IPR008436	InterPro	Chlamydia 15kDa cysteine-rich outer membrane
IPR008440	InterPro	Agglutinin-like  protein repeat
IPR008442	InterPro	Propeptide, carboxypeptidase Y
IPR008448	InterPro	DNA-directed RNA polymerase, 7kDa polypeptide, chordopoxviral
IPR008450	InterPro	Chorion S16
IPR008453	InterPro	Clavanin
IPR008455	InterPro	Coiled coil
IPR008456	InterPro	Collagen binding domain
IPR008457	InterPro	Copper resistance D
IPR008461	InterPro	Lycopene cyclase
IPR008463	InterPro	Transcriptional repressor of class III stress genes
IPR008465	InterPro	Dystroglycan
IPR008466	InterPro	Protein phosphatase inhibitor, 1DARPP-32
IPR008467	InterPro	Dynein 1 light intermediate chain
IPR008468	InterPro	DNA methyltransferase 1-associated 1
IPR008469	InterPro	DREPP family
IPR008471	InterPro	MnmC-like methyltransferase
IPR008475	InterPro	Bacterial phospholipase C, C-terminal domain
IPR008501	InterPro	THO complex subunit 7/Mft1
IPR008504	InterPro	ER membrane protein complex subunit 6
IPR008521	InterPro	Magnesium transporter NIPA
IPR008523	InterPro	Lactobacillus phage LBR48, DUF805
IPR008543	InterPro	Uncharacterised protein family Ycf2
IPR008559	InterPro	Uncharacterised conserved protein UCP023322, transmembrane eukaryotic
IPR008564	InterPro	Protein of unknown function DUF846, eukaryotic
IPR008567	InterPro	3-keto-5-aminohexanoate cleavage enzyme
IPR008568	InterPro	Uncharacterised conserved protein UCP010045, transmembrane eukaryotic
IPR008576	InterPro	Protein of unknown function DUF858, methyltransferase-like
IPR008593	InterPro	DNA N-6-adenine-methyltransferase
IPR008594	InterPro	Scavenger mRNA decapping enzyme DcpS/DCS2
IPR008595	InterPro	Sensor DegS
IPR008597	InterPro	Destabilase
IPR008601	InterPro	Cell-cell adhesion
IPR008602	InterPro	Duffy-antigen binding
IPR008603	InterPro	Dynactin p62
IPR008604	InterPro	Microtubule-associated protein 7
IPR008605	InterPro	Extracellular matrix 1
IPR008606	InterPro	Eukaryotic translation initiation factor 4E binding
IPR008608	InterPro	Ectropic viral integration site 2A protein
IPR008609	InterPro	Ebola nucleoprotein
IPR008612	InterPro	Mating pheromone, Euplotes octocarinatus
IPR008614	InterPro	Acidic fibroblast growth factor binding
IPR008626	InterPro	Mediator complex, subunit Med15, fungi
IPR008630	InterPro	Galactosyl transferase
IPR008631	InterPro	Glycogen synthase
IPR008632	InterPro	Nematode fatty acid retinoid binding
IPR008634	InterPro	Gas vesicle protein GvpO
IPR008635	InterPro	Coiled stalk of trimeric autotransporter adhesin
IPR008639	InterPro	Gas vesicle protein GvpC, halobacteria
IPR008640	InterPro	Head domain of trimeric autotransporter adhesin
IPR008648	InterPro	Herpesvirus transcriptional regulator
IPR008649	InterPro	Herpesvirus UL82/UL83
IPR008652	InterPro	Adenovirus type 2, E3A glycoprotein
IPR008656	InterPro	Inositol-tetrakisphosphate 1-kinase
IPR008657	InterPro	Jumping translocation breakpoint
IPR008658	InterPro	Kinesin-associated protein 3
IPR008659	InterPro	Yeast cell wall synthesis Kre9/Knh1, C-terminal
IPR008660	InterPro	Fibroin light chain
IPR008661	InterPro	L6 membrane
IPR008668	InterPro	Virion infectivity factor, Lentivirus
IPR008670	InterPro	Acyl-CoA reductase, LuxC
IPR008671	InterPro	Lycopene cyclase-type, FAD-binding
IPR008672	InterPro	Spindle assembly checkpoint component Mad1
IPR008673	InterPro	Microfibril-associated glycoprotein
IPR008674	InterPro	Non-histone chromosomal MC1
IPR008675	InterPro	Mating factor alpha precursor, N-terminal
IPR008676	InterPro	MRG
IPR008685	InterPro	Centromere protein Mis12
IPR008688	InterPro	ATPase, F0 complex, B chain/subunit B/MI25
IPR008689	InterPro	ATPase, F0 complex, subunit D, mitochondrial
IPR008690	InterPro	Tetrahydromethanopterin S-methyltransferase subunit B
IPR008691	InterPro	19kDa lipoprotein antigen, Mycobacterium
IPR008698	InterPro	NADH:ubiquinone oxidoreductase, B18 subunit
IPR008699	InterPro	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8
IPR008702	InterPro	Nucleopolyhedrovirus P10
IPR008703	InterPro	NADH-quinone reductase, Na(+)-translocating, subunit A
IPR008705	InterPro	Nanos/Xcat2
IPR008710	InterPro	Nicastrin
IPR008715	InterPro	SAM-dependent methyltransferase, NodS-related
IPR008716	InterPro	NodZ
IPR008717	InterPro	Noggin
IPR008718	InterPro	NolX
IPR008721	InterPro	Origin recognition complex, subunit 6
IPR008722	InterPro	Outer membrane porin F
IPR008723	InterPro	RNA-dependent RNA polymerase, orbiviral
IPR008728	InterPro	Elongator complex protein 4
IPR008729	InterPro	Phenolic acid decarboxylase, bacterial
IPR008730	InterPro	Pheromone biosynthesis activating neuropeptide
IPR008731	InterPro	Phosphotransferase system, enzyme I  N-terminal
IPR008732	InterPro	PET122
IPR008733	InterPro	Peroxisomal biogenesis factor 11
IPR008734	InterPro	Phosphorylase kinase alpha/beta subunit
IPR008738	InterPro	Peptidase C27, rubella virus endopeptidase
IPR008739	InterPro	Peptidase C28, foot-and-mouth virus L-proteinase
IPR008740	InterPro	Peptidase C30, Coronavirus endopeptidase
IPR008741	InterPro	Arterivirus papain-like cysteine protease alpha (PCPalpha) domain
IPR008743	InterPro	Arterivirus Nsp2, peptidase C33
IPR008744	InterPro	RNA-directed RNA polymerase, apple chlorotic leaf spot virus
IPR008748	InterPro	Hepatitis E virus, cysteine peptidase
IPR008750	InterPro	Staphopain peptidase C47
IPR008751	InterPro	Peptidase C53, pestivirus Npro
IPR008753	InterPro	Peptidase M13, N-terminal domain
IPR008757	InterPro	Peptidase M6-like, domain
IPR008758	InterPro	Peptidase S28
IPR008760	InterPro	Equine arteritis virus peptidase S32
IPR008766	InterPro	Replication gene A protein
IPR008768	InterPro	Bacteriophage T7 capsid assembly
IPR008770	InterPro	DNA terminal protein Gp3
IPR008771	InterPro	Phi-29-like late genes activator
IPR008772	InterPro	Bacterial phosphonate metabolism, PhnH
IPR008773	InterPro	Phosphonate metabolism protein PhnI
IPR008783	InterPro	Podoplanin
IPR008785	InterPro	Poxvirus A14, virion envelope
IPR008790	InterPro	Poxvirus serine/threonine kinase
IPR008794	InterPro	Proline racemase family
IPR008795	InterPro	Prominin
IPR008796	InterPro	Photosystem I PsaN, reaction centre subunit N
IPR008797	InterPro	Photosystem II PsbQ, oxygen evolving complex
IPR008798	InterPro	Avirulence B/C
IPR008800	InterPro	PufQ cytochrome subunit
IPR008806	InterPro	RNA polymerase III Rpc82, C -terminal
IPR008807	InterPro	ROSMUCR transcriptional regulator
IPR008813	InterPro	Plasmid replication protein, RepL
IPR008814	InterPro	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit Swp1
IPR008816	InterPro	Glycine zipper 2TM domain
IPR008818	InterPro	Rotavirus major outer capsid VP7
IPR008819	InterPro	Rubella capsid
IPR008820	InterPro	Rubella membrane glycoprotein E1
IPR008821	InterPro	Rubella membrane glycoprotein E2
IPR008822	InterPro	Crossover junction endodeoxyribonuclease, RusA-like
IPR008823	InterPro	DNA helicase, Holliday junction RuvB type, C-terminal
IPR008824	InterPro	DNA helicase, Holliday junction RuvB type, N-terminal
IPR008826	InterPro	Selenium-binding protein
IPR008827	InterPro	Synaptonemal complex 1
IPR008829	InterPro	Soluble liver antigen/liver pancreas antigen
IPR008831	InterPro	Mediator complex, subunit Med31
IPR008832	InterPro	Signal recognition particle, SRP9 subunit
IPR008834	InterPro	Salmonella plasmid virulence SpvD
IPR008835	InterPro	Sclerostin/Sclerostin domain-containing protein 1
IPR008836	InterPro	Semenogelin
IPR008837	InterPro	Serendipity locus alpha
IPR008844	InterPro	Spore germination GerAC
IPR008846	InterPro	Staphylococcal hemolytic protein family
IPR008847	InterPro	Suppressor of forked
IPR008849	InterPro	Synaphin
IPR008851	InterPro	Transcription initiation factor IIF, alpha subunit
IPR008853	InterPro	TMEM9
IPR008854	InterPro	TPMT family
IPR008855	InterPro	Translocon-associated
IPR008856	InterPro	Translocon-associated protein subunit beta
IPR008857	InterPro	Thyrotropin-releasing hormone
IPR008858	InterPro	TROVE
IPR008859	InterPro	Thrombospondin, C-terminal
IPR008864	InterPro	Nucleocapsid, Tenuivirus
IPR008865	InterPro	DNA replication terminus site-binding protein
IPR008867	InterPro	Thiazole biosynthesis
IPR008872	InterPro	Insecticidal crystal toxin
IPR008873	InterPro	TraA
IPR008874	InterPro	Enterobacterial TraT complement resistance
IPR008876	InterPro	TraY
IPR008879	InterPro	Coat protein, trichovirus/vitivirus
IPR008880	InterPro	Trigger factor, C-terminal domain
IPR008881	InterPro	Trigger factor, ribosome-binding, bacterial
IPR008882	InterPro	Procyclic acidic repetitive
IPR008883	InterPro	Ubiquitin E2 variant, N-terminal
IPR008888	InterPro	Ustilago B locus mating-type
IPR008895	InterPro	YL1 nuclear
IPR008897	InterPro	Yeast trans-acting factor
IPR008899	InterPro	Zinc finger, piccolo-type
IPR008901	InterPro	Ceramidase
IPR008905	InterPro	Eukaryotic translation initiation factor 3 subunit C, N-terminal domain
IPR008906	InterPro	HAT dimerisation domain, C-terminal
IPR008908	InterPro	Sarcoglycan alphaepsilon
IPR008909	InterPro	DALR anticodon binding
IPR008911	InterPro	Toxin 6
IPR008913	InterPro	Zinc finger, CHY-type
IPR008915	InterPro	Peptidase M50
IPR008917	InterPro	Transcription factor, Skn-1-like, DNA-binding domain
IPR008918	InterPro	Helix-hairpin-helix motif, class 2
IPR008919	InterPro	Retrovirus capsid, N-terminal core
IPR008921	InterPro	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal
IPR008924	InterPro	Methyl-coenzyme M reductase, alpha/beta subunit, C-terminal
IPR008925	InterPro	Aminoacyl-tRNA synthetase, class I, anticodon-binding
IPR008927	InterPro	6-phosphogluconate dehydrogenase, C-terminal-like
IPR008928	InterPro	Six-hairpin glycosidase-like
IPR008932	InterPro	Ribosomal protein L7/L12, oligomerisation
IPR008935	InterPro	Virus capsid protein, alpha-helical
IPR008936	InterPro	Rho GTPase activation protein
IPR008939	InterPro	Lytic transglycosylase, superhelical U-shaped
