id	level	description
56261	fa	(Glycosyl)asparaginase
56267	fa	DmpA-like
56272	fa	Histidine decarboxylase
56277	fa	S-adenosylmethionine decarboxylase
56282	fa	Zn metallo-beta-lactamase
56288	fa	Glyoxalase II (hydroxyacylglutathione hydrolase)
56291	fa	ROO N-terminal domain-like
56301	fa	Purple acid phosphatase-like
56307	fa	5'-nucleotidase (syn. UDP-sugar hydrolase), N-terminal domain
56310	fa	Protein serine/threonine phosphatase
56318	fa	Nitrilase
56323	fa	ADC synthase
56328	fa	Lactate & malate dehydrogenases, C-terminal domain
56350	fa	Lambda integrase-like, catalytic core
56361	fa	Eukaryotic DNA topoisomerase I, catalytic core
56367	fa	SMAD MH1 domain
56372	fa	Plant cytotoxins
56395	fa	Shiga toxin, A-chain
56400	fa	ADP-ribosylating toxins
56416	fa	Poly(ADP-ribose) polymerase, C-terminal domain
56421	fa	Peptide deformylase
56426	fa	Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain
56437	fa	C-type lectin domain
56467	fa	Aerolysin/Pertussis toxin (APT) domain
56472	fa	Invasin/intimin cell-adhesion fragment, C-terminal domain
56477	fa	Link domain
56480	fa	Endostatin
56488	fa	Scavenger receptor cysteine-rich (SRCR) domain
56492	fa	A heparin-binding domain
56497	fa	Fibrinogen C-terminal domain-like
56503	fa	gp120 core
56508	fa	Methionine synthase SAM-binding domain
56513	fa	Nitric oxide (NO) synthase oxygenase domain
56520	fa	Penicillin binding protein dimerisation domain
56525	fa	Oxidoreductase molybdopterin-binding domain
56530	fa	FAH
56535	fa	Aromatic aminoacid monoxygenases, catalytic and oligomerization domains
56543	fa	Substrate-binding domain of HMG-CoA reductase
56549	fa	Conserved core of transcriptional regulatory protein vp16
56554	fa	Insert subdomain of RNA polymerase alpha subunit
56559	fa	Baseplate structural protein gp11
56564	fa	Major capsid protein gp5
56569	fa	Phycoerythrin 545 alpha-subunits
56575	fa	Serpins
56597	fa	Replication terminator protein (Tus)
56602	fa	beta-Lactamase/D-ala carboxypeptidase
56630	fa	ADP ribosyl cyclase-like
56635	fa	Heme-dependent catalases
56646	fa	Medium chain acyl-CoA dehydrogenase, NM (N-terminal and middle) domains
56656	fa	Inositol monophosphatase/fructose-1,6-bisphosphatase-like
56673	fa	DNA polymerase I
56686	fa	Reverse transcriptase
56691	fa	T7 RNA polymerase
56694	fa	RNA-dependent RNA-polymerase
56708	fa	Kanamycin nucleotidyltransferase (KNTase), N-terminal domain
56713	fa	Prokaryotic type I DNA topoisomerase
56720	fa	Type II DNA topoisomerase
56727	fa	DNA topoisomerase IV, alpha subunit
56732	fa	DNA primase DnaG catalytic core
56742	fa	Eukaryotic DNA topoisomerase I, N-terminal DNA-binding fragment
56748	fa	PriA-like
56753	fa	D-aminoacid aminotransferase-like PLP-dependent enzymes
56763	fa	Nickel-iron hydrogenase, large subunit
56771	fa	Nickel-iron hydrogenase, small subunit
56785	fa	HAD-related
56789	fa	YihX-like
56792	fa	Phosphonoacetaldehyde hydrolase-like
56797	fa	Dehydroquinate synthase, DHQS
56802	fa	Acetyl-CoA synthetase-like
56809	fa	Ribosomal protein L1
56816	fa	Sec1/munc18-like (SM) proteins
56822	fa	Hybrid cluster protein (prismane protein)
56827	fa	Upper collar protein gp10 (connector protein)
56832	fa	Orbivirus core
56838	fa	Colicin
56846	fa	Diphtheria toxin, middle domain
56850	fa	delta-Endotoxin (insectocide), N-terminal domain
56855	fa	Bcl-2 inhibitors of programmed cell death
56865	fa	Exotoxin A, middle domain
56895	fa	Aquaporin-like
56910	fa	Fumarate reductase respiratory complex cytochrome b subunit, FrdC
56919	fa	Light-harvesting complex subunits
56926	fa	Outer membrane protein
56932	fa	Outer membrane phospholipase A (OMPLA)
56936	fa	Porin
56942	fa	Maltoporin-like
56948	fa	Ligand-gated protein channel
56955	fa	Outer membrane efflux proteins (OEP)
56960	fa	Leukocidin (pore-forming toxin)
56969	fa	Lipovitellin-phosvitin complex; beta-sheet shell regions
56974	fa	(Pro)aerolysin, pore-forming lobe
56979	fa	Perfringolysin
56984	fa	Viral glycoprotein, central and dimerisation domains
56989	fa	Anthrax protective antigen
56995	fa	Insulin-like
57008	fa	Heat-stable enterotoxin B
57012	fa	Neurotoxin B-IV
57017	fa	Hevein-like agglutinin (lectin) domain
57024	fa	Antimicrobial peptide 2, AC-AMP2
57028	fa	Plant inhibitors of proteinases and amylases
57039	fa	Kalata B1
57042	fa	Cycloviolacin
57045	fa	Circulin A
57049	fa	Gurmarin, a sweet taste-suppressing polypeptide
57052	fa	Antifungal peptide
57056	fa	Agouti-related protein
57060	fa	Conotoxin
57072	fa	Spider toxins
57096	fa	Long-chain scorpion toxins
57116	fa	Short-chain scorpion toxins
57160	fa	Defensin MGD-1
57163	fa	Insect defensins
57170	fa	Plant defensins
57181	fa	Cellulose-binding domain
57185	fa	Growth factor receptor domain
57191	fa	Colipase-like
57197	fa	EGF-type module
57233	fa	Laminin-type module
57236	fa	Follistatin (FS) module N-terminal domain, FS-N
57239	fa	Merozoite surface protein 1 (MSP-1)
57244	fa	Bromelain inhibitor VI (cysteine protease inhibitor)
57248	fa	Bowman-Birk inhibitor, BBI
57257	fa	Elafin-like
57263	fa	Huristasin-like
57270	fa	Hirudin-like
57278	fa	Granulin repeat
57284	fa	PMP inhibitors
57289	fa	Midkine, a heparin-binding growth factor, N-terminal domain
57292	fa	Midkine, a heparin-binding growth factor, C-terminal domain
57297	fa	Amb V allergen
57303	fa	Snake venom toxins
57351	fa	Dendroaspin
57354	fa	Extracellular domain of cell surface receptors
57363	fa	Small Kunitz-type inhibitors & BPTI-like toxins
57386	fa	Soft tick anticoagulant proteins
57393	fa	Defensin
57415	fa	Hairpin loop containing domain
57420	fa	Neurotoxin III (ATX III)
57425	fa	LDL receptor-like module
57430	fa	Crambin-like
57441	fa	Kringle modules
57459	fa	Fibronectin type II module
57468	fa	Ovomucoid domain III-like
57486	fa	Plant proteinase inhibitors
57493	fa	Trefoil
57502	fa	Platelet-derived growth factor-like
57507	fa	Transforming growth factor (TGF)-beta
57520	fa	Neurotrophin
57528	fa	Gonadodropin/Follitropin
57531	fa	Coagulogen
57536	fa	Complement control module/SCR domain
57547	fa	Sea anemone toxin k
57553	fa	Blood coagulation inhibitor (disintegrin)
57562	fa	Methylamine dehydrogenase, L chain
57568	fa	ATI-like
57577	fa	BSTI
57582	fa	TB module/8-cys domain
57587	fa	TNF receptor-like
57594	fa	Heparin-binding domain from vascular endothelial growth factor
57599	fa	Antifungal protein (AGAFP)
57604	fa	Fibronectin type I module
57611	fa	Thyroglobulin type-1 domain
57616	fa	Type X cellulose binding domain, CBDX
57621	fa	Carboxypeptidase inhibitor
57626	fa	Tachycitin
57631	fa	GLA-domain
57643	fa	Cholecystokinin A receptor, N-domain
57648	fa	HIV-1 VPU cytoplasmic domain
57653	fa	HIPIP (high potential iron protein)
57663	fa	Ferredoxin thioredoxin reductase (FTR), catalytic beta chain
57668	fa	Classic zinc finger, C2H2
57697	fa	C2HC finger
57702	fa	Zn2/Cys6 DNA-binding domain
57717	fa	Erythroid transcription factor GATA-1
57721	fa	Nuclear receptor
57736	fa	LIM domain
57743	fa	LASP-1
57746	fa	DNA repair factor XPA DNA- and RPA-binding domain, N-terminal subdomain
57749	fa	Ribosomal protein L24e
57752	fa	Ribosomal protein S14
57757	fa	Retrovirus zinc finger-like domains
57771	fa	Methionyl-tRNA synthetase (MetRS), Zn-domain
57775	fa	Microbial and mitochondrial ADK, insert "zinc finger" domain
57784	fa	Transcriptional factor domain
57792	fa	DNA primase zinc finger
57795	fa	Prokaryotic DNA topoisomerase I, a C-terminal fragment
57799	fa	Casein kinase II beta subunit
57803	fa	Rubredoxin
57813	fa	Desulforedoxin
57818	fa	Cytochrome c oxidase Subunit F
57822	fa	Hypothetical protein MTH1184
57826	fa	Aspartate carbamoyltransferase, Regulatory-chain, C-terminal domain
57830	fa	Ribosomal protein L37ae
57833	fa	Ribosomal protein L37e
57836	fa	Ribosomal protein L44e
57841	fa	Ribosomal protein L36
57846	fa	B-box zinc-binding domain
57851	fa	RING finger domain, C3HC4
57864	fa	Pyk2-associated protein beta ARF-GAP domain
57869	fa	Metallothionein
57880	fa	Zinc domain conserved in yeast copper-regulated transcription factors
57885	fa	Ada DNA repair protein, N-terminal domain (N-Ada 10)
57890	fa	Protein kinase cysteine-rich domain (cys2, phorbol-binding domain)
57899	fa	TFIIH p44 subunit cysteine-rich domain
57904	fa	FYVE, a phosphatidylinositol-3-phosphate binding domain
57911	fa	PHD domain
57918	fa	Zn-binding domains of ADDBP
57925	fa	Inhibitor of apoptosis (IAP) repeat
57934	fa	TAZ domain
57939	fa	DnaJ/Hsp40 cysteine-rich domain
57945	fa	Triple coiled coil domain of C-type lectins
57954	fa	Trimerization domain of TRAF
57960	fa	Leucine zipper domain
57988	fa	Inovirus (filamentous phage) major coat protein
57998	fa	Tropomyosin
58003	fa	Chicken cartilage matrix protein
58007	fa	Assembly domain of cartilage oligomeric matrix protein
58011	fa	Fibrinogen coiled-coil and central regions
58015	fa	Coiled-coil domain of nucleotide exchange factor GrpE
58019	fa	Coiled-coil dimerization domain from cortexillin I
58023	fa	XRCC4, C-terminal oligomerization domain
58027	fa	Delta-sleep-inducing peptide immunoreactive peptide
58031	fa	NSP4 oligomerization domain
58035	fa	Multimerization domain of the phosphoprotein from sendai virus
58039	fa	SNARE fusion complex
58043	fa	Outer membrane lipoprotein
58047	fa	Fibritin
58051	fa	N-terminal coiled coil domain from apc
58055	fa	Tetrabrachion
58060	fa	Tetramerization domain of the Mnt repressor
58065	fa	Influenza hemagglutinin (stalk)
58070	fa	Virus ectodomain
58088	fa	Variant surface glycoprotein (N-terminal domain)
58092	fa	Clostridium neurotoxins, "coiled-coil" domain
58097	fa	Colicin Ia, N-terminal domain
58101	fa	Hemolysin E (HlyE, ClyA, SheA)
58105	fa	Methyl-accepting chemotaxis protein (MCP) signaling domain
58109	fa	Oligomerization domain of hepatitis delta antigen
58114	fa	Apolipoprotein A-I
58120	fa	Ribosome complexes
58124	fa	Large subunit
58132	fa	Small subunit
58137	fa	Helicase
58142	fa	ATP synthase
58148	fa	Electron transport chains
58157	fa	Photosystems
58164	fa	Viruses and virus-receptor complexes
58177	fa	Reovirus components
58182	fa	RNA polymerase
58189	fa	Blood clotting
58195	fa	Microtubule complexes
58200	fa	Computational models partly based on experimental data
58209	fa	Proteins of incorrect, partial and unknown sequence
58234	fa	Gramicidin
58237	fa	Peptaibol
58245	fa	Actagardine
58248	fa	Mersacidin
58256	fa	Insect defense peptide thanatin
58259	fa	Androctonin
58262	fa	theta defensin-like
58265	fa	Lactoferricin B (lfcinb)
58270	fa	Magainin
58280	fa	Microcin J25
58285	fa	Peptide hormones
58309	fa	delta-Toxin
58314	fa	PSP1-like
58323	fa	30S ribosomal protein THX
58327	fa	HIV-1 REV fragments
58331	fa	RSG-1.2 peptide
58335	fa	TAT peptides
58340	fa	Box B RNA-binding N peptide
58345	fa	HTLV-1 peptide
58350	fa	DNA-binding domains of HMG-I(Y)
58355	fa	VPR protein fragments
58360	fa	Inactivation gate of potassium and sodium channels
58370	fa	Coagulation factor VIII, membrane-binding peptide
58375	fa	Phosphocholine cytidylyltransferase membrane-binding peptides
58380	fa	Parathyroid hormone fragments (residues between 1 and 39)
58386	fa	Corticotropin releasing hormone
58391	fa	Liposaccharide-binding protein CAP18 (residues 106-137)
58396	fa	Polymorphic antigen SPAM-H1 (residues 90-127)
58401	fa	Mellitin-like toxins
58406	fa	Tertiapin
58411	fa	Antifreeze polypeptide HPLC-6
58416	fa	Troponin I fragments
58422	fa	Pilin fragments
58429	fa	RP71935
58434	fa	Atrial natriuretic peptide
58439	fa	Compstatin
58444	fa	Membrane-bound antimicrobial peptides
58451	fa	Endothelin-like
58459	fa	Heat-stable enterotoxin (HSE)
58466	fa	mu-conotoxin
58471	fa	alpha-conotoxin
58488	fa	Alpha-a-conotoxin
58491	fa	psi-conotoxin
58496	fa	Conantokin G (conatoxin G)
58499	fa	Conantokin-T
58504	fa	Contryphan-R
58509	fa	Immunodominant region of protein G of BRSV
58514	fa	Bradykinin
58519	fa	Transmembrane helical fragments
58557	fa	Ferredoxin chloroplastic transit peptide
58561	fa	Vacuolar targeting peptide from NA-PROPI (residues 29-54)
58565	fa	Microcin leader peptide
58570	fa	Phospholamban fragments
58576	fa	Fragments of bowman-birk inhibitor
58581	fa	Fragments of apolipoproteins
58595	fa	Transactivation protein TAT
58601	fa	Proline pipe
58606	fa	Amyloid peptides
58611	fa	Gelsolin fragment (residues 150-169)
58616	fa	Acetylcholine receptor fragment (residues alpha 67-76)
58621	fa	Thrombomodulin EGF domain fragment (residues 409-426)
58631	fa	Capsid protein major homology region peptide analog
58637	fa	CD4 and CD8 receptor regions
58642	fa	Heparin binding site of non collagenous domain I (nc1) of collagen facit xiv
58647	fa	GroES fragments
58652	fa	cAMP and cGMP phosphodiesterase (PDE) fragments
58659	fa	HIV-1 Nef protein fragments
58664	fa	HIV-1 envelope gp120 protein fragments
58669	fa	Hepatitis C virus N-terminal capsid protein fragment 2-45
58674	fa	P27(KIP1) fragment 22-106
58679	fa	Transducin alpha-1 subunit rhodopsin binding domain (res. 340-350)
58684	fa	alpha-lactalbumin peptide model
58689	fa	Coat protein-binding domain of bacteriophage P22 scaffolding protein
58694	fa	Immunoreceptor tyrosine kinase activation motif, ITAM
58699	fa	Integrin fragments
58704	fa	Human glutathione reductase (HGR) inhibitor
58709	fa	Small subunit C-terminal inhibitory peptide of ribonucleotide reductase
58714	fa	Histone H3 C-terminal fragment 130-135
58719	fa	Smad-binding domain of Sara
58724	fa	Peptide derived from p-21 activated kinase
58730	fa	pak1 autoregulatory domain
58735	fa	Translocated intimin receptor (tir) intimin-binding domain
58740	fa	Fragments of the L-type calcium channel alpha subunit Cav.1 (dihydropyridine receptor)
58745	fa	Tumor suppressor p53 fragments
58750	fa	FxFG nucleoporin repeats
58755	fa	beta-Catenine bound non-globular protein regions
58760	fa	Synaptobrevin-II fragments
58765	fa	VMIP-II fragment
58770	fa	Papillomavirus e6-interacting peptide of e6ap
58775	fa	Isolated insulin B-chain
58780	fa	N-terminal hairpin of ubiquitin (residues 1-17)
58785	fa	alpha-helical hairpin of p8mtcp1
58791	fa	Hybrid and chimeric proteins
58800	fa	Amphiphilic (amphipathic) alpha helix
58807	fa	Collagen-like peptides
58814	fa	Coiled serine
58824	fa	Designed heterodimeric coiled-coil
58829	fa	Thermostable heterotrimeric coiled coil
58834	fa	Designed four-helix bundle protein
58841	fa	Designed single chain three-helix bundle
58848	fa	Peptide f (amphiphilic octadecapeptide)
58853	fa	Retro-GCN4 leucine zipper
58858	fa	Zinc finger design
58865	fa	Protein A Ig(Fc)-binding domain mimics
58870	fa	Zinc finger based beta-beta-alpha motif
58879	fa	helix-turn-helix motif
58884	fa	alpha2d
58889	fa	Right-handed coiled coil
58894	fa	Erythropoietin (EPO) mimetic peptides
58899	fa	IL-1 receptor type 1 antagonist peptide AF10847
58904	fa	Octreotide (Sandostatine), a somatostatine analogue
58909	fa	Calmodulin
58914	fa	WW domain-based designs
58919	fa	Potassium channel toxin hstx1
58922	fa	Mini-protein reproducing the core of the CD4 surface
58927	fa	Inhibitor of mammalian ribonucleotide reductase
63379	fa	MarR-like transcriptional regulators
63381	fa	Ferredoxin reductase FAD-binding domain-like
63389	fa	C-terminal fragment of thermolysin
63392	fa	Nitrosocyanin
63412	fa	MPP-like
63419	fa	MurE/MurF N-terminal domain
63423	fa	TS-N domain
63427	fa	MMP N-terminal domain
63434	fa	Fumarylacetoacetate hydrolase, FAH, N-terminal domain
63447	fa	Type I dockerin domain
63452	fa	LEM domain
63475	fa	Plant O-methyltransferase, N-terminal domain
63480	fa	C-terminal domain of the rap74 subunit of TFIIF
63483	fa	DEP domain
63492	fa	BAG domain
63502	fa	Frizzled cysteine-rich domain
63512	fa	Chemotaxis protein CheA P1 domain
63516	fa	Outer surface protein C (OspC)
63521	fa	PTS-regulatory domain, PRD
63535	fa	apo-D-alanyl carrier protein
63550	fa	Penta-EF-hand proteins
63563	fa	RNA polymerase omega subunit
63566	fa	DNA-binding domain (fragment?) of the TraM protein
63571	fa	PABC (PABP) domain
63588	fa	Glycosyltransferase family 36 C-terminal domain
63593	fa	Flagellar transcriptional activator FlhD
63596	fa	vp6, the major capsid protein of group A rotavirus
63601	fa	Telomeric repeat binding factor (TRF) dimerisation domain
63608	fa	Leukotriene A4 hydrolase C-terminal domain
63611	fa	Pumilio repeat
63614	fa	Regulatory subunit H of the V-type ATPase
63627	fa	Heme oxygenase HemO (PigA)
63630	fa	Prokaryotic phospholipase A2
63677	fa	Family 9 carbohydrate-binding module, CBD9
63680	fa	PapG adhesin receptor-binding domain
63693	fa	Antifungal protein AFP1
63698	fa	Olfactory marker protein
63701	fa	Prokaryotic PEBP-like proteins
63708	fa	Ganglioside M2 (gm2) activator
63713	fa	Nicotinic receptor ligand binding domain-like
63725	fa	Anemone pore-forming cytolysin
63733	fa	Glycosyltransferase family 36 N-terminal domain
63738	fa	Leukotriene A4 hydrolase N-terminal domain
63749	fa	Tudor domain
63764	fa	SAND domain
63767	fa	The laminin-binding domain of agrin
63783	fa	Riboflavin synthase
63801	fa	ATP sulfurylase N-terminal domain
63818	fa	Sortase
63826	fa	YWTD domain
63830	fa	SGL-like
63841	fa	Ribonuclease domain of colicin E3
63849	fa	Cell-division inhibitor MinC, C-terminal domain
63855	fa	Gab protein (hypothetical protein YgaT)
63858	fa	Type II Proline 3-hydroxylase (proline oxidase)
63863	fa	Thiamin pyrophosphokinase, substrate-binding domain
63868	fa	MoeA C-terminal domain-like
63873	fa	Translationally controlled tumor protein TCTP (histamine-releasing factor)
63878	fa	Methuselah ectodomain
63883	fa	MoeA N-terminal region -like
63888	fa	P-domain of calnexin/calreticulin
63893	fa	Pyridoxine 5'-phosphate synthase
63912	fa	1,4-beta-N-acetylmuraminidase
63917	fa	Dihydroorotase
63944	fa	Potassium channel NAD-binding domain
63955	fa	BRCT domain
63966	fa	Precorrin-8X methylmutase CbiC/CobH
63971	fa	Inosicase
63976	fa	Pantothenate synthetase (Pantoate-beta-alanine ligase, PanC)
63979	fa	ATP sulfurylase catalytic domain
63984	fa	Sir2 family of transcriptional regulators
63993	fa	Dipeptide transport protein
64000	fa	Thiamin pyrophosphokinase, catalytic domain
64006	fa	Undecaprenyl diphosphate synthase
64011	fa	ATP sulfurylase C-terminal domain
64044	fa	Cell-division inhibitor MinC, N-terminal domain
64077	fa	MTH938-like
64080	fa	Hjc-like
64089	fa	BadF/BadG/BcrA/BcrD-like
64095	fa	Germination protease
64103	fa	MoeA central domain-like
64111	fa	Plant O-methyltransferase, C-terminal domain
64117	fa	tRNA(1-methyladenosine) methyltransferase-like
64131	fa	alpha-1,3-galactosyltransferase-like
64136	fa	N-acetylglucosaminyltransferase I
64147	fa	ADP-specific Phosphofructokinase/Glucokinase
64154	fa	YjeF N-terminal domain-like
64159	fa	2,3-Bisphosphoglycerate-independent phosphoglycerate mutase, substrate-binding domain
64162	fa	2,3-Bisphosphoglycerate-independent phosphoglycerate mutase, catalytic domain
64168	fa	SurE-like
64178	fa	Gtf glycosyltransferase
64183	fa	Manganese-dependent inorganic pyrophosphatase (family II)
64186	fa	HPr kinase HprK C-terminal domain
64198	fa	AICAR transformylase domain of bifunctional purine biosynthesis enzyme ATIC
64211	fa	Head-to-tail joining protein W, gpW
64225	fa	PB1 domain
64235	fa	Photosystem I subunit PsaD
64244	fa	Domain G2 of nidogen-1
64257	fa	Methylmalonyl-CoA epimerase
64264	fa	Prokaryotic ribosomal protein L17
64269	fa	PX domain
64276	fa	Splicing factor U2AF subunits
64281	fa	Mevalonate 5-diphosphate decarboxylase
64284	fa	Cholesterol oxidase
64289	fa	Chorismate lyase
64294	fa	Autoinducer-2 production protein LuxS
64311	fa	RBP11/RpoL
64326	fa	TonB
64332	fa	Replication initiation protein E1
64335	fa	Fungal zinc peptidase
64338	fa	Leukotriene A4 hydrolase catalytic domain
64357	fa	Synatpobrevin N-terminal domain
64362	fa	Anion transport protein, cytoplasmic domain
64369	fa	IPP isomerase-like
64372	fa	3,4-dihydroxy-2-butanone 4-phosphate synthase, DHBP synthase, RibB
64377	fa	YlxR-like
64380	fa	Dimethylarginine dimethylaminohydrolase DDAH
64384	fa	Cell-division protein ZipA, C-terminal domain
64388	fa	Phoshatidylinositol transfer protein, PITP
64391	fa	Phospholipase D
64398	fa	Hsp33 domain
64408	fa	MHCK/EF2 kinase
64411	fa	APH phosphotransferases
64418	fa	Holo-(acyl carrier protein) synthase ACPS
64422	fa	Inositol polyphosphate 5-phosphatase (IPP5)
64427	fa	DNA double-strand break repair nuclease
64433	fa	Carbamilase
64439	fa	Type 1 cytotoxic necrotizing factor, catalytic domain
64450	fa	YopH tyrosine phosphatase N-terminal domain
64466	fa	Outer capsid protein sigma 3
64480	fa	dsRNA phage RNA-dependent RNA-polymerase
64485	fa	RNA-polymerase beta
64490	fa	RNA-polymerase beta-prime
64497	fa	DNA-binding domain of intron-encoded endonucleases
64511	fa	Phosphoserine phosphatase
64514	fa	Carbon monoxide dehydrogenase
64519	fa	Phase 1 flagellin
64541	fa	EGF-like domain of nidogen-1
64547	fa	Satiety factor CART (cocaine and amphetamine regulated transcript)
64556	fa	Anti-platelet protein
64572	fa	Cellulose docking domain, dockering
64576	fa	RBP12 subunit of RNA polymerase II
64587	fa	C-terminal domain of ProRS
64594	fa	Intermediate filament protein, coiled coil region
64599	fa	Arfaptin, Rac-binding fragment
64603	fa	F1 ATPase inhibitor, IF1, C-terminal domain
64608	fa	Multidrug resistance ABC transporter
64613	fa	Bacteriophage HK97 procapsid (prohead II)
64618	fa	Muscle protein complexes
64633	fa	Influenza hemagglutinin fragments
64640	fa	Syndecan-4 cytoplasmic domain
64645	fa	Pituitary adenylate cyclase activating polypeptide, pacap21
64650	fa	Cholecystokinin receptor fragments
64655	fa	Trypsin inhibitor SFTIf-1
64660	fa	Ribosomal protein L10
64675	fa	TH (toxin hand)-motif beta-sheet mini-protein designs
64684	fa	Integrin-binding RGD peptide
64689	fa	Peptide antagonists of IGF-1
64694	fa	beta-hairpin design
64705	fa	Hairpin peptide
68901	fa	Cytidylytransferase
68907	fa	SAP domain
68913	fa	Rho termination factor, N-terminal domain
68915	fa	Recombination endonuclease VII, N-terminal domain
68919	fa	Recombination endonuclease VII, C-terminal and dimerization domains
68924	fa	PEP carboxykinase N-terminal domain
68931	fa	Protein-L-isoaspartyl O-methyltransferase, C-terminal domain
68933	fa	Tail specific protease PDZ domain
68952	fa	Quinoprotein alcohol dehydrogenase, C-terminal domain
68956	fa	Quinohemoprotein amine dehydrogenase A chain, domains 1 and 2
68967	fa	Lrp/AsnC-like transcriptional regulator N-terminal domain
68973	fa	TAP-C domain-like
68990	fa	Hemolysin expression modulating protein HHA
68994	fa	FAT domain of focal adhesion kinase
69001	fa	FAD-dependent thiol oxidase
69009	fa	RecG, N-terminal domain
69013	fa	alpha-ketoacid dehydrogenase kinase, N-terminal domain
69026	fa	Hypothetical protein MTH865
69037	fa	Bcr-Abl oncoprotein oligomerization domain
69044	fa	RNA polymerase II subunit RBP4 (RpoF)
69048	fa	Hypothetical protein YjbJ
69051	fa	EIAV matrix antigen
69056	fa	1-deoxy-D-xylulose-5-phosphate reductoisomerase, C-terminal domain
69061	fa	Arp2/3 complex 21 kDa subunit ARPC3
69066	fa	RNase III catalytic domain-like
69071	fa	Anti-sigma factor AsiA
69076	fa	Glutamyl tRNA-reductase dimerization domain
69084	fa	Ketopantoate reductase PanE
69094	fa	Transcription factor MalT domain III
69100	fa	Ran-GTPase activating protein 1 (RanGAP1), C-terminal domain
69104	fa	Arp2/3 complex 16 kDa subunit ARPC5
69113	fa	Trichodiene synthase
69119	fa	AhpD
69126	fa	Nuclear receptor coactivator interlocking domain
69132	fa	Quinohemoprotein amine dehydrogenase C chain
69180	fa	Integrin domains
69190	fa	PBP5 C-terminal domain-like
69198	fa	SIAH, seven in absentia homolog
69204	fa	Nucleoplasmin-like core domain
69210	fa	APC10-like
69213	fa	Family 6 carbohydrate binding module, CBM6
69216	fa	CBM15
69219	fa	Family 17 carbohydrate binding module, CBM17
69222	fa	PepX C-terminal domain-like
69225	fa	Reovirus attachment protein sigma 1 head domain
69236	fa	Calnexin/calreticulin
69242	fa	Transcriptional repressor protein KorB
69250	fa	PWWP domain
69256	fa	gp4 N-terminal domain-like
69259	fa	RecG "wedge" domain
69280	fa	Baseplate protein-like
69288	fa	Urease metallochaperone UreE, N-terminal domain
69299	fa	Quinohemoprotein amine dehydrogenase A chain, domain 3
69305	fa	Tricorn protease N-terminal domain
69309	fa	Quinohemoprotein amine dehydrogenase B chain
69315	fa	beta-lactamase inhibitor protein-II, BLIP-II
69319	fa	Integrin alpha N-terminal domain
69323	fa	Tricorn protease domain 2
69333	fa	iota-carrageenase
69337	fa	Alpha subunit of glutamate synthase, C-terminal domain
69341	fa	C-terminal domain of adenylylcyclase associated protein
69350	fa	Middle part of short tail fibre protein gp12
69353	fa	Tail-associated lysozyme gp5, C-terminal domain
69356	fa	Reovirus attachment protein sigma 1
69361	fa	Cell wall binding repeat
69370	fa	Cloacin translocation domain
69373	fa	Cytosine deaminase
69387	fa	Bee venom hyaluronidase
69390	fa	Cytosine deaminase catalytic domain
69427	fa	UDP-galactopyranose mutase, N-terminal domain
69433	fa	Leucine rich effector protein YopM
69467	fa	Probable phosphatase YrbI
69496	fa	Helicase-like "domain" of reverse gyrase
69501	fa	DTD-like
69509	fa	Single-domain sulfurtransferase
69518	fa	ArsC-like
69525	fa	Restriction endonuclease HincII
69533	fa	Mitochondrial resolvase ydc2 catalytic domain
69544	fa	Hypothetical protein HI0319 (YecO)
69547	fa	Arylamine N-methyltransferase
69550	fa	Guanidinoacetate methyltransferase
69557	fa	Spermidine synthase
69560	fa	Mycolic acid cyclopropane synthase
69565	fa	Pyridoxal-dependent decarboxylase
69573	fa	Molybdenum cofactor biosynthesis protein MoeB
69581	fa	PepX catalytic domain-like
69584	fa	Thioesterase domain of polypeptide, polyketide and fatty acid synthases
69594	fa	Glycerol-3-phosphate (1)-acyltransferase
69599	fa	mono-SIS domain
69602	fa	L-histidinol dehydrogenase HisD
69619	fa	HemD-like
69636	fa	Type III secretory system chaperone
69646	fa	Arp2/3 complex subunits
69653	fa	DNA-binding C-terminal domain of the transcription factor MotA
69670	fa	UDP-galactopyranose mutase
69688	fa	Integrin beta tail domain
69696	fa	SRP19
69706	fa	Transcription factor NusA, N-terminal domain
69722	fa	DsrC, the gamma subunit of dissimilatory sulfite reductase
69733	fa	Lrp/AsnC-like transcriptional regulator C-terminal domain
69738	fa	Urease metallochaperone UreE, C-terminal domain
69743	fa	Glutamyl tRNA-reductase catalytic, N-terminal domain
69746	fa	Pseudouridine synthase II TruB
69755	fa	Ribosome binding protein Y (YfiA homologue)
69762	fa	GTP cyclohydrolase I feedback regulatory protein, GFRP
69766	fa	IpsF-like
69775	fa	Anthrax toxin lethal factor, N- and C-terminal domains
69787	fa	YggU-like
69797	fa	Thymidylate synthase-complementing protein Thy1
69804	fa	alpha-ketoacid dehydrogenase kinase, C-terminal domain
69815	fa	Tyrosyl-DNA phosphodiesterase TDP1
69820	fa	MTH1598-like
69849	fa	LCCL domain
69865	fa	Argininosuccinate synthetase, C-terminal domain
69868	fa	Virulence effector SptP domain
69887	fa	Adenylylcyclase toxin (the edema factor)
69892	fa	Iron-containing alcohol dehydrogenase
69904	fa	NSP3 homodimer
69909	fa	Membrane penetration protein mu1
69912	fa	Clc chloride channel
69918	fa	Outer membrane protease OMPT
69923	fa	Head and neck region of the ectodomain of NDV fusion glycoprotein
69930	fa	Insect toxins
