"term_id"	"nAnno"	"nGroup"	"nOverlap"	"zscore"	"pvalue"	"adjp"	"term_name"	"term_namespace"	"term_distance"	"members"
"GO:0006164"	179	43	7	0.164	0.34	0.63	"purine nucleotide biosynthetic process"	"biological_process"	" 6"	"48552,46984,54076,89811,47266,64546,88633"
"GO:0019049"	80	43	3	0.0259	0.34	0.63	"evasion or tolerance of host defenses by virus"	"biological_process"	" 7"	"54076,54117,47266"
"GO:0008052"	80	43	3	0.0259	0.34	0.63	"sensory organ boundary specification"	"biological_process"	" 7"	"89811,82931,75399"
"GO:0007314"	256	43	10	0.201	0.34	0.63	"oocyte anterior/posterior axis specification"	"biological_process"	" 8"	"54117,89811,47266,47686,82931,57593,57630,75399,82671,63600"
"GO:0009125"	386	43	15	0.24	0.34	0.63	"nucleoside monophosphate catabolic process"	"biological_process"	" 8"	"109805,48552,50904,54117,89811,47266,82931,57581,57593,57630,161256,75399,64546,88633,118220"
"GO:0018202"	80	43	3	0.0259	0.34	0.63	"peptidyl-histidine modification"	"biological_process"	" 8"	"54117,109640,57630"
"GO:0055013"	104	43	4	0.0842	0.34	0.63	"cardiac muscle cell development"	"biological_process"	" 8"	"47266,82931,82936,47353"
"GO:0006793"	847	43	32	0.239	0.35	0.63	"phosphorus metabolic process"	"biological_process"	" 3"	"109805,48552,46984,58006,100957,54076,54098,57055,159141,50904,54117,89811,111479,47266,47686,82931,57944,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0045087"	105	43	4	0.0638	0.35	0.63	"innate immune response"	"biological_process"	" 3"	"54117,47353,57630,63600"
"GO:0051239"	987	43	37	0.22	0.35	0.63	"regulation of multicellular organismal process"	"biological_process"	" 3"	"57392,109805,48552,46984,55044,58006,100957,54076,49594,54098,160088,57055,50904,110035,54117,89811,111479,47266,47686,82931,57944,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,63600"
"GO:0061439"	105	43	4	0.0638	0.35	0.63	"kidney vasculature morphogenesis"	"biological_process"	" 3"	"54076,54117,47266,57630"
"GO:0007309"	259	43	10	0.158	0.35	0.64	"oocyte axis specification"	"biological_process"	" 4"	"54117,89811,47266,47686,82931,57593,57630,75399,82671,63600"
"GO:0042360"	106	43	4	0.0436	0.35	0.64	"vitamin E metabolic process"	"biological_process"	" 4"	"82931,57593,75399,82671"
"GO:0030149"	105	43	4	0.0638	0.35	0.63	"sphingolipid catabolic process"	"biological_process"	" 5"	"54076,47266,57593,57630"
"GO:0034123"	105	43	4	0.0638	0.35	0.63	"positive regulation of toll-like receptor signaling pathway"	"biological_process"	" 5"	"48552,89811,47266,57593"
"GO:0043604"	155	43	6	0.123	0.35	0.63	"amide biosynthetic process"	"biological_process"	" 5"	"48552,54117,47266,82931,57593,57630"
"GO:0002456"	106	43	4	0.0436	0.35	0.64	"T cell mediated immunity"	"biological_process"	" 5"	"89811,82931,57593,75399"
"GO:0003156"	81	43	3	0.00315	0.35	0.63	"regulation of organ formation"	"biological_process"	" 6"	"54117,47266,75399"
"GO:0006812"	388	43	15	0.216	0.35	0.63	"cation transport"	"biological_process"	" 6"	"100957,54076,110035,54117,89811,47266,82931,57581,57593,47353,109640,75399,69125,88633,118220"
"GO:0086002"	105	43	4	0.0638	0.35	0.63	"regulation of cardiac muscle cell action potential involved in contraction"	"biological_process"	" 6"	"54117,111479,47266,75399"
"GO:0046466"	105	43	4	0.0638	0.35	0.63	"membrane lipid catabolic process"	"biological_process"	" 6"	"54076,47266,57593,57630"
"GO:0035303"	155	43	6	0.123	0.35	0.63	"regulation of dephosphorylation"	"biological_process"	" 7"	"54117,89811,47266,57581,57593,57630"
"GO:0007521"	106	43	4	0.0436	0.35	0.64	"muscle cell fate determination"	"biological_process"	" 7"	"47266,82936,57630,69125"
"GO:0006885"	81	43	3	0.00315	0.35	0.63	"regulation of pH"	"biological_process"	" 8"	"58006,47266,88633"
"GO:0009126"	336	43	13	0.198	0.35	0.63	"purine nucleoside monophosphate metabolic process"	"biological_process"	" 8"	"109805,48552,54076,50904,54117,89811,47266,82931,57593,161256,75399,64546,118220"
"GO:0046958"	181	43	7	0.132	0.35	0.63	"nonassociative learning"	"biological_process"	" 8"	"54117,89811,47266,82931,57593,75399,118220"
"GO:0032446"	232	43	9	0.164	0.35	0.63	"protein modification by small protein conjugation"	"biological_process"	" 8"	"57055,54117,89811,47266,82931,57593,75399,88633,118220"
"GO:0008358"	258	43	10	0.172	0.35	0.63	"maternal determination of anterior/posterior axis, embryo"	"biological_process"	"10"	"54117,89811,47266,47686,82931,57593,57630,75399,82671,63600"
"GO:0044765"	877	43	33	0.207	0.36	0.64	"single-organism transport"	"biological_process"	" 2"	"57392,48552,46984,55044,58006,100957,54076,49594,57055,50904,110035,54117,89811,111479,47266,82931,57944,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,63600"
"GO:0032880"	497	43	19	0.196	0.36	0.64	"regulation of protein localization"	"biological_process"	" 4"	"48552,46984,55044,58006,100957,54076,57055,110035,54117,89811,47266,82931,57581,57593,57630,75399,64546,118220,81327"
"GO:0080090"	877	43	33	0.207	0.36	0.64	"regulation of primary metabolic process"	"biological_process"	" 4"	"57392,48552,46984,58002,58006,100957,54076,54098,50904,54117,89811,111479,47266,47686,82931,57944,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:0044723"	313	43	12	0.15	0.36	0.65	"single-organism carbohydrate metabolic process"	"biological_process"	" 4"	"48552,100957,54076,89811,47266,57944,57581,57593,57630,75399,69125,118220"
"GO:0051223"	496	43	19	0.208	0.36	0.64	"regulation of protein transport"	"biological_process"	" 5"	"48552,46984,55044,58006,100957,54076,57055,110035,54117,89811,47266,82931,57581,57593,57630,75399,64546,118220,81327"
"GO:0070201"	496	43	19	0.208	0.36	0.64	"regulation of establishment of protein localization"	"biological_process"	" 5"	"48552,46984,55044,58006,100957,54076,57055,110035,54117,89811,47266,82931,57581,57593,57630,75399,64546,118220,81327"
"GO:0086001"	183	43	7	0.0998	0.36	0.64	"regulation of cardiac muscle cell action potential"	"biological_process"	" 5"	"54117,89811,111479,47266,75399,82671,118220"
"GO:0086004"	107	43	4	0.0236	0.36	0.64	"regulation of cardiac muscle cell contraction"	"biological_process"	" 5"	"54117,111479,47266,75399"
"GO:0045446"	82	43	3	-0.0193	0.36	0.64	"endothelial cell differentiation"	"biological_process"	" 5"	"54117,89811,69125"
"GO:0008643"	82	43	3	-0.0193	0.36	0.64	"carbohydrate transport"	"biological_process"	" 5"	"82931,75399,88633"
"GO:0009967"	365	43	14	0.169	0.36	0.64	"positive regulation of signal transduction"	"biological_process"	" 5"	"48552,58002,54076,54117,89811,47266,82931,57581,57593,57630,75399,64546,88633,81327"
"GO:0014706"	260	43	10	0.144	0.36	0.64	"striated muscle tissue development"	"biological_process"	" 5"	"47266,82931,82936,57593,47353,57630,75399,64546,82671,63600"
"GO:0009189"	313	43	12	0.15	0.36	0.65	"deoxyribonucleoside diphosphate biosynthetic process"	"biological_process"	" 9"	"46984,100957,159141,54117,89811,47266,57953,57581,57593,57630,75399,88633"
"GO:0061327"	107	43	4	0.0236	0.36	0.64	"anterior Malpighian tubule development"	"biological_process"	" 9"	"54076,54117,57593,118220"
"GO:0061358"	107	43	4	0.0236	0.36	0.64	"negative regulation of Wnt protein secretion"	"biological_process"	" 9"	"54076,54117,57593,118220"
"GO:0006810"	879	43	33	0.181	0.37	0.65	"transport"	"biological_process"	" 3"	"57392,48552,46984,55044,58006,100957,54076,49594,57055,50904,110035,54117,89811,111479,47266,82931,57944,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,63600"
"GO:0042710"	134	43	5	0.0222	0.37	0.65	"biofilm formation"	"biological_process"	" 3"	"54117,47266,82931,57593,57630"
"GO:0032231"	108	43	4	0.00368	0.37	0.65	"regulation of actin filament bundle assembly"	"biological_process"	" 4"	"47266,57593,75399,69125"
"GO:0086036"	185	43	7	0.0679	0.37	0.65	"regulation of cardiac muscle cell membrane potential"	"biological_process"	" 4"	"54117,89811,111479,47266,75399,82671,118220"
"GO:2000021"	133	43	5	0.0403	0.37	0.65	"regulation of ion homeostasis"	"biological_process"	" 4"	"89811,82931,57581,82671,118220"
"GO:0009059"	633	43	24	0.186	0.37	0.65	"macromolecule biosynthetic process"	"biological_process"	" 4"	"109805,48552,58006,100957,54076,54098,50904,110035,54117,89811,111479,47266,82931,57944,57581,57593,47353,57630,161256,75399,57288,69125,88633,118220"
"GO:0023056"	366	43	14	0.156	0.37	0.65	"positive regulation of signaling"	"biological_process"	" 4"	"48552,58002,54076,54117,89811,47266,82931,57581,57593,57630,75399,64546,88633,81327"
"GO:0034728"	108	43	4	0.00368	0.37	0.65	"nucleosome organization"	"biological_process"	" 5"	"89811,57581,57593,75399"
"GO:0043413"	83	43	3	-0.0415	0.37	0.65	"macromolecule glycosylation"	"biological_process"	" 5"	"48552,54076,89811"
"GO:0048636"	159	43	6	0.0548	0.37	0.65	"positive regulation of muscle organ development"	"biological_process"	" 5"	"54117,89811,111479,47266,82931,57630"
"GO:0051169"	133	43	5	0.0403	0.37	0.65	"nuclear transport"	"biological_process"	" 6"	"58006,54117,89811,47266,82931"
"GO:0042693"	108	43	4	0.00368	0.37	0.65	"muscle cell fate commitment"	"biological_process"	" 6"	"47266,82936,57630,69125"
"GO:0044415"	83	43	3	-0.0415	0.37	0.65	"evasion or tolerance of host defenses"	"biological_process"	" 7"	"54076,54117,47266"
"GO:0048667"	446	43	17	0.163	0.37	0.65	"cell morphogenesis involved in neuron differentiation"	"biological_process"	" 7"	"100957,54117,89811,47266,47686,82931,57944,82936,57593,47353,109640,57630,64546,82671,69125,88633,63600"
"GO:0032232"	108	43	4	0.00368	0.37	0.65	"negative regulation of actin filament bundle assembly"	"biological_process"	" 7"	"47266,57593,75399,69125"
"GO:0000041"	158	43	6	0.0717	0.37	0.65	"transition metal ion transport"	"biological_process"	" 8"	"100957,54076,47266,57593,69125,88633"
"GO:0051492"	108	43	4	0.00368	0.37	0.65	"regulation of stress fiber assembly"	"biological_process"	" 8"	"47266,57593,75399,69125"
"GO:0016578"	158	43	6	0.0717	0.37	0.65	"histone deubiquitination"	"biological_process"	" 9"	"48552,54117,47266,82931,57593,57630"
"GO:0051497"	108	43	4	0.00368	0.37	0.65	"negative regulation of stress fiber assembly"	"biological_process"	" 9"	"47266,57593,75399,69125"
"GO:0051234"	881	43	33	0.155	0.38	0.66	"establishment of localization"	"biological_process"	" 1"	"57392,48552,46984,55044,58006,100957,54076,49594,57055,50904,110035,54117,89811,111479,47266,82931,57944,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,63600"
"GO:0044238"	1049	43	39	0.112	0.38	0.65	"primary metabolic process"	"biological_process"	" 2"	"57392,109805,48552,46984,55044,58006,100957,54076,49594,54098,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:0001775"	502	43	19	0.138	0.38	0.66	"cell activation"	"biological_process"	" 3"	"48552,49594,54098,159141,54117,89811,111479,47266,47686,82931,82936,57953,57593,57630,75399,82671,69125,88633,118220"
"GO:0050817"	237	43	9	0.0915	0.38	0.65	"coagulation"	"biological_process"	" 3"	"49594,54117,89811,47266,82936,57581,57630,82671,69125"
"GO:0060438"	84	43	3	-0.0635	0.38	0.65	"trachea development"	"biological_process"	" 3"	"47266,57630,118220"
"GO:0010092"	110	43	4	-0.0356	0.38	0.66	"specification of organ identity"	"biological_process"	" 3"	"54076,89811,47266,57593"
"GO:1901569"	110	43	4	-0.0356	0.38	0.66	"fatty acid derivative catabolic process"	"biological_process"	" 4"	"54117,89811,82931,75399"
"GO:0002694"	609	43	23	0.15	0.38	0.66	"regulation of leukocyte activation"	"biological_process"	" 4"	"57392,48552,46984,55044,100957,54076,54117,89811,111479,47266,82931,57581,57593,47353,109640,57630,75399,64546,82671,57288,88633,118220,63600"
"GO:0009893"	608	43	23	0.162	0.38	0.65	"positive regulation of metabolic process"	"biological_process"	" 4"	"48552,58002,58006,100957,54076,54098,50904,54117,89811,111479,47266,47686,82931,57944,57581,57593,109640,57630,75399,64546,82671,69125,88633"
"GO:0051129"	528	43	20	0.149	0.38	0.66	"negative regulation of cellular component organization"	"biological_process"	" 4"	"58006,100957,54076,54098,110035,54117,89811,47266,82931,57944,57581,57593,47353,57630,75399,57288,69125,88633,118220,81327"
"GO:0052173"	421	43	16	0.14	0.38	0.65	"response to defenses of other organism involved in symbiotic interaction"	"biological_process"	" 4"	"100957,54076,54117,89811,111479,47266,82931,57944,57593,47353,109640,57630,161256,75399,82671,69125"
"GO:1901523"	109	43	4	-0.016	0.38	0.65	"icosanoid catabolic process"	"biological_process"	" 5"	"54117,89811,82931,75399"
"GO:0030239"	84	43	3	-0.0635	0.38	0.65	"myofibril assembly"	"biological_process"	" 5"	"50904,47266,82931"
"GO:0007268"	290	43	11	0.0997	0.38	0.66	"synaptic transmission"	"biological_process"	" 5"	"46984,55044,89811,47266,82931,57953,57593,109640,57630,75399,118220"
"GO:0022410"	135	43	5	0.00417	0.38	0.66	"circadian sleep/wake cycle process"	"biological_process"	" 6"	"54117,47266,82931,57593,57630"
"GO:0030811"	369	43	14	0.119	0.38	0.66	"regulation of nucleotide catabolic process"	"biological_process"	" 6"	"100957,54076,54117,89811,47266,82931,57593,47353,109640,57630,75399,82671,69125,88633"
"GO:0055081"	135	43	5	0.00417	0.38	0.66	"anion homeostasis"	"biological_process"	" 6"	"54076,54117,47266,161256,75399"
"GO:0045026"	84	43	3	-0.0635	0.38	0.65	"plasma membrane fusion"	"biological_process"	" 6"	"54117,109640,57630"
"GO:0045935"	342	43	13	0.121	0.38	0.65	"positive regulation of nucleobase-containing compound metabolic process"	"biological_process"	" 6"	"100957,54098,54117,89811,111479,47266,82931,57944,57593,57630,75399,64546,82671"
"GO:0072012"	109	43	4	-0.016	0.38	0.65	"glomerulus vasculature development"	"biological_process"	" 9"	"54076,54117,47266,57630"
"GO:0051606"	239	43	9	0.0628	0.39	0.66	"detection of stimulus"	"biological_process"	" 2"	"54117,89811,47266,47686,57593,57630,75399,64546,57288"
"GO:0050673"	266	43	10	0.0611	0.39	0.67	"epithelial cell proliferation"	"biological_process"	" 3"	"100957,159141,54117,47266,57581,57593,57630,75399,64546,118220"
"GO:0070661"	86	43	3	-0.107	0.39	0.67	"leukocyte proliferation"	"biological_process"	" 3"	"54117,47266,57630"
"GO:0021537"	291	43	11	0.0863	0.39	0.66	"telencephalon development"	"biological_process"	" 3"	"100957,54076,54117,89811,47266,82931,57953,57593,64546,69125,88633"
"GO:0050865"	610	43	23	0.139	0.39	0.66	"regulation of cell activation"	"biological_process"	" 4"	"57392,48552,46984,55044,100957,54076,54117,89811,111479,47266,82931,57581,57593,47353,109640,57630,75399,64546,82671,57288,88633,118220,63600"
"GO:0060581"	85	43	3	-0.0852	0.39	0.66	"cell fate commitment involved in pattern specification"	"biological_process"	" 5"	"89811,82931,75399"
"GO:0072657"	187	43	7	0.0364	0.39	0.66	"protein localization to membrane"	"biological_process"	" 5"	"54117,89811,111479,47266,57630,161256,75399"
"GO:0051494"	188	43	7	0.0207	0.39	0.67	"negative regulation of cytoskeleton organization"	"biological_process"	" 6"	"54098,89811,47266,57593,75399,69125,118220"
"GO:0052031"	187	43	7	0.0364	0.39	0.66	"modulation by symbiont of host defense response"	"biological_process"	" 6"	"54076,54117,89811,47266,82931,57944,57593"
"GO:0000578"	265	43	10	0.0748	0.39	0.66	"embryonic axis specification"	"biological_process"	" 6"	"54117,89811,47266,47686,82931,57593,57630,75399,82671,63600"
"GO:0007351"	265	43	10	0.0748	0.39	0.66	"tripartite regional subdivision"	"biological_process"	" 6"	"54117,89811,47266,47686,82931,57593,57630,75399,82671,63600"
"GO:0045844"	136	43	5	-0.0137	0.39	0.66	"positive regulation of striated muscle tissue development"	"biological_process"	" 6"	"54117,89811,111479,82931,57630"
"GO:0043547"	86	43	3	-0.107	0.39	0.67	"positive regulation of GTPase activity"	"biological_process"	" 7"	"82931,57593,75399"
"GO:0008595"	265	43	10	0.0748	0.39	0.66	"anterior/posterior axis specification, embryo"	"biological_process"	" 7"	"54117,89811,47266,47686,82931,57593,57630,75399,82671,63600"
"GO:0043124"	85	43	3	-0.0852	0.39	0.66	"negative regulation of I-kappaB kinase/NF-kappaB cascade"	"biological_process"	" 8"	"89811,57593,75399"
"GO:0061440"	265	43	10	0.0748	0.39	0.66	"kidney vasculature development"	"biological_process"	" 8"	"48552,100957,54076,54117,89811,47266,57546,57593,57630,69125"
"GO:0071377"	86	43	3	-0.107	0.39	0.67	"cellular response to glucagon stimulus"	"biological_process"	" 8"	"54117,57593,75399"
"GO:0006146"	86	43	3	-0.107	0.39	0.67	"adenine catabolic process"	"biological_process"	" 9"	"47266,82931,57593"
"GO:0009219"	86	43	3	-0.107	0.39	0.67	"pyrimidine deoxyribonucleotide metabolic process"	"biological_process"	" 9"	"54117,47266,57630"
"GO:0006363"	85	43	3	-0.0852	0.39	0.66	"termination of RNA polymerase I transcription"	"biological_process"	"10"	"89811,82931,75399"
"GO:0051704"	721	43	27	0.11	0.4	0.67	"multi-organism process"	"biological_process"	" 1"	"46984,100957,54076,49594,54098,54117,89811,111479,47266,47686,82931,57944,82936,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,63600"
"GO:0051321"	216	43	8	0.0055	0.4	0.68	"meiotic cell cycle"	"biological_process"	" 3"	"54098,54117,89811,47266,82931,57944,57593,57630"
"GO:0031323"	886	43	33	0.0881	0.4	0.68	"regulation of cellular metabolic process"	"biological_process"	" 4"	"57392,48552,46984,58002,58006,100957,54076,54098,50904,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,63600"
"GO:0031664"	399	43	15	0.081	0.4	0.67	"regulation of lipopolysaccharide-mediated signaling pathway"	"biological_process"	" 4"	"48552,100957,54117,89811,111479,47266,82931,57581,57593,57630,161256,75399,82671,118220,81327"
"GO:0051899"	163	43	6	-0.0119	0.4	0.67	"membrane depolarization"	"biological_process"	" 4"	"89811,82931,57593,75399,82671,118220"
"GO:0010075"	138	43	5	-0.0491	0.4	0.68	"regulation of meristem growth"	"biological_process"	" 5"	"54076,54117,47266,82931,75399"
"GO:0016331"	112	43	4	-0.0742	0.4	0.67	"morphogenesis of embryonic epithelium"	"biological_process"	" 6"	"54117,111479,47266,57630"
"GO:0051047"	215	43	8	0.0203	0.4	0.67	"positive regulation of secretion"	"biological_process"	" 6"	"54117,89811,47266,47686,82931,57581,57630,75399"
"GO:0006073"	190	43	7	-0.0105	0.4	0.68	"cellular glucan metabolic process"	"biological_process"	" 6"	"111479,47266,57581,57630,161256,75399,82671"
"GO:0048707"	164	43	6	-0.0284	0.4	0.68	"instar larval or pupal morphogenesis"	"biological_process"	" 6"	"54076,54098,54117,47266,82931,57630"
"GO:0051924"	87	43	3	-0.128	0.4	0.68	"regulation of calcium ion transport"	"biological_process"	" 7"	"47266,57593,69125"
"GO:0071331"	138	43	5	-0.0491	0.4	0.68	"cellular response to hexose stimulus"	"biological_process"	" 7"	"54117,47266,82931,57593,75399"
"GO:0072507"	190	43	7	-0.0105	0.4	0.68	"divalent inorganic cation homeostasis"	"biological_process"	" 7"	"100957,54117,89811,47266,57581,57593,88633"
"GO:0006595"	112	43	4	-0.0742	0.4	0.67	"polyamine metabolic process"	"biological_process"	" 7"	"47266,57593,57630,64546"
"GO:0007612"	216	43	8	0.0055	0.4	0.68	"learning"	"biological_process"	" 7"	"54117,89811,47266,82931,57593,57630,75399,118220"
"GO:0042455"	190	43	7	-0.0105	0.4	0.68	"ribonucleoside biosynthetic process"	"biological_process"	" 8"	"48552,46984,54076,57630,161256,64546,88633"
"GO:0008219"	376	43	14	0.0326	0.41	0.68	"cell death"	"biological_process"	" 3"	"100957,54076,54117,89811,111479,47266,47686,57593,57630,161256,75399,64546,69125,118220"
"GO:0006040"	113	43	4	-0.0933	0.41	0.68	"amino sugar metabolic process"	"biological_process"	" 4"	"54117,47266,64546,88633"
"GO:0070085"	88	43	3	-0.149	0.41	0.68	"glycosylation"	"biological_process"	" 5"	"48552,54076,89811"
"GO:1901863"	139	43	5	-0.0667	0.41	0.68	"positive regulation of muscle tissue development"	"biological_process"	" 5"	"54117,89811,111479,82931,57630"
"GO:0072522"	243	43	9	0.00591	0.41	0.68	"purine-containing compound biosynthetic process"	"biological_process"	" 5"	"48552,46984,54076,89811,47266,57593,57630,64546,88633"
"GO:0006396"	322	43	12	0.0328	0.41	0.68	"RNA processing"	"biological_process"	" 5"	"48552,58006,54076,50904,54117,89811,47266,82931,57593,57630,75399,82671"
"GO:0032269"	243	43	9	0.00591	0.41	0.68	"negative regulation of cellular protein metabolic process"	"biological_process"	" 6"	"54098,54117,89811,47266,82931,57581,57630,75399,88633"
"GO:0032388"	243	43	9	0.00591	0.41	0.68	"positive regulation of intracellular transport"	"biological_process"	" 6"	"48552,46984,55044,54117,47266,82931,57581,57593,57630"
"GO:0006145"	88	43	3	-0.149	0.41	0.68	"purine nucleobase catabolic process"	"biological_process"	" 6"	"47266,82931,57593"
"GO:0042745"	139	43	5	-0.0667	0.41	0.68	"circadian sleep/wake cycle"	"biological_process"	" 6"	"54117,47266,82931,57593,57630"
"GO:0061437"	270	43	10	0.00633	0.41	0.68	"renal system vasculature development"	"biological_process"	" 7"	"48552,100957,54076,54117,89811,47266,57546,57593,57630,69125"
"GO:0046083"	88	43	3	-0.149	0.41	0.68	"adenine metabolic process"	"biological_process"	" 8"	"47266,82931,57593"
"GO:0021879"	88	43	3	-0.149	0.41	0.68	"forebrain neuron differentiation"	"biological_process"	"10"	"100957,89811,57593"
"GO:0048646"	590	43	22	0.0577	0.42	0.68	"anatomical structure formation involved in morphogenesis"	"biological_process"	" 2"	"48552,46984,100957,54076,54098,50904,54117,89811,47266,82931,57944,57581,57593,47353,57630,75399,64546,82671,57288,88633,118220,63600"
"GO:0010015"	218	43	8	-0.024	0.42	0.68	"root morphogenesis"	"biological_process"	" 3"	"57392,54076,54117,47266,82931,75399,57288,88633"
"GO:0031345"	114	43	4	-0.112	0.42	0.68	"negative regulation of cell projection organization"	"biological_process"	" 5"	"54117,47266,57593,57630"
"GO:0002521"	297	43	11	0.00674	0.42	0.68	"leukocyte differentiation"	"biological_process"	" 5"	"54098,54117,89811,111479,47266,82931,57593,57630,75399,69125,88633"
"GO:0006109"	166	43	6	-0.0611	0.42	0.68	"regulation of carbohydrate metabolic process"	"biological_process"	" 5"	"46984,47266,47353,57630,64546,81327"
"GO:0007166"	483	43	18	0.0447	0.42	0.68	"cell surface receptor signaling pathway"	"biological_process"	" 5"	"58006,100957,54076,54098,57055,54117,89811,111479,47266,82931,82936,57593,57630,75399,64546,69125,88633,118220"
"GO:0010647"	378	43	14	0.00798	0.42	0.69	"positive regulation of cell communication"	"biological_process"	" 5"	"48552,58002,54076,54117,89811,47266,82931,57581,57593,57630,75399,64546,88633,81327"
"GO:0010770"	218	43	8	-0.024	0.42	0.68	"positive regulation of cell morphogenesis involved in differentiation"	"biological_process"	" 5"	"46984,159141,54117,47266,57953,57581,57593,57630"
"GO:0030808"	192	43	7	-0.0414	0.42	0.68	"regulation of nucleotide biosynthetic process"	"biological_process"	" 6"	"50904,89811,111479,82931,57593,75399,82671"
"GO:1901293"	510	43	19	0.045	0.42	0.69	"nucleoside phosphate biosynthetic process"	"biological_process"	" 6"	"48552,46984,100957,54076,57055,159141,54117,89811,47266,47686,82931,57953,57581,57593,57630,75399,64546,69125,88633"
"GO:0002275"	89	43	3	-0.17	0.42	0.69	"myeloid cell activation involved in immune response"	"biological_process"	" 6"	"57953,75399,118220"
"GO:0009062"	166	43	6	-0.0611	0.42	0.68	"fatty acid catabolic process"	"biological_process"	" 6"	"54117,89811,47266,82931,57593,75399"
"GO:0045639"	114	43	4	-0.112	0.42	0.68	"positive regulation of myeloid cell differentiation"	"biological_process"	" 6"	"89811,57593,82671,69125"
"GO:0030217"	245	43	9	-0.0223	0.42	0.69	"T cell differentiation"	"biological_process"	" 7"	"54098,54117,47266,82931,57593,57630,75399,69125,88633"
"GO:0090481"	114	43	4	-0.112	0.42	0.68	"pyrimidine nucleotide-sugar transmembrane transport"	"biological_process"	" 7"	"89811,82931,161256,75399"
"GO:0009165"	325	43	12	-0.00566	0.42	0.69	"nucleotide biosynthetic process"	"biological_process"	" 8"	"48552,46984,54076,54117,89811,47266,82931,57953,57593,57630,64546,88633"
"GO:0015691"	114	43	4	-0.112	0.42	0.68	"cadmium ion transport"	"biological_process"	" 9"	"100957,54076,57593,69125"
"GO:0090066"	274	43	10	-0.0478	0.43	0.7	"regulation of anatomical structure size"	"biological_process"	" 3"	"48552,54117,89811,47266,82931,57593,57630,75399,88633,118220"
"GO:0031497"	90	43	3	-0.19	0.43	0.7	"chromatin assembly"	"biological_process"	" 4"	"89811,57593,75399"
"GO:0007315"	246	43	9	-0.0363	0.43	0.69	"pole plasm assembly"	"biological_process"	" 4"	"54117,47266,47686,82931,57593,57630,75399,82671,63600"
"GO:0007599"	246	43	9	-0.0363	0.43	0.69	"hemostasis"	"biological_process"	" 4"	"49594,54117,89811,47266,82936,57593,57630,82671,69125"
"GO:0042078"	116	43	4	-0.15	0.43	0.7	"germ-line stem cell division"	"biological_process"	" 4"	"54117,47266,57593,57630"
"GO:0046907"	485	43	18	0.0214	0.43	0.69	"intracellular transport"	"biological_process"	" 4"	"57392,48552,58006,54076,49594,54117,89811,47266,82931,82936,57581,57593,57630,64546,82671,57288,69125,88633"
"GO:0071514"	90	43	3	-0.19	0.43	0.7	"genetic imprinting"	"biological_process"	" 5"	"111479,47266,75399"
"GO:0072073"	220	43	8	-0.0532	0.43	0.7	"kidney epithelium development"	"biological_process"	" 5"	"54098,50904,54117,89811,82931,75399,82671,118220"
"GO:0072531"	116	43	4	-0.15	0.43	0.7	"pyrimidine-containing compound transmembrane transport"	"biological_process"	" 5"	"89811,82931,161256,75399"
"GO:0042436"	327	43	12	-0.0312	0.43	0.7	"indole-containing compound catabolic process"	"biological_process"	" 5"	"100957,54117,89811,111479,47266,57581,57593,57630,161256,75399,118220,81327"
"GO:0006839"	90	43	3	-0.19	0.43	0.7	"mitochondrial transport"	"biological_process"	" 5"	"57593,69125,88633"
"GO:0010675"	116	43	4	-0.15	0.43	0.7	"regulation of cellular carbohydrate metabolic process"	"biological_process"	" 5"	"47266,47353,57630,64546"
"GO:0010160"	90	43	3	-0.19	0.43	0.7	"formation of organ boundary"	"biological_process"	" 6"	"89811,82931,75399"
"GO:0006333"	90	43	3	-0.19	0.43	0.7	"chromatin assembly or disassembly"	"biological_process"	" 6"	"89811,57593,75399"
"GO:0006349"	90	43	3	-0.19	0.43	0.7	"regulation of gene expression by genetic imprinting"	"biological_process"	" 6"	"111479,47266,75399"
"GO:0044070"	116	43	4	-0.15	0.43	0.7	"regulation of anion transport"	"biological_process"	" 6"	"54117,47266,82931,88633"
"GO:0016572"	299	43	11	-0.0196	0.43	0.7	"histone phosphorylation"	"biological_process"	" 8"	"109805,50904,54117,89811,47266,82931,57593,57630,161256,75399,118220"
"GO:0060516"	90	43	3	-0.19	0.43	0.7	"primary prostatic bud elongation"	"biological_process"	" 8"	"54117,75399,118220"
